complex_no	pyeong_no
100553	2
100556	1
100556	2
100556	3
100556	4
100559	1
100559	2
100559	3
100559	4
100559	5
100559	6
10056	1
100560	1
100560	2
100561	1
100561	2
100561	3
100561	4
100561	5
100561	6
100562	1
100562	2
100562	3
100562	4
100563	1
100563	2
100564	1
100564	2
100564	3
100564	4
100564	5
100565	1
100566	1
100566	2
100566	3
100567	1
100567	2
100568	1
100568	2
100568	3
100568	4
100568	5
100568	6
100569	1
100569	2
100569	3
100569	4
100569	5
10057	1
100570	1
100570	2
100570	3
100570	4
100570	5
100570	6
100570	7
100571	1
100571	10
100571	2
100571	3
100571	4
100571	5
100571	6
100571	7
100571	8
100571	9
100572	2
100572	3
100572	4
100572	5
100572	6
100572	7
100573	1
100573	2
100573	3
100573	4
100573	5
100573	6
100575	1
100575	2
100575	3
100575	4
100575	5
100575	6
100576	1
100576	2
100576	3
100576	4
100576	5
100576	6
100577	1
100577	2
100578	1
100578	2
100578	3
100578	4
100579	1
10058	1
10058	2
10058	3
10058	4
10058	5
10058	6
10058	7
100580	1
100580	2
100580	3
100580	4
100580	5
100580	6
100580	7
100580	8
100580	9
100581	1
100581	2
100581	3
100581	4
100581	5
100583	1
100583	2
100583	3
100583	4
100583	5
100583	6
100583	7
100583	8
100583	9
100584	1
100584	2
100584	3
100584	4
100584	5
100584	6
100584	7
100584	8
100584	9
100585	1
100585	2
100585	3
100585	4
100586	1
100586	2
100586	3
100586	4
100587	1
100587	2
100587	3
100588	1
100588	2
100588	3
100588	4
100588	5
100588	6
100588	7
100588	8
100589	1
100589	2
100589	3
100589	4
100589	5
100589	6
100589	7
100589	8
10059	1
10059	2
100591	1
100591	2
100591	3
100591	4
100591	5
100592	1
100593	1
100593	2
100593	3
100594	1
100594	2
100594	3
100594	4
100594	5
100594	6
100595	1
100595	2
100595	3
100595	4
100595	5
100595	6
100595	7
100595	8
100595	9
100596	1
100596	2
100597	1
100597	2
100597	3
100598	1
100598	2
100598	3
100599	1
100599	2
100599	3
100599	4
100599	5
100599	6
1006	1
10060	1
10060	2
100600	1
100600	2
100600	3
100600	4
100600	5
100601	1
100601	2
100601	3
100601	4
100601	5
100603	1
100603	2
100603	3
100604	1
100604	2
100605	1
100605	2
100605	3
100605	4
100605	5
100606	2
100607	1
100607	10
100607	11
100607	12
100607	13
100607	14
100607	15
100607	16
100607	2
100607	3
100607	4
100607	5
100607	6
100607	7
100607	8
100607	9
100609	1
100609	2
10061	1
10061	2
100610	1
100610	2
100610	3
100610	4
100610	5
100611	1
100611	2
100612	1
100612	2
100613	1
100613	10
100613	11
100613	12
100613	13
100613	2
100613	3
100613	4
100613	5
100613	6
100613	7
100613	8
100613	9
100614	1
100615	1
100615	2
100615	3
100616	1
10062	1
10062	2
100621	1
100621	2
100621	3
100621	4
100621	5
100621	6
100621	7
100621	8
100621	9
100625	1
100625	2
100625	3
100625	4
100625	5
100625	6
100625	7
100626	1
100626	2
100627	1
100627	2
100627	3
100627	4
100627	5
100627	6
100627	7
100627	8
100627	9
100629	1
100629	2
100629	3
100629	4
10063	1
10063	2
100630	1
100630	2
100631	1
100631	2
100631	3
100631	4
100631	5
100632	1
100632	2
100633	1
100633	2
100633	3
100633	4
100636	1
100636	2
100637	1
100637	2
100639	1
100639	2
100641	1
100641	2
100641	3
100641	4
100643	1
100643	2
100645	1
100645	2
100645	3
100646	1
100646	2
100648	1
100648	10
100648	2
100648	3
100648	4
100648	5
100648	6
100648	7
100648	8
100648	9
100649	1
10065	1
10065	2
10065	3
10065	4
10065	5
100650	1
100650	2
100650	3
100650	4
100650	5
100650	6
100651	1
100651	2
100652	1
100652	2
100653	1
100653	10
100653	11
100653	12
100653	4
100653	5
100653	6
100653	7
100653	8
100653	9
100654	1
100654	2
100654	3
100655	1
10066	1
10066	2
10066	3
10066	4
10066	5
10066	6
100661	1
100661	2
100662	1
100662	2
100662	3
100664	1
100664	2
100664	3
100664	4
100664	5
100664	6
100664	7
100664	8
100664	9
100665	1
100665	2
100665	3
100666	1
100666	2
100666	3
100667	1
100667	2
100667	3
100667	4
100668	1
100669	1
100669	2
100669	3
100669	4
100669	5
100669	6
100669	7
100669	8
100669	9
10067	1
10067	2
100672	2
100672	3
100673	1
100673	2
100673	3
100673	4
100673	5
100673	6
100674	1
100674	2
100674	3
100674	4
100674	5
100674	6
100674	7
100674	8
100674	9
100675	1
100675	2
100675	3
100675	4
100675	5
100675	6
100676	1
100676	10
100676	2
100676	3
100676	4
100676	5
100676	6
100676	7
100676	8
100676	9
100677	1
100677	2
100678	1
100678	2
100678	3
100678	4
100678	5
100678	6
100678	7
100678	8
100679	1
100679	2
100679	3
100679	4
100679	5
100679	6
10068	1
10068	2
10068	3
100680	1
100680	2
100680	3
100682	1
100682	2
100682	3
100682	4
100684	1
100684	2
100684	3
100685	1
100685	2
100685	3
100685	4
100685	5
100685	6
100685	7
100686	1
100686	2
100686	3
100686	4
100686	5
100686	6
100687	1
100687	10
100687	11
100687	12
100687	2
100687	3
100687	4
100687	5
100687	6
100687	7
100687	8
100687	9
100688	1
100688	2
100688	3
100688	4
100688	5
100689	1
100689	10
100689	11
100689	12
100689	13
100689	15
100689	16
100689	18
100689	19
100689	2
100689	20
100689	21
100689	3
100689	5
100689	7
100689	9
10069	1
10069	2
10069	3
10069	4
10069	5
10069	6
100690	1
100690	2
100690	3
100690	4
100690	5
100690	6
100691	1
100691	2
100691	3
100692	1
100692	10
100692	2
100692	3
100692	4
100692	5
100692	6
100692	7
100692	8
100692	9
100693	1
100693	2
100693	3
100694	1
100694	2
100694	3
100694	4
100694	5
100694	6
100696	1
100696	2
100696	3
100696	4
100696	5
100696	6
100697	1
100697	2
100697	3
100697	4
1007	1
1007	2
1007	3
1007	4
10070	1
10070	2
10070	3
10070	4
100700	1
100700	2
100701	1
100701	2
100701	3
100701	4
100702	1
100702	10
100702	2
100702	3
100702	4
100702	5
100702	6
100702	7
100702	8
100702	9
100703	1
100703	10
100703	11
100703	12
100703	13
100703	14
100703	15
100703	16
100703	17
100703	18
100703	2
100703	3
100703	4
100703	5
100703	6
100703	7
100703	8
100703	9
100709	1
100709	2
100709	3
100709	4
10071	1
10071	2
100710	1
100714	1
100714	2
100714	3
100715	1
100715	2
100715	3
100715	4
100715	5
100715	6
100716	1
100716	2
100716	3
100716	4
100716	5
100717	1
100717	2
100717	3
100717	4
100718	1
100719	1
100719	2
10072	1
10072	2
100720	1
100720	2
100720	3
100720	4
100720	5
100723	1
100723	2
100723	3
100723	4
100723	5
100723	6
100724	1
100724	2
100724	3
100725	1
100725	2
100725	3
100725	4
100725	5
100725	6
100727	1
100728	1
100729	1
100729	2
100729	3
100729	4
100729	5
100729	6
100729	7
10073	1
100730	1
100730	2
100731	1
100731	2
100731	3
100731	4
100732	1
100733	1
100733	2
100733	3
100735	1
100735	3
100736	2
100738	1
100738	2
100739	1
100739	2
100739	3
100739	4
10074	1
10074	2
100740	1
100740	2
100741	1
100741	2
100741	3
100741	4
100742	1
100742	2
100746	1
100746	2
100746	3
100747	1
100748	1
100748	2
100748	3
100748	4
100748	5
100748	6
100748	7
100748	8
100748	9
100750	1
100750	2
100750	3
100751	1
100751	10
100751	11
100751	12
100751	13
100751	2
100751	3
100751	4
100751	5
100751	6
100751	7
100751	8
100751	9
100752	1
100752	2
100754	1
100754	2
100754	3
100754	4
100754	5
100754	6
100754	7
100754	8
100755	1
100755	2
100755	3
100755	4
100755	5
100756	1
100756	2
100756	3
100756	4
100756	5
100756	6
100756	7
100756	8
100756	9
100757	1
100757	2
100757	3
100758	1
100758	2
100758	3
100758	4
100758	5
100758	6
100758	7
100758	8
100759	1
100759	10
100759	11
100759	12
100759	13
100759	2
100759	3
100759	4
100759	5
100759	6
100759	7
100759	8
100759	9
10076	1
100760	1
100760	2
100760	3
100761	1
100761	2
100761	3
100761	4
100761	5
100761	6
100762	1
100762	2
100763	1
100764	1
100764	2
100765	1
100765	2
100765	3
100765	4
100765	5
100766	1
100767	1
100768	1
100769	1
10077	1
10077	2
10077	3
10077	4
10077	5
100771	1
100771	2
100772	1
100772	2
100772	3
100773	1
100773	2
100773	3
100773	4
100773	5
100776	1
100776	2
100776	3
100776	4
100776	5
100776	6
100776	7
100776	8
100776	9
100779	1
100779	2
10078	1
100780	1
100780	2
100780	3
100781	1
100781	2
100781	3
100782	1
100782	2
100783	1
100784	1
100785	1
100785	2
100786	1
100786	2
100786	3
100786	4
100786	5
100789	1
100789	2
100789	3
10079	1
10079	2
10079	3
100790	1
100790	2
100790	3
100790	4
100790	5
100790	6
100790	8
100791	1
100791	2
100791	3
100791	4
100791	5
100791	6
100791	7
100791	8
100792	1
100792	2
100792	3
100793	1
100793	2
100793	3
100793	4
100793	5
100793	6
100794	1
100794	2
100794	3
100796	1
100796	2
100796	3
100796	4
100796	5
100797	1
100797	2
100797	3
100797	4
100798	1
100798	2
100798	3
100798	4
100799	1
100799	2
100799	3
100799	4
100799	5
100799	6
100799	7
1008	1
1008	2
10080	1
100800	1
100800	2
100800	3
100801	1
100801	2
100801	3
100801	4
100801	5
100801	6
100802	1
100802	2
100802	3
100802	4
100802	5
100803	1
100804	1
100804	2
100804	3
100804	4
100804	5
100804	6
100805	1
100806	1
100806	2
100806	3
100806	4
100807	1
100807	2
100808	1
100808	2
100808	3
100809	1
100809	2
10081	1
10081	2
10081	3
100810	1
100810	2
100810	3
100810	4
100811	1
100811	2
100813	1
100813	2
100813	3
100815	1
100815	2
100815	3
100816	1
100817	1
100817	2
100819	1
100819	2
100819	3
10082	1
10082	2
10082	3
100820	1
100821	1
100821	2
100821	3
100822	1
100822	2
100822	3
100823	1
100823	2
100823	3
100823	4
100824	1
100824	2
100824	3
100824	4
100825	1
100825	2
100825	3
100825	4
100825	5
100825	6
100825	7
100826	1
100826	2
100827	1
100827	2
100827	3
100827	4
100828	1
100828	2
100828	3
100828	4
100829	1
100829	2
100829	3
100829	4
10083	1
10083	2
10083	3
100830	1
100831	1
100831	2
100831	3
100833	1
100833	2
100833	3
100833	4
100835	1
100835	2
100836	1
100836	2
100836	3
100836	4
100836	5
100837	1
100837	2
100837	3
100838	1
100839	1
100839	2
10084	1
10084	2
10084	3
10084	4
100840	1
100840	2
100840	3
100841	1
100841	2
100841	3
100841	4
100842	1
100842	2
100842	3
100843	1
100843	2
100843	3
100844	1
100844	2
100844	3
100845	1
100845	2
100845	3
100845	4
100845	5
100846	1
100846	2
100846	3
100846	4
100847	1
100847	2
100848	1
100848	2
100848	3
100848	4
100849	1
10085	1
10085	2
10085	3
10085	4
10085	5
100850	1
100850	2
100851	1
100851	2
100851	3
100851	4
100851	5
100852	1
100852	2
100852	3
100852	4
100853	1
100853	2
100853	3
100853	4
100854	1
100855	1
100857	1
10086	1
10086	2
10086	3
10086	4
10086	5
100860	1
100860	2
100862	1
100865	1
100865	2
100865	3
100865	4
100868	1
100869	1
100869	2
100869	3
10087	1
10087	10
10087	11
10087	12
10087	13
10087	14
10087	15
10087	16
10087	17
10087	18
10087	19
10087	2
10087	20
10087	21
10087	22
10087	23
10087	24
10087	25
10087	26
10087	27
10087	28
10087	29
10087	3
10087	30
10087	31
10087	32
10087	33
10087	34
10087	35
10087	36
10087	37
10087	38
10087	39
10087	4
10087	40
10087	41
10087	42
10087	43
10087	44
10087	45
10087	46
10087	47
10087	49
10087	5
10087	50
10087	6
10087	7
10087	8
10087	9
100870	1
100870	2
100871	1
100871	2
100871	3
100873	1
100875	1
100875	2
100876	1
100876	2
100876	3
100878	1
100879	1
100879	2
100879	3
10088	1
10088	2
10088	3
100880	1
100881	1
100881	2
100881	3
100882	1
100882	2
100882	3
100882	4
100882	5
100883	1
100884	1
100886	1
100886	2
100886	3
100887	1
100887	2
100888	1
100888	2
100888	3
100889	1
100890	1
100892	1
100892	2
100893	1
100893	2
100894	1
100894	11
100894	2
100894	3
100894	4
100894	5
100894	6
100894	8
100895	1
100895	2
100895	3
100895	4
100896	1
100896	2
100897	1
100897	2
100897	3
100897	4
1009	1
1009	2
1009	3
10090	1
10090	2
10090	3
100900	1
100900	2
100900	3
100900	4
100900	5
100900	6
100901	1
100901	2
100902	1
100902	2
100902	3
100902	4
100903	1
100903	2
100903	3
100904	1
100905	1
100905	2
100905	3
100905	4
100905	5
100906	2
100906	3
100906	4
100907	1
100909	1
100909	2
100909	3
10091	1
10091	2
10091	3
100910	1
100910	2
100911	1
100912	1
100912	2
100914	1
100914	2
100914	3
100914	4
100914	5
100915	1
100916	1
100916	2
100916	3
100917	1
100917	2
100917	3
100918	1
100919	1
100919	2
10092	1
100920	1
100920	2
100921	1
100921	2
100922	1
100922	2
100923	1
100923	2
100923	3
100924	1
100924	2
100926	1
100926	2
100927	1
100928	1
100928	2
100928	5
100929	1
100929	2
10093	1
10093	2
10093	3
10093	4
10093	5
10093	6
10093	7
100930	1
100930	2
100931	1
100932	1
100932	2
100932	3
100933	1
100934	1
100934	2
100936	1
100936	2
100936	3
100938	1
100938	2
100938	3
100938	4
100939	1
100939	2
100939	3
10094	1
10094	2
100940	1
100940	2
100940	3
100940	4
100940	5
100940	6
100940	7
100941	1
100942	1
100944	1
100946	1
100947	1
100947	2
100949	1
10095	1
10095	2
100951	1
100951	2
100951	3
100952	1
100952	2
100954	1
100955	1
100957	1
100957	2
100958	1
100958	2
100958	3
100959	1
10096	1
10096	2
10096	3
100960	1
100960	2
100961	1
100961	2
100962	1
100962	2
100963	1
100963	2
100964	1
100964	2
100964	3
100964	4
100964	5
100965	1
100965	2
100966	1
100966	2
100968	1
100970	1
100970	2
100970	3
100970	4
100970	5
100970	6
100971	1
100971	2
100972	1
100972	2
100973	1
100973	2
100973	3
100974	1
100974	2
100974	3
100974	4
100975	1
100975	2
100975	3
100975	4
100975	5
100975	6
100976	1
100976	2
100977	1
100977	2
100977	3
100977	4
100978	1
100978	2
100979	1
100979	2
100979	3
100980	1
100980	2
100981	2
100981	3
100981	4
100982	1
100983	1
100983	2
100983	3
100984	1
100985	1
100985	2
100985	3
100986	1
100986	2
100987	1
100987	2
100987	4
100987	5
100987	6
100988	1
100988	2
100988	3
100988	4
100988	5
100988	6
100988	7
100988	8
100989	1
100989	2
100990	1
100992	1
100993	1
100993	2
100993	3
100994	1
100994	2
100994	3
100994	4
100994	5
100994	6
100994	7
100995	1
100995	3
100995	4
100996	1
100996	2
100996	3
100996	4
100996	5
100997	1
100997	10
100997	2
100997	3
100997	4
100997	5
100997	6
100997	7
100997	8
100997	9
100998	1
100998	2
100998	3
100998	4
100998	5
100998	6
101	1
101	2
101	3
1010	1
1010	2
1010	3
1010	4
10100	1
10100	2
101000	1
101000	2
101000	3
101000	4
101001	1
101001	2
101001	3
101001	4
101002	1
101002	2
101002	3
101004	1
101004	2
101004	3
101004	4
101004	5
101004	6
