complex_no	pyeong_no
116116	1
116116	2
11612	1
11612	2
11612	3
116122	1
116122	2
11613	1
11614	1
11614	2
11614	4
11614	5
11614	7
116145	1
116145	2
116145	3
116145	4
116146	1
11615	1
11615	2
11615	3
11615	4
11615	5
11615	6
11615	7
11615	8
11615	9
116151	1
116151	2
116151	3
116151	4
116151	5
116151	6
116151	7
116151	8
116153	1
116153	2
116153	3
116154	1
116155	1
116155	2
116156	1
116157	1
116158	1
116158	2
116158	3
116158	4
116158	5
11616	1
11616	2
11616	3
116162	1
116162	2
116162	3
116162	4
116162	5
116162	6
116162	7
116165	1
116166	2
116166	3
116166	4
116166	5
116166	6
116167	1
116168	1
116168	2
116169	1
116169	10
116169	11
116169	12
116169	2
116169	3
116169	4
116169	5
116169	6
116169	7
116169	8
116169	9
11617	1
11617	2
116170	1
116170	2
116170	3
116170	4
116170	5
116170	6
116170	7
116170	8
116171	1
116171	2
116171	3
116172	1
116172	2
116172	3
116172	4
116172	5
116175	1
116175	2
116177	1
116177	2
116177	3
116177	4
116177	5
116177	6
116178	1
116178	2
116178	3
116178	4
116178	5
116178	6
116178	7
116179	1
116179	10
116179	11
116179	12
116179	2
116179	3
116179	4
116179	5
116179	6
116179	7
116179	8
116179	9
11618	1
116180	1
116180	2
116180	3
116180	4
116181	1
116182	1
116182	2
116184	1
116184	2
116184	3
116184	4
116184	5
116184	6
116184	7
116184	8
116184	9
116185	1
116185	10
116185	11
116185	12
116185	2
116185	3
116185	4
116185	5
116185	6
116185	7
116185	8
116185	9
11619	1
11619	2
11619	3
11619	4
11619	5
116190	1
116191	1
116191	2
116191	3
116191	4
116191	5
116191	6
116191	7
116191	8
116192	1
116194	1
116194	2
116194	3
116194	4
116194	5
116194	6
116195	1
116195	2
116195	3
116195	4
116195	5
116198	1
116198	2
116198	3
116198	4
116198	5
116199	1
116199	2
116199	3
116199	4
116199	5
1162	1
1162	2
1162	3
1162	4
11620	1
11620	2
116201	1
116201	2
116201	3
116203	1
116203	2
116203	3
116203	4
116203	5
116206	1
116206	2
116206	3
11621	1
11621	2
116212	1
116212	2
116212	3
116212	4
116212	5
116212	6
116212	7
116213	1
116213	2
116213	3
11622	1
11622	2
11622	3
116220	1
116220	2
116220	3
116223	1
116223	10
116223	11
116223	12
116223	2
116223	3
116223	4
116223	5
116223	6
116223	7
116223	8
116223	9
116227	1
116227	2
116227	3
116227	4
116229	1
116229	2
116229	3
116229	4
11623	1
11623	2
11623	3
11623	4
11623	5
116232	1
116232	2
116232	3
116232	4
116232	5
116235	1
116235	2
116237	1
116237	10
116237	2
116237	3
116237	4
116237	5
116237	6
116237	7
116237	8
116237	9
116238	1
116238	2
116238	3
116238	4
116238	5
116238	6
116238	7
116241	1
116241	10
116241	11
116241	12
116241	13
116241	2
116241	3
116241	4
116241	5
116241	6
116241	7
116241	8
116241	9
116242	1
116242	2
116242	3
116242	4
116244	1
116244	2
116244	3
116244	4
116244	5
116248	1
116248	2
116250	1
116250	2
116255	1
116255	2
116255	3
116255	4
116255	5
116256	1
116256	2
116259	1
116259	2
116259	3
11626	1
11626	2
116260	1
116260	2
116261	1
116261	2
116262	1
116266	1
116266	2
116266	3
116266	4
116267	1
116267	2
116267	3
116267	4
116270	1
116270	2
116271	1
116271	2
116271	3
116271	4
116271	5
116271	6
116272	1
116272	2
116272	3
116272	4
116272	5
116272	6
116273	1
116274	1
116274	2
116274	3
116274	4
116274	5
116275	1
116275	2
116276	1
116277	1
11628	1
116283	1
116283	2
116283	3
116284	1
116284	2
116284	3
116284	4
116285	1
116285	2
116286	1
116286	2
116286	3
116286	4
116287	1
116287	2
116289	1
11629	1
11629	2
11629	3
11629	4
11629	5
116296	1
116296	2
116296	3
116296	4
116296	5
116296	6
116297	1
116297	2
116297	3
116297	4
116297	5
116297	6
116297	7
116297	8
116298	1
116298	10
116298	2
116298	3
116298	4
116298	5
116298	6
116298	7
116298	8
116298	9
116299	1
116299	2
116299	3
116299	4
1163	1
1163	2
1163	3
1163	4
1163	5
11630	1
11630	2
116300	1
116300	2
116300	3
116300	4
116300	5
116307	1
116307	2
116307	3
116308	1
116308	2
11631	1
11631	2
11631	3
11631	4
116313	1
116313	2
116313	3
116313	4
116313	5
116313	6
116313	7
116315	1
116315	2
116316	1
116317	1
116317	2
116317	3
116317	4
11632	1
11632	2
11632	3
11632	4
11632	5
11632	6
11632	7
11632	8
11632	9
116323	1
116323	2
116324	1
116324	2
116325	1
116325	2
116325	3
116326	1
116326	10
116326	11
116326	2
116326	3
116326	4
116326	5
116326	6
116326	7
116326	8
116326	9
116327	1
116327	2
116327	3
116327	4
116327	5
116328	1
116328	2
116328	3
11633	1
11633	2
11633	3
11633	4
116332	1
116332	2
116332	3
116332	4
116332	5
116332	6
116332	7
116332	8
116333	1
116333	2
116333	3
116333	4
116333	5
116333	6
116333	7
116333	8
116334	1
116334	2
116334	3
116334	4
116334	5
116335	1
116335	2
116335	3
116338	1
116338	2
116339	1
116339	2
11634	1
116340	1
116341	1
116341	2
116341	3
116345	1
116345	2
116345	3
116348	1
116348	2
116348	3
116348	4
116348	5
116348	6
116348	7
116348	8
116348	9
11635	1
11635	2
11635	3
11635	4
116350	1
116350	2
116350	3
116350	4
116352	1
116352	2
116352	3
116352	4
116353	1
116353	2
116354	1
116358	1
116358	10
116358	11
116358	12
116358	13
116358	14
116358	15
116358	16
116358	2
116358	3
116358	4
116358	5
116358	6
116358	7
116358	8
116358	9
11636	1
11636	2
11636	3
116365	1
116366	1
116366	2
116371	1
116371	2
116371	3
116371	4
116371	5
116371	6
116371	7
116371	8
116374	1
116374	2
116374	3
116374	4
116374	5
116374	6
116374	7
116374	8
116375	1
116375	2
116375	3
116375	4
116375	5
116375	6
11638	1
11638	10
11638	11
11638	12
11638	13
11638	14
11638	2
11638	3
11638	4
11638	5
11638	6
11638	7
11638	8
11638	9
116380	1
116380	2
116380	3
116380	4
116380	5
116381	1
116381	2
116381	3
116381	4
116381	5
116381	6
116381	7
116384	1
116384	2
116384	3
116384	4
116384	5
116384	6
116384	7
116384	8
116384	9
116385	1
116385	2
116385	3
116385	4
116385	5
116385	6
116385	7
116385	8
116386	1
116386	2
116386	3
116386	4
11639	1
11639	2
116393	1
116393	2
116393	3
116393	4
116397	1
116397	2
116397	3
116398	1
116398	2
116398	3
116398	4
1164	1
1164	2
1164	3
1164	4
1164	5
11640	1
11640	2
11640	3
11640	4
116400	1
116400	2
116404	1
116404	2
116404	3
116404	4
116404	5
116405	1
116405	2
116405	3
116405	4
116405	5
116405	6
116405	7
116406	1
116406	10
116406	11
116406	12
116406	13
116406	14
116406	15
116406	16
116406	17
116406	18
116406	19
116406	2
116406	20
116406	21
116406	3
116406	4
116406	5
116406	6
116406	7
116406	8
116406	9
116407	1
116407	10
116407	11
116407	2
116407	3
116407	4
116407	5
116407	6
116407	7
116407	8
116407	9
116408	1
116408	2
116408	3
11641	1
11641	2
116411	1
116411	2
116411	3
116411	4
116411	5
116411	6
116412	1
116412	2
116412	3
116412	4
116412	5
116419	1
116419	2
116419	3
116419	4
11642	1
11642	2
11642	3
11642	4
116421	1
116421	2
116421	3
116421	4
116422	1
116422	2
116422	3
116422	4
116422	5
116422	6
116423	1
116423	2
116423	3
116424	1
116424	2
116424	3
116424	4
116425	1
116425	2
116425	3
116426	1
116426	2
116427	1
116427	2
116427	3
116428	1
116428	2
116428	3
116428	4
116428	5
116428	6
116428	7
116429	1
116429	2
116429	3
116429	4
11643	1
11643	2
11643	3
116430	1
116430	2
116430	3
116430	4
116430	5
116430	6
116431	1
116431	10
116431	11
116431	12
116431	13
116431	2
116431	3
116431	4
116431	5
116431	6
116431	7
116431	8
116431	9
116434	1
116434	2
116434	3
116434	4
116434	5
116434	6
116435	1
116435	2
116435	3
116435	4
116435	5
116436	1
116436	2
116436	3
116436	4
116436	5
116436	6
116436	7
116437	1
116437	10
116437	11
116437	12
116437	13
116437	14
116437	2
116437	3
116437	4
116437	5
116437	6
116437	7
116437	8
116437	9
11644	1
11644	2
11644	3
116440	1
116440	2
116440	3
116440	4
116441	1
116441	2
116441	3
116447	1
116447	2
116447	3
116447	4
116448	1
116448	2
116448	3
116448	4
116448	5
116448	6
116448	7
11645	1
11645	2
11645	3
11645	5
116450	1
116450	2
116450	3
116450	4
116450	5
116450	6
116450	7
116450	8
116451	1
116451	2
116454	1
116454	2
116454	3
116454	4
116454	5
116454	6
116455	1
116455	2
116455	3
116455	4
116457	1
11646	1
11646	2
116460	1
116460	2
116462	1
116462	2
116464	1
116464	2
116464	3
116464	4
116464	5
116464	6
116464	7
116464	8
116465	1
116465	2
116469	1
116469	2
116469	3
116469	4
116469	5
116469	6
11647	1
116470	1
116470	2
116470	3
116470	4
116470	5
116470	6
116470	7
116471	1
116471	2
116471	3
116471	4
116471	5
116471	6
116477	1
116477	2
116477	3
116477	4
116477	5
116477	6
11648	1
11648	10
11648	2
11648	3
11648	4
11648	5
11648	6
11648	7
11648	8
11648	9
116482	1
116482	2
116482	3
116482	4
116482	5
116482	6
116488	1
116488	2
116488	3
116488	4
116488	5
116488	6
116488	7
116489	1
11649	1
11649	2
116490	1
116490	2
116490	3
116491	1
116491	2
116491	3
116491	4
116491	5
116491	6
116492	1
116492	2
116492	3
116492	4
116492	5
116492	6
116493	1
116493	10
116493	11
116493	12
116493	2
116493	3
116493	4
116493	5
116493	6
116493	7
116493	8
116493	9
116496	1
116496	2
116496	3
116496	4
116497	1
116497	2
116497	3
116497	4
1165	1
1165	10
1165	11
1165	12
1165	13
1165	14
1165	15
1165	17
1165	18
1165	19
1165	2
1165	20
1165	3
1165	4
1165	5
1165	6
1165	7
1165	8
1165	9
11650	1
11650	2
11650	3
11650	4
116503	1
116503	2
116503	3
116503	4
116503	5
116503	6
116505	1
116505	2
116507	1
116507	2
116507	3
116507	4
116507	5
116508	1
116508	2
11651	1
11651	2
11651	3
11651	4
116518	1
116518	2
116519	1
116519	2
116519	3
116519	4
11652	1
11652	2
116520	1
116520	2
116520	3
116520	4
116520	5
116520	6
116521	1
116521	2
116521	3
116521	4
116521	5
116523	1
116523	10
116523	11
116523	2
116523	3
116523	4
116523	5
116523	6
116523	7
116523	8
116523	9
116528	1
116528	2
116528	3
116528	4
116528	5
116529	1
116529	10
116529	2
116529	3
116529	4
116529	5
116529	6
116529	7
116529	8
116529	9
11653	1
11653	2
11653	3
11653	4
11653	5
11653	6
116532	1
116532	2
116532	3
116532	4
116533	1
116533	2
116533	3
116534	1
116534	2
116534	3
116535	1
116535	2
116535	3
116535	4
116536	1
116536	2
116536	3
116537	1
116537	2
116537	3
116538	1
116538	2
116538	3
116538	4
116538	5
116538	6
116539	1
116541	1
116541	2
116541	3
116541	4
116541	5
116541	6
116541	7
116543	1
116543	2
116543	3
116545	1
116545	2
116548	1
116548	2
116548	3
116548	4
116551	1
116551	2
116551	3
116556	1
116558	1
116558	2
116558	3
116558	4
116558	5
116559	1
11656	1
11656	2
11656	3
116560	1
116560	2
116560	3
116560	4
116560	5
116560	6
116560	7
116561	1
116565	1
116565	2
116565	3
116565	4
116567	1
116567	2
116567	3
116568	1
116568	2
116568	3
116568	4
116568	5
116568	6
116569	1
116569	2
116569	3
116569	4
116569	5
11657	1
11657	2
11657	3
116576	1
116579	1
116579	2
116579	3
116579	4
116579	5
116579	6
116579	7
116581	1
116581	2
116582	1
116582	2
116582	3
116582	4
116583	1
116583	2
116584	1
116584	2
116584	3
116586	1
116586	2
116586	3
116589	1
116589	2
116589	3
116589	4
116589	5
116590	1
116591	1
116591	2
116591	3
116599	1
116599	2
116599	3
116599	4
116599	5
116599	6
116599	7
116599	8
1166	1
1166	2
1166	3
11660	1
11660	2
11660	4
116601	1
116601	2
116601	3
116601	4
116601	5
116601	6
116601	7
116602	1
116602	2
116603	1
116603	2
116604	1
116604	2
116604	3
116604	4
116604	5
116604	6
116606	1
116607	1
11661	1
11661	2
11661	3
11661	4
11661	5
11661	6
116616	1
116616	10
116616	11
116616	12
116616	13
116616	14
116616	15
116616	16
116616	17
116616	18
116616	19
116616	2
116616	20
116616	21
116616	22
116616	23
116616	24
116616	25
116616	3
116616	4
116616	5
116616	6
116616	7
116616	8
116616	9
116617	1
116619	1
116619	2
116619	3
11662	1
11662	2
116620	1
116620	2
116620	3
116620	4
116620	5
116620	6
116620	7
116620	8
116620	9
116621	1
116621	2
116621	3
116621	4
116625	1
116625	2
116625	3
116625	4
116625	5
116625	6
116625	7
116625	8
116629	1
116629	10
116629	11
116629	12
116629	13
116629	14
116629	15
116629	16
116629	17
116629	18
116629	19
116629	2
116629	3
116629	4
116629	5
116629	6
116629	7
116629	8
116629	9
116632	1
116632	2
116634	1
116634	2
116634	3
116634	4
116634	5
116635	1
116635	2
116635	3
116635	4
116635	5
116637	1
116637	2
116637	3
116639	1
116639	2
116639	3
116639	4
11664	1
11664	2
116641	1
116641	2
116641	3
116642	1
116642	2
116643	1
116643	2
116643	3
116643	4
116643	5
116643	6
116643	7
116643	8
116644	1
116644	2
116644	3
116644	4
116645	1
116645	2
116645	3
116645	4
116645	5
116645	6
116645	7
116645	8
116645	9
116646	1
116646	2
116646	3
116647	1
116647	10
116647	11
116647	12
116647	13
116647	14
116647	15
116647	2
116647	3
116647	4
116647	5
116647	6
116647	7
116647	8
116647	9
116648	1
116648	2
116648	3
116649	1
116649	2
11665	1
11665	3
11665	4
11665	5
11665	6
116651	1
116659	1
116659	10
116659	11
116659	12
116659	13
116659	14
116659	2
116659	3
116659	4
116659	5
116659	6
116659	7
116659	8
116659	9
11666	1
11666	2
11666	3
116660	1
116660	2
116660	3
116660	4
116660	5
116660	6
116661	1
116661	2
116661	3
116661	4
116661	5
116661	6
116664	1
116664	2
116665	1
116665	2
116668	1
116668	2
116668	3
116668	4
116668	5
116668	6
116669	1
116669	2
116669	3
116669	4
116669	5
116669	6
11667	1
11667	2
116670	1
116670	2
116670	3
116672	1
116672	3
116672	5
116672	6
116674	1
116674	2
116674	3
116674	4
116674	5
116675	1
116675	2
116675	3
116675	4
116675	5
116677	1
116677	2
116677	3
116677	4
116678	1
116678	2
116678	3
116678	4
11668	1
11668	2
11668	3
11668	4
116681	1
116684	1
116684	2
116684	3
116684	4
116684	5
116684	6
116684	7
116684	8
116684	9
116685	1
116685	2
116685	3
116689	1
116689	2
116689	3
11669	1
11669	2
116690	1
116690	2
116695	1
116695	2
116697	1
116697	2
116697	3
116698	1
116698	2
116699	1
116699	2
116699	3
116699	4
116699	5
116699	6
116699	7
116699	8
1167	1
1167	2
1167	3
1167	4
11670	1
11670	2
11670	3
11670	4
11670	5
11670	6
116701	1
116701	2
116701	3
116701	4
116701	5
116712	1
116712	2
116712	3
116712	4
116712	5
116718	1
116719	1
116719	2
11672	1
11672	2
11672	3
116720	1
116720	2
116720	3
116720	4
116721	1
116721	2
116721	3
116723	1
116723	2
116723	3
116724	1
116724	2
116724	3
116725	1
116725	2
116725	3
116726	1
116726	2
116726	3
116726	4
116727	1
116727	2
116728	1
116728	2
11673	1
11673	2
116735	1
116735	2
116735	3
116735	4
116735	5
116737	1
116737	2
116738	1
116738	2
116738	3
116738	4
116738	5
11674	1
11674	2
116742	1
116742	2
116742	3
116747	1
116747	2
116749	1
116749	2
116749	3
116749	4
116749	5
11675	1
11675	2
11675	3
11675	4
116750	1
116750	10
116750	2
116750	3
116750	4
116750	5
116750	6
116750	7
116750	8
116750	9
116752	1
116752	10
116752	11
116752	12
116752	13
116752	2
116752	3
116752	4
116752	5
116752	6
116752	7
116752	8
116752	9
116753	1
116753	10
116753	11
116753	12
116753	13
116753	14
116753	15
116753	16
116753	2
116753	3
116753	4
116753	5
116753	6
116753	7
116753	8
116753	9
116755	1
116755	2
116756	1
116756	2
116756	3
116757	1
116757	2
116757	3
116757	4
116757	5
116757	6
116757	7
116757	8
116759	1
116759	2
11676	1
116761	1
116761	2
116761	3
116761	4
116761	5
116761	6
116761	7
116761	8
116761	9
116762	1
116762	2
116762	3
116762	4
116769	1
116769	2
116769	3
116769	4
11677	1
11677	2
116772	1
116772	2
116772	3
116772	4
116772	5
116772	6
116772	7
116772	8
116776	1
116776	2
116776	3
116776	4
116776	5
116777	1
116777	2
116777	3
116777	4
116778	1
116778	2
116778	3
116778	4
116778	5
116779	1
116779	2
116779	3
116779	4
116780	1
116780	2
116780	3
116780	4
116780	5
116780	6
116782	1
116789	1
116789	2
116789	3
116789	4
116789	5
11679	1
11679	2
11679	3
11679	4
116792	1
116792	2
116792	3
116792	4
116793	1
116793	2
116793	3
116793	4
116794	1
116794	2
116794	3
116794	4
116794	5
116794	6
1168	1
1168	2
11680	1
11680	2
11680	3
116801	1
116801	2
116801	3
116806	1
116806	2
116806	3
116807	1
116807	2
116807	3
116808	1
116808	2
116808	3
116808	4
116808	5
116808	6
116808	7
116809	1
116809	2
116809	3
11681	1
11681	2
11681	3
116811	1
116811	3
116812	1
116812	2
116812	3
116812	4
116814	1
116814	2
116814	3
116814	4
116814	5
116814	6
116814	7
116814	8
116815	1
116815	2
116815	3
