complex_no	pyeong_no
5042	1
5042	2
5043	1
5043	2
5043	3
5043	4
5044	1
5044	2
5044	3
5044	4
5045	1
5045	2
5046	1
5046	2
5047	1
5047	2
5047	3
5049	1
505	1
5050	1
5050	2
5050	3
5050	4
5051	1
5051	2
5052	1
5052	2
5052	3
5052	4
5052	5
5053	1
5053	2
5053	3
5054	1
5054	2
5054	3
5054	4
5054	5
5054	6
5055	1
5055	2
5056	1
5056	2
5056	3
5056	4
5057	1
5057	2
5057	3
5057	4
5057	5
5057	6
5057	7
5058	1
5058	2
5059	1
5059	2
5059	3
506	1
506	2
5060	1
5061	1
5062	1
5063	1
5064	1
5064	2
5064	3
5065	1
5065	2
5067	1
5067	2
5067	3
5067	4
5068	1
5068	2
5069	1
5069	2
507	1
5070	1
5070	2
5070	3
5070	4
5070	5
5070	6
5071	1
5071	2
5072	1
5072	2
5073	1
5073	2
5073	3
5074	1
5074	2
5074	3
5074	4
5075	1
5075	2
5077	1
5077	2
5077	3
5079	1
5079	2
508	1
508	2
5080	1
5080	2
5080	3
5080	4
5081	1
5081	2
5081	3
5081	4
5082	1
5082	2
5082	3
5082	4
5082	5
5082	6
5083	1
5083	2
5083	3
5084	1
5084	2
5084	3
5085	1
5085	2
5085	3
5086	1
5087	1
5087	2
5087	3
5087	4
5087	5
5087	6
5087	7
5088	1
5088	2
5088	3
5088	4
5089	1
5089	2
5089	3
5089	4
509	1
5090	1
5091	1
5091	2
5091	3
5091	4
5091	5
5091	6
5092	1
5092	2
5092	3
5092	4
5093	1
5093	2
5093	3
5094	1
5094	2
5094	3
5094	4
5094	5
5094	6
5094	7
5095	2
5095	3
5096	1
5096	2
5096	3
5097	1
5097	2
5097	3
5097	4
5097	5
5097	7
5097	8
5097	9
5098	1
5098	2
5098	3
5099	1
5099	2
5099	3
51	1
51	2
51	3
510	1
5101	1
5101	2
5101	3
5101	4
5101	5
5102	1
5102	2
5102	3
5102	4
5102	5
5102	6
5103	1
5103	2
5103	3
5104	1
5104	2
5104	3
5104	4
5105	1
5105	2
5105	3
5105	4
5106	1
5106	2
5106	3
5106	4
5107	1
5107	2
5107	3
5107	4
5108	1
5109	1
5109	2
511	1
511	2
5110	1
5110	2
5111	1
5111	2
5113	1
5113	2
5115	1
5115	2
5115	3
5115	4
5117	1
5117	2
5117	3
5117	4
5117	5
5117	6
5117	7
5118	1
5119	1
512	1
512	2
512	3
5120	1
5120	2
5121	1
5121	2
5121	3
5121	4
5121	5
5121	6
5122	1
5122	10
5122	12
5122	13
5122	14
5122	15
5122	2
5122	3
5122	4
5122	5
5122	6
5122	7
5122	8
5122	9
5123	1
5123	2
5123	3
5124	1
5124	2
5124	3
5125	1
5125	2
5126	1
5126	2
5126	3
5127	1
5127	2
5127	3
5127	4
5127	5
5127	6
5127	7
5127	8
5128	1
5128	2
5128	3
5129	1
5129	2
5129	3
5130	1
5130	2
5130	3
5130	4
5131	1
5131	2
5131	3
5131	4
5131	5
5132	1
5132	2
5132	3
5132	5
5133	1
5133	10
5133	11
5133	2
5133	3
5133	4
5133	5
5133	6
5133	7
5133	8
5133	9
5134	1
5134	2
5135	1
5135	2
5136	1
5136	2
5136	3
5137	1
5137	2
5137	3
5138	1
5139	1
5139	2
5139	3
514	1
514	10
514	3
514	4
514	5
514	6
514	7
514	8
514	9
5140	1
5140	2
5140	3
5140	4
5142	1
5142	2
5143	1
5143	2
5143	3
5143	4
5144	1
5144	2
5144	3
5145	1
5145	2
5145	5
5146	1
5147	1
5148	1
5148	2
5148	3
5149	1
5149	2
5149	3
515	1
515	2
515	3
515	4
515	5
5150	1
5150	2
5150	3
5152	1
5152	2
5152	3
5153	1
5153	2
5153	3
5154	1
5154	2
5155	1
5155	2
5155	3
5155	4
5155	5
5156	1
5156	2
5157	1
5157	2
5157	3
5157	4
5157	5
5157	6
5158	1
5158	2
5158	3
5159	1
5159	2
5159	3
5160	1
5160	2
5160	3
5160	4
5160	5
5162	1
5162	2
5162	3
5162	4
5163	1
5163	2
5163	3
5163	4
5163	5
5163	6
5164	1
5164	2
5164	3
5164	4
5166	1
5166	2
5167	1
5167	2
5167	3
5168	1
5168	10
5168	2
5168	3
5168	4
5168	5
5168	6
5168	7
5168	8
5168	9
5169	1
5169	2
5169	3
517	1
5170	1
5170	2
5170	3
5171	1
5171	2
5172	1
5172	2
5172	3
5172	4
5173	1
5173	2
5174	1
5174	2
5174	3
5174	4
5174	5
5174	6
5175	1
5175	2
5175	3
5176	1
5176	2
5177	1
5177	2
5177	3
5178	1
5178	2
5178	3
5178	4
5178	5
5179	1
5179	2
5179	3
518	1
518	2
518	3
518	4
5181	1
5181	2
5181	3
5183	1
5183	2
5184	1
5184	2
5184	3
5184	4
5184	5
5185	1
5185	2
5186	1
5186	2
5186	3
5187	1
5187	2
5188	1
5188	2
5188	3
5188	4
5188	5
5189	1
5189	2
5189	3
5189	4
5189	5
519	1
519	2
5190	1
5190	2
5191	1
5191	2
5191	3
5191	4
5191	5
5192	1
5193	1
5194	1
5195	1
5195	2
5195	3
5195	4
5195	5
5196	1
5196	2
5198	1
5198	2
5198	3
5198	4
5198	5
5198	6
5199	1
5199	2
5199	3
5199	4
5199	5
5199	6
5199	7
52	1
52	2
52	3
52	4
52	5
520	1
520	3
520	4
520	5
520	6
520	7
520	8
5200	1
5200	2
5200	3
5201	1
5201	2
5201	3
5201	4
5202	1
5202	2
5202	3
5202	4
5202	5
5202	6
5202	7
5203	1
5203	2
5203	3
5204	1
5204	2
5204	3
5204	4
5204	5
5204	6
5205	1
5205	2
5207	1
5207	2
5208	1
5208	2
5209	1
5209	2
5210	1
5210	2
5211	1
5211	2
5211	3
5211	4
5211	5
5212	1
5212	2
5212	3
5213	1
5213	2
5214	1
5214	2
5214	3
5214	4
5215	1
5215	2
5215	3
5217	1
5217	2
5217	3
5217	4
5217	5
5217	6
5218	1
5218	2
5219	1
5219	2
5219	3
5220	1
5220	2
5220	3
5221	1
5221	2
5222	1
5223	1
5223	2
5223	3
5223	4
5224	1
5224	10
5224	11
5224	2
5224	3
5224	4
5224	5
5224	6
5224	7
5224	8
5224	9
5225	1
5225	2
5226	1
5226	2
5226	3
5226	4
5226	5
5227	1
5227	2
5227	3
5228	1
5228	2
5228	3
5228	4
5229	1
5229	2
523	1
523	2
5230	1
5230	2
5230	3
5232	1
5232	2
5232	3
5233	1
5233	2
5233	3
5233	4
5233	5
5233	6
5233	7
5234	1
5234	2
5235	1
5235	2
5235	3
5235	4
5236	1
5236	2
5237	1
5237	2
5237	3
5237	6
5238	1
5238	2
5238	3
5238	4
5238	5
5238	6
5239	1
5239	2
5239	3
5239	4
5239	5
5239	6
5240	1
5240	2
5241	1
5241	2
5242	1
5242	2
5243	1
5243	2
5243	3
5244	1
5244	2
5244	3
5244	4
5245	1
5245	2
5245	3
5245	4
5245	5
5246	1
5246	2
5246	3
5246	4
5247	1
5247	10
5247	11
5247	12
5247	13
5247	14
5247	2
5247	3
5247	4
5247	5
5247	6
5247	7
5247	8
5247	9
5248	1
5248	2
5248	3
5248	4
5248	5
5248	6
5248	7
5248	8
5248	9
5249	1
5249	2
5249	3
5249	4
5250	1
5252	1
5252	2
5253	1
5253	2
5254	1
5254	2
5255	1
5255	2
5256	1
5256	2
5256	3
5257	1
5258	1
5258	2
5258	3
5258	4
5259	1
5259	2
5259	3
526	1
526	2
5260	1
5260	2
5261	1
5262	1
5262	2
5262	3
5262	4
5262	5
5262	6
5262	7
5264	1
5264	2
5265	1
5265	2
5265	3
5265	4
5265	5
5265	6
5266	1
5266	2
5266	3
5267	1
5267	2
5267	3
5267	4
5267	5
5268	1
5268	10
5268	2
5268	3
5268	4
5268	5
5268	6
5268	7
5268	8
5268	9
5269	1
5269	2
5269	3
5269	4
5269	5
527	1
527	2
527	3
527	4
527	5
527	6
5270	1
5270	2
5270	3
5270	4
5271	1
5271	2
5271	3
5271	4
5272	2
5273	1
5273	2
5273	3
5273	4
5273	5
5275	1
5275	2
5275	3
5275	4
5276	1
5276	2
5276	3
5276	4
5276	5
5276	6
5276	7
5277	1
5277	2
5277	3
5278	1
5278	2
5279	1
5279	2
5279	3
5279	4
5280	1
5280	2
5281	1
5282	1
5282	2
5282	3
5282	4
5282	5
5282	6
5282	7
5282	8
5282	9
5283	1
5283	2
5284	1
5286	1
5286	2
5286	3
5289	1
5289	2
5289	3
5289	4
5289	5
5289	6
5289	7
5289	8
529	1
529	2
5290	1
5290	2
5290	3
5290	4
5291	1
5291	2
5291	3
5292	1
5292	2
5292	3
5292	4
5292	5
5293	1
5293	2
5293	3
5294	1
5294	2
5294	3
5295	1
5296	1
5296	2
5296	3
5297	1
5297	2
5297	3
5298	1
5298	2
5298	3
5298	4
5299	1
5299	2
53	1
53	2
53	3
530	1
530	2
5301	1
5301	2
5303	1
5303	2
5303	3
5303	4
5304	1
5304	2
5304	3
5305	1
5306	1
5307	1
5307	2
5308	1
5308	2
5309	1
5309	2
5309	3
5309	4
5309	5
531	1
531	2
531	3
531	4
531	5
531	6
531	7
531	8
5310	1
5310	2
5311	1
5311	2
5311	3
5311	4
5313	1
5314	1
5314	2
5314	3
5314	4
5315	1
5315	2
5316	1
5316	2
5316	3
5317	1
5318	1
5318	2
5318	3
5319	1
5319	2
5319	3
532	1
532	10
532	11
532	2
532	3
532	4
532	5
532	6
532	7
532	8
532	9
5320	1
5320	2
5320	3
5320	4
5321	1
5321	2
5321	3
5321	4
5321	5
5321	6
5322	1
5322	2
5322	3
5323	1
5323	2
5323	3
5324	1
5324	2
5325	1
5325	2
5325	3
5325	4
5326	1
5326	2
5327	1
5327	2
5327	3
5328	1
5329	1
5330	1
5332	1
5332	2
5332	3
5333	1
5333	2
5333	3
5333	4
5334	1
5334	2
5334	4
5335	1
5335	2
5335	3
5336	1
5336	2
5337	1
5337	2
5337	3
5338	1
5338	2
5338	3
5339	1
5339	2
5339	3
5340	1
5340	2
5341	1
5342	1
5343	1
5343	2
5345	1
5345	2
5345	3
5345	4
5345	5
5345	6
5346	1
5346	2
5346	3
5346	4
5346	5
5346	6
5347	1
5347	2
5349	1
535	1
535	2
535	3
5350	1
5350	2
5351	1
5352	1
5352	2
5354	1
5357	1
5357	2
5358	1
5358	2
5359	1
5359	2
5359	3
5359	4
536	1
536	2
536	3
536	4
536	5
536	6
5360	1
5360	2
5360	3
5361	1
5362	1
5362	2
5362	3
5362	4
5363	1
5363	2
5363	3
5363	4
5363	5
5364	1
5364	2
5364	3
5364	4
5366	1
5366	2
5366	3
5367	1
5367	2
5367	3
5368	1
5369	1
5369	2
537	1
5370	1
5370	2
5370	3
5370	4
5372	1
5372	2
5372	3
5372	4
5373	1
5373	2
5375	1
5375	2
5377	1
5377	2
5379	1
5379	2
5379	3
5379	4
538	1
5380	1
5381	1
5381	2
5381	3
5382	1
5382	2
5382	3
5383	1
5384	1
5384	2
5386	1
5386	2
5386	3
5387	1
5388	1
5388	2
5389	1
539	1
539	2
539	3
5390	1
5392	1
5392	2
5392	3
5392	4
5392	5
5392	6
5392	7
5393	1
5394	1
5395	1
5396	2
5396	3
5397	1
5397	2
5398	1
5398	2
5398	3
5398	4
5398	7
54	1
54	2
540	1
540	10
540	11
540	12
540	13
540	2
540	3
540	4
540	5
540	6
540	7
540	8
540	9
5400	1
5400	2
5400	3
5401	1
5401	2
5401	3
5403	1
5403	10
5403	2
5403	3
5403	4
5403	5
5403	7
5403	9
5405	1
5405	2
5407	1
5407	2
5407	3
5407	4
5407	5
5407	6
5407	8
5407	9
5408	1
5408	2
5408	3
5408	4
5408	5
5409	1
5409	2
5409	3
5409	4
541	1
541	2
5410	1
5410	2
5412	1
5413	1
5413	2
5413	3
5413	4
5413	5
5413	6
5413	7
5413	8
5414	1
5414	2
5415	1
5417	1
5417	2
5417	3
5419	1
542	1
542	2
542	3
542	4
5420	1
5421	1
5421	2
5421	3
5422	1
5423	1
5423	2
5424	1
5425	1
5425	2
5426	1
5426	2
5428	1
5428	2
5428	3
5428	4
5429	1
5429	2
5430	1
5430	10
5430	2
5430	3
5430	4
5430	5
5430	6
5430	7
5430	8
5430	9
5431	1
5432	1
5432	2
5432	3
5434	1
5434	2
5434	3
5435	1
5435	2
5435	3
5436	1
5436	2
5437	1
5439	1
5439	2
5439	3
5440	1
5440	2
5440	3
5441	1
5442	1
5442	2
5442	3
5442	4
5443	1
5444	1
5444	2
5445	1
5445	2
5446	1
5446	2
5447	1
5447	2
5447	3
5447	4
5447	5
5448	1
5449	1
5449	2
5449	3
545	1
5450	1
5450	2
5450	3
5451	1
5451	2
5453	1
5453	2
5454	1
5454	2
5454	3
5454	4
5454	5
5455	1
5455	2
5456	1
5456	2
5457	1
5457	2
5458	1
5458	2
5459	1
5459	2
5459	3
5459	4
546	1
546	2
546	3
5460	1
5460	2
5460	3
5460	4
5460	5
5460	6
5461	1
5461	2
5461	3
5461	4
5461	5
5461	6
5461	7
5461	8
5462	1
5462	2
5462	3
5463	1
5463	2
5463	3
5464	1
5464	2
5465	1
5465	2
5466	1
5466	2
5466	3
5466	4
5467	1
5468	1
5468	2
5468	3
5468	4
5468	5
5469	1
5469	2
547	1
547	2
547	3
547	4
547	5
547	6
5470	1
5470	2
5470	3
5470	4
5471	1
5471	2
5472	1
5472	2
5472	3
5472	4
5472	5
5473	1
5473	2
5474	1
5475	1
5475	2
5475	3
5476	1
5476	2
5476	3
5476	4
5476	5
5476	6
5476	7
5476	8
5478	1
5479	1
5479	2
5479	3
5479	4
548	1
548	2
548	3
5480	1
5480	2
5480	3
5481	1
5481	2
5483	1
5483	2
5483	3
5483	4
5484	1
5484	2
5484	3
5485	1
5485	2
5486	1
5486	2
5486	3
5486	4
5487	1
5488	1
5488	2
5488	3
5488	4
5489	1
5489	2
5489	3
5489	4
5489	5
549	1
549	2
549	3
5490	1
5490	2
5491	1
5491	2
5492	1
5492	2
5492	3
5492	4
5492	5
5494	1
5494	2
5495	1
5495	2
5496	1
5496	2
5496	3
5497	1
5497	2
5497	3
5498	1
5498	2
5498	3
5498	4
5498	5
5499	1
5499	2
5499	3
5499	4
5499	5
55	1
55	2
55	3
55	4
55	5
550	1
550	2
550	3
5500	1
5500	2
5502	1
5502	2
5502	3
5503	1
5503	2
5504	1
5504	2
5504	3
5504	4
5504	5
5504	6
5504	7
5504	8
5504	9
5505	1
5505	2
5505	3
5506	1
5506	2
5507	1
5507	2
5507	3
5508	1
5508	2
5508	3
5508	4
5508	5
5509	1
5509	2
5509	3
551	1
551	2
5510	1
5510	2
5511	1
5511	2
5511	3
5511	4
5511	5
5512	1
5512	2
5512	3
5513	1
5513	2
5513	3
5513	4
5515	1
5515	2
5515	3
5516	1
5517	1
5517	10
5517	2
5517	3
5517	4
5517	5
5517	6
5517	7
5518	1
5518	2
5518	3
5518	4
5518	5
5518	6
5518	7
5519	1
5519	2
5519	3
5519	4
552	1
552	2
552	3
552	4
5520	1
5520	2
5520	3
5521	1
5522	1
5523	1
5523	2
5523	3
5524	1
5525	1
5525	2
5525	3
5525	4
5525	5
5526	1
5526	2
5527	1
5527	2
5527	3
5527	4
5527	5
5527	6
5527	7
5528	1
5529	1
5529	2
5529	3
5529	4
5529	5
5529	6
553	1
553	2
553	3
553	4
553	5
553	6
553	7
553	8
5530	1
5530	2
5530	3
5530	4
5531	1
5531	2
5532	1
5532	2
5533	1
5533	2
5534	1
5534	2
5534	3
5535	1
5535	2
5535	3
5535	4
5536	1
5536	10
5536	11
5536	12
5536	13
5536	14
5536	15
5536	2
5536	3
5536	4
5536	5
5536	6
5536	7
5536	8
5536	9
5537	1
5538	1
5538	2
5539	1
5539	2
5540	1
5540	2
5540	3
5541	1
5541	2
5541	3
5541	4
5542	1
5544	1
5544	2
5545	1
5545	2
5546	1
5546	2
5546	3
5547	1
5547	2
5547	3
5547	4
5548	1
5548	2
5548	3
5548	4
5549	1
5549	2
5549	3
5549	4
555	1
5550	1
5550	2
5551	1
5551	2
5551	3
5551	4
5552	1
5552	2
5552	3
5552	4
5552	5
5552	6
5553	1
5553	2
5554	1
5555	1
5556	1
5556	2
5556	3
5556	4
5557	1
5557	2
5557	3
5557	4
5557	5
5557	6
5557	7
5558	1
5558	2
5558	3
5558	4
5558	5
5559	1
5559	2
5559	3
5559	4
556	1
556	2
5560	1
5560	2
5561	1
5562	1
5562	2
5562	3
5563	1
5563	2
5563	3
5564	1
5564	2
5564	3
5565	1
5565	10
5565	11
5565	2
5565	3
5565	4
5565	5
5565	6
5565	7
5565	8
5565	9
5566	1
5566	2
5566	3
5567	1
5567	2
5567	3
5568	1
5568	10
5568	11
5568	2
5568	3
5568	4
5568	5
5568	6
5568	7
5568	8
5568	9
5569	1
5569	2
557	1
557	2
5570	1
5570	2
5571	1
5571	2
5572	1
5573	1
5573	2
5573	3
5575	1
5575	2
5575	3
5575	4
5575	5
5576	2
5576	3
5576	4
5576	5
5577	1
5577	2
5577	3
5577	4
5579	1
5579	2
5579	3
558	1
558	2
558	3
558	4
558	5
5580	1
5580	2
5580	3
5580	4
5580	5
5580	6
5580	7
5580	8
5581	1
5581	2
5581	3
5581	4
5581	5
5581	6
5582	1
5582	10
5582	11
5582	12
5582	13
5582	2
5582	3
5582	4
5582	5
5582	6
5582	7
5582	8
5582	9
5583	1
5583	10
5583	11
5583	12
5583	13
5583	2
5583	3
5583	4
5583	5
5583	6
5583	7
5583	8
5583	9
5584	1
5584	2
5585	1
5585	2
5585	3
5585	4
5586	1
5586	2
5586	3
5586	4
5586	5
5586	6
5587	1
5588	1
5588	2
5588	3
5589	1
5589	2
5589	3
559	1
559	2
559	3
5590	1
5590	2
5590	3
5590	4
5590	5
5591	1
5591	2
5592	1
5592	2
5593	1
5593	2
5593	3
5594	1
5594	2
5594	3
5594	4
5594	5
5595	1
5595	10
5595	11
5595	12
5595	2
5595	3
5595	4
5595	5
5595	6
5595	7
5595	8
5595	9
5596	1
5596	2
5596	3
5597	1
5597	2
5597	3
5597	4
5598	1
5598	2
5598	3
5599	1
5599	2
5599	3
5599	4
56	1
56	2
56	3
56	4
560	1
560	2
5600	1
5600	2
5600	3
5600	6
5600	8
5601	1
5601	2
5601	3
5602	1
5602	2
5602	3
5603	1
5603	2
5603	3
5603	4
5608	1
5608	2
5608	3
5608	4
5608	5
5608	6
5609	1
5609	2
561	1
561	2
5610	1
5610	2
5610	3
5610	4
5611	1
5611	2
5611	3
5612	1
5612	2
5612	3
5612	4
5612	5
5613	1
5613	2
5613	3
5613	4
5613	5
5614	1
5614	2
5614	3
5614	4
5614	5
5614	6
5615	1
5615	2
5616	1
5616	2
5616	3
5616	4
5616	5
5616	6
5617	1
5617	2
5617	3
5617	4
5618	1
5618	2
5618	3
5619	1
5619	2
5619	3
5619	4
562	1
562	2
562	3
562	4
562	5
5620	1
5620	2
5620	3
5620	4
5620	5
5620	6
5621	1
5621	2
5621	3
5621	4
5621	5
5622	1
5622	2
5622	3
5623	1
5623	2
5623	3
5623	4
5623	5
5624	1
5624	2
5624	3
5624	4
5624	5
5624	6
5624	7
5625	1
5625	2
5625	3
5626	1
5626	2
5627	1
5628	1
5628	2
5628	3
563	2
563	3
563	4
5630	1
5630	2
5630	3
5631	1
5631	2
5632	1
5632	2
5632	3
5633	1
5633	2
5634	1
5634	2
5635	1
5635	2
5635	3
5635	4
5635	5
5635	6
5635	7
5635	8
5636	1
5636	2
5636	3
5637	1
5637	2
564	2
564	3
564	4
5640	1
5640	2
5640	3
5640	4
5641	1
5641	2
5642	1
5642	2
5642	3
5642	4
5642	5
5642	6
5642	7
5643	1
5643	2
5643	3
5644	1
5644	2
5644	3
5644	4
5644	5
5644	6
5644	7
5646	1
5646	2
5646	3
5646	4
5646	5
5647	1
5647	2
5647	4
5648	1
5648	10
5648	11
5648	12
5648	2
5648	3
5648	4
5648	5
5648	6
5648	7
5648	8
5648	9
5649	1
5649	2
5649	3
5649	4
565	1
5650	1
5650	2
5650	3
5650	4
5650	5
5650	6
5650	7
5651	1
5651	2
5651	3
5651	4
5652	1
5652	2
5652	3
5652	4
5653	1
5653	2
5653	3
5653	4
5653	5
5653	6
5654	1
5654	2
5654	3
5655	1
5655	2
5655	3
5655	4
5656	10
5656	11
5656	2
5656	3
5656	4
5656	5
5656	6
5656	8
5656	9
5657	1
5657	2
5658	1
5658	2
5658	3
5659	1
5659	2
5659	3
5659	4
566	1
566	10
566	11
566	12
566	13
566	14
566	15
566	16
566	17
566	18
566	19
566	2
566	3
566	4
566	5
566	6
566	7
566	8
566	9
5660	1
5660	2
5660	3
5660	4
5660	5
5660	6
5661	1
5661	2
5661	3
5661	4
5662	1
5663	1
5663	2
5663	3
5664	1
5664	2
5665	1
5665	2
5666	1
5666	2
5666	3
5666	4
5667	1
5667	2
5667	3
5668	1
5668	2
567	1
567	2
567	3
567	4
567	5
567	6
567	7
567	8
567	9
5670	1
5670	2
5670	3
5670	4
5670	5
5671	1
5671	2
5671	3
5671	4
5672	1
5672	2
5672	3
5672	4
5673	1
5673	2
5673	3
5674	1
5674	2
5674	4
5674	5
5674	6
5674	7
5674	8
5675	1
5675	2
5675	3
5676	1
5678	1
5678	2
5678	3
5678	4
5678	5
568	1
568	2
568	3
568	4
568	5
5680	1
5680	2
5680	3
5682	1
5682	2
5683	1
5683	2
5683	3
5683	4
5684	1
5684	2
5684	3
5684	4
5684	5
5684	6
5685	1
5685	2
5686	1
5686	2
5687	1
5687	2
5688	1
5688	2
5689	1
5689	2
5689	5
5689	6
569	1
569	2
569	3
569	4
5690	1
5690	2
5692	1
5692	2
5692	3
5692	4
5692	5
5693	1
5693	2
5694	1
5694	2
5694	3
5695	1
5695	2
5696	1
5696	2
5696	3
5697	1
5697	2
5697	3
5698	1
5698	2
5698	3
5698	4
5699	1
5699	2
57	1
570	1
570	2
570	3
570	4
570	5
570	6
570	7
5700	1
5700	2
5700	3
5701	1
5701	2
5701	3
5701	4
5702	1
5702	2
5702	3
5703	1
5703	2
5704	1
5704	2
5704	3
5705	1
5705	10
5705	11
5705	12
5705	2
5705	3
5705	4
5705	5
5705	6
5705	7
5705	8
5705	9
5706	1
5706	2
5706	3
5706	4
5706	5
5706	6
5707	1
5707	2
5707	3
5707	4
5707	5
5707	6
5707	7
5708	1
5708	2
5708	3
5708	4
5708	5
5708	6
5709	1
5709	2
5709	3
571	1
571	2
5710	1
5710	2
5710	3
5710	4
5710	5
5710	6
5711	1
5711	2
5712	1
5712	2
5712	3
5712	4
5712	6
5712	7
5714	1
5714	2
5714	3
5715	1
5715	2
5715	3
5715	4
5715	5
5718	1
5718	2
5718	3
5718	4
5719	1
572	1
572	2
572	3
5720	1
5720	2
5720	3
5720	4
5721	1
5721	2
5721	3
5721	4
5722	1
5722	2
5722	3
5722	4
5724	1
5724	2
5724	3
5724	4
5724	5
5724	6
5725	1
5725	2
5725	3
5727	1
5727	2
5727	3
5727	4
5729	1
573	2
573	3
573	4
5730	1
5730	10
5730	11
5730	12
5730	14
5730	2
5730	3
5730	4
5730	5
5730	6
5730	7
5730	8
5730	9
5732	1
5732	2
5733	1
5733	2
5734	1
5734	2
5735	1
5735	2
5736	1
5736	2
5736	3
5736	4
5736	5
5736	6
5737	1
5737	2
5737	3
5738	1
5738	2
5739	1
5739	2
5739	3
574	1
574	2
574	3
574	4
574	5
574	6
574	7
5741	1
5741	2
5741	3
5741	4
5741	5
5741	6
5741	7
5742	1
5742	2
5742	3
5743	1
5743	2
5743	3
5744	1
5744	2
5744	3
5745	1
5745	2
5745	3
5746	1
5746	2
5747	1
5747	2
5747	3
5748	1
5748	2
5749	4
5749	5
5749	6
575	1
575	2
575	3
575	4
5750	1
5750	2
5750	3
5750	4
5751	1
5752	1
5752	2
5753	1
5753	2
5754	1
5754	2
5755	1
5755	2
5755	3
5756	1
5757	1
5757	2
5757	3
5757	4
5757	5
5758	1
5758	2
5759	1
5759	2
576	1
576	2
576	3
576	4
576	5
5760	1
5760	2
5762	1
5762	2
5762	3
5762	4
5762	5
5762	6
5763	1
5763	2
5765	1
5765	2
5765	3
5765	4
5766	1
5766	10
5766	11
5766	2
5766	3
5766	4
5766	5
5766	6
5766	7
5766	8
5766	9
5767	1
5767	2
5768	1
5768	2
5768	3
5768	4
5769	1
5769	3
5769	4
577	1
577	2
5770	1
5770	2
5770	3
5771	1
5771	2
5771	3
5772	1
5772	2
5772	3
5773	1
5773	2
5773	3
5773	4
5774	1
5774	2
5774	3
5775	1
5775	2
5775	3
5776	1
5776	2
5776	3
5777	1
5777	2
5778	1
5778	2
5778	3
5779	1
5779	2
5779	3
5779	4
5779	5
578	1
578	10
578	2
578	3
578	4
578	5
578	6
578	7
578	8
578	9
