complex_no	pyeong_no
132308	3
132308	4
132308	5
132308	6
132308	7
132308	8
132308	9
13232	1
13232	10
13232	11
13232	12
13232	13
13232	14
13232	15
13232	16
13232	17
13232	18
13232	19
13232	2
13232	20
13232	21
13232	22
13232	23
13232	24
13232	25
13232	26
13232	27
13232	28
13232	29
13232	3
13232	30
13232	31
13232	32
13232	33
13232	34
13232	35
13232	36
13232	37
13232	38
13232	39
13232	4
13232	40
13232	5
13232	6
13232	7
13232	8
13232	9
132323	1
132324	1
132324	2
132324	3
132324	4
132324	5
132324	6
132327	1
132327	2
132327	3
132327	4
132329	1
132329	2
132329	3
132329	4
132331	1
132331	2
132332	1
132332	10
132332	2
132332	3
132332	4
132332	5
132332	6
132332	7
132332	8
132332	9
132333	1
132333	2
132333	3
132333	4
132333	5
132334	1
132334	2
132335	1
132335	2
132335	3
132336	1
132337	1
132337	2
132337	3
132337	4
13234	1
13234	2
13234	3
132344	1
132344	2
132344	3
132344	4
13235	1
13235	2
13235	3
13235	4
13235	5
13235	6
13236	1
13236	2
13236	3
13236	4
13236	5
13236	6
13237	1
13237	10
13237	2
13237	3
13237	5
13237	6
13237	7
13237	8
132386	1
132386	10
132386	11
132386	12
132386	2
132386	3
132386	4
132386	5
132386	6
132386	7
132386	8
132386	9
132387	1
132387	2
132387	3
132387	4
132388	1
132388	2
132388	3
132388	4
132388	5
132389	1
132389	2
132389	3
132389	4
132389	5
132389	6
132389	7
132389	8
132389	9
13239	1
13239	2
13239	3
13239	4
132390	1
132390	2
132390	3
132390	4
132396	1
132396	2
132396	3
132396	4
132396	5
1324	1
1324	2
1324	3
13240	1
13240	2
13240	3
132407	1
132407	2
132407	3
132407	4
132407	5
132407	6
132408	1
132408	2
132408	3
132408	4
132409	1
132409	2
132409	3
132409	4
132409	5
132409	6
132409	7
132410	1
132410	2
132411	1
132412	1
132412	2
132412	3
132412	4
132414	1
132414	2
132414	3
132414	4
132414	5
132414	6
13242	1
13242	2
13242	3
13242	4
13242	5
13242	6
13242	7
13242	8
13242	9
132423	1
132423	2
132424	1
132424	2
132424	3
132424	4
132424	5
132424	6
132424	7
132424	8
132424	9
132428	1
132428	2
132428	3
132428	4
132428	5
132428	6
132428	7
132428	8
132428	9
13244	1
13244	2
13245	1
13245	2
13245	3
13246	1
13246	2
13246	3
13246	4
13246	5
132462	1
132462	2
132467	1
132467	2
132467	3
132467	4
132468	1
132468	2
132468	3
132468	4
132469	1
13247	1
13247	2
13247	3
13247	4
13247	5
13247	6
132471	1
132471	2
132471	3
132471	4
132471	5
132471	6
132472	1
132472	2
132472	3
132472	4
132472	5
132472	6
132473	1
132473	2
132476	1
132476	2
132476	3
132476	4
132476	5
132476	6
132476	7
132477	1
132477	10
132477	2
132477	3
132477	4
132477	5
132477	6
132477	7
132477	8
132477	9
13248	1
13248	2
132483	1
132483	10
132483	11
132483	12
132483	13
132483	14
132483	15
132483	16
132483	17
132483	18
132483	19
132483	2
132483	20
132483	21
132483	22
132483	23
132483	24
132483	25
132483	3
132483	4
132483	5
132483	6
132483	7
132483	8
132483	9
13252	1
13252	2
13252	3
13252	4
132527	1
132527	2
13254	2
13254	3
13254	4
13254	5
13254	6
13254	7
132542	1
132542	2
132542	3
132542	4
132542	5
132542	6
13255	1
13255	2
13256	1
13256	2
132562	1
132562	2
132562	3
132564	1
132564	2
132565	1
132565	2
132565	3
132565	4
132566	1
132566	10
132566	11
132566	2
132566	3
132566	4
132566	5
132566	6
132566	7
132566	8
132566	9
132569	1
132569	2
13257	1
13257	2
132570	1
132570	2
132578	1
132578	2
132578	3
13258	2
13258	3
13258	4
13258	5
132580	1
132585	1
132585	10
132585	2
132585	3
132585	4
132585	5
132585	6
132585	7
132585	8
132585	9
132586	1
132589	1
132589	2
132589	3
132589	4
132589	5
132589	6
132590	1
132590	2
132591	1
132593	1
132598	1
132598	2
132599	1
132599	2
1326	1
1326	2
1326	3
1326	4
132604	1
132604	2
132604	3
132604	4
132608	1
132608	2
132608	3
132608	4
132611	1
132611	2
132611	3
132611	4
132611	5
132611	6
132611	7
132612	1
132612	2
132613	1
132613	10
132613	11
132613	12
132613	13
132613	14
132613	15
132613	16
132613	17
132613	18
132613	19
132613	2
132613	3
132613	4
132613	5
132613	6
132613	7
132613	8
132613	9
132615	1
132624	1
132624	2
132624	3
132624	4
132624	5
132624	6
132624	7
132624	8
132624	9
13263	1
13263	2
13263	3
13264	1
13264	2
13264	3
132642	1
132642	2
132642	3
132642	4
132642	5
132642	6
132642	7
132642	8
132642	9
132644	1
132644	2
132644	3
132646	1
132646	2
132647	1
132647	10
132647	11
132647	12
132647	2
132647	3
132647	4
132647	5
132647	6
132647	7
132647	8
132647	9
13265	1
13265	2
13265	3
13265	4
13265	5
13265	6
132663	1
132663	2
132663	3
132663	4
132663	5
132663	6
132663	7
132663	8
132664	1
132664	10
132664	2
132664	3
132664	4
132664	5
132664	6
132664	7
132664	8
132664	9
13267	1
13267	2
13268	1
13268	2
132684	1
132684	2
132684	3
132684	4
132685	1
132685	2
132685	3
132685	4
132688	1
132688	2
132688	3
132689	1
132689	2
132689	3
132689	4
13269	1
13269	2
13269	3
13269	4
13269	5
1327	1
1327	2
1327	3
1327	4
13270	1
13270	2
13270	3
13270	4
132703	1
132703	2
132703	3
13272	1
13272	2
132723	1
132723	2
132723	3
132723	4
132723	5
132723	6
132723	7
132723	8
132725	1
132725	10
132725	11
132725	12
132725	13
132725	14
132725	2
132725	3
132725	4
132725	5
132725	6
132725	7
132725	8
132725	9
132729	1
132729	2
132729	3
13274	1
13274	2
13274	3
13274	4
132743	1
132743	2
132743	3
132746	1
132746	2
132746	3
132746	4
132748	1
132748	2
132748	3
13275	1
13275	10
13275	11
13275	12
13275	13
13275	14
13275	15
13275	16
13275	2
13275	3
13275	4
13275	5
13275	6
13275	7
13275	8
13275	9
132751	1
132751	2
132751	3
132751	4
132751	5
132751	6
132752	1
132752	2
132752	3
132752	4
13276	1
13276	2
13276	3
132766	1
132766	2
132766	3
132768	1
132768	2
132768	3
132768	4
132768	5
132768	6
13277	1
13277	2
132770	1
132770	2
132770	3
132770	4
132770	5
132770	6
132771	1
132771	10
132771	11
132771	12
132771	13
132771	14
132771	15
132771	16
132771	2
132771	3
132771	4
132771	5
132771	6
132771	7
132771	8
132771	9
132772	1
132772	2
132773	1
132773	2
132773	3
132773	4
132773	5
132773	6
132773	7
132774	1
132774	2
132774	3
132774	4
132774	5
132774	6
132774	7
132774	8
132774	9
132778	1
132778	2
132778	3
132778	4
132778	5
132779	1
132779	2
132779	3
132779	4
132779	5
132779	6
13278	1
13278	2
132780	1
132780	2
132780	3
132780	4
132781	1
132781	2
132781	3
132781	4
132781	5
132782	1
132782	2
132782	3
132782	4
132782	5
132782	6
132783	1
132783	2
132783	3
132783	4
132783	5
132783	6
13279	1
13279	2
13279	3
13279	4
13280	1
13280	2
13280	3
132804	1
132804	2
132804	3
132804	4
132805	1
132812	1
132812	2
132812	3
132812	4
132812	5
132812	6
132812	7
132813	1
132813	2
132813	3
132813	4
132822	1
132822	2
132827	1
132827	2
132827	3
132827	4
132828	1
132828	2
132828	3
132828	4
132828	5
132828	6
132828	7
132828	8
13283	1
13283	2
13283	3
132830	1
132830	2
132831	1
132831	2
132834	1
132834	2
132834	3
132837	1
132837	2
132837	3
132837	4
132837	5
13284	1
13284	2
13284	3
13284	4
132848	1
132848	2
132848	3
132848	4
132848	5
132848	6
132848	7
132849	1
132849	2
132849	3
132849	4
132849	5
13285	1
13285	2
132850	1
132850	2
132850	3
132850	4
132862	1
132862	2
132862	3
132862	4
132862	5
132865	1
132865	2
132869	1
132869	10
132869	11
132869	12
132869	13
132869	2
132869	3
132869	4
132869	5
132869	6
132869	7
132869	8
132869	9
13287	1
132870	1
132870	2
132870	3
132870	4
132870	5
132873	1
132875	1
132882	1
132882	2
132882	3
132882	4
132882	5
132882	6
132882	7
132882	8
13289	1
13289	2
13289	3
13290	1
13290	10
13290	11
13290	12
13290	13
13290	14
13290	15
13290	16
13290	17
13290	18
13290	19
13290	2
13290	20
13290	3
13290	4
13290	5
13290	6
13290	7
13290	8
13290	9
132903	1
132903	2
132903	3
132903	4
132903	5
132903	6
132903	7
132903	8
132907	1
13291	1
13291	2
13291	4
13292	1
13292	2
13292	3
13292	4
132922	1
132922	2
132922	3
132922	4
13293	1
13293	2
13293	3
13293	4
13294	1
13294	2
13294	3
13294	4
13294	5
13294	6
13294	7
132948	1
132948	2
132948	3
13295	1
13295	2
13296	1
13296	2
13296	3
132962	1
132962	2
132962	3
13297	1
13297	2
13297	3
13298	1
13298	2
13298	3
132982	1
13299	1
13299	2
13299	3
13299	4
13299	5
13299	6
133	1
133	2
133	3
133	4
133	5
1330	1
1330	2
1330	3
1330	4
13300	1
13300	2
13300	3
133003	1
133003	2
133003	3
133003	4
13301	1
13301	2
13301	3
13303	1
13303	2
13303	3
133030	1
133030	2
133030	3
133030	4
133030	5
133030	6
133030	7
133036	1
133036	2
133036	3
133037	1
133037	2
133037	3
133041	1
133042	1
133042	2
133042	3
133042	4
133044	1
133044	2
133046	1
133046	2
133046	3
13305	1
13306	1
13306	2
13307	1
13308	1
133088	1
13309	1
13309	2
13309	3
13309	4
13309	5
13309	6
13309	7
13309	8
133092	1
133092	10
133092	11
133092	12
133092	13
133092	2
133092	3
133092	4
133092	5
133092	6
133092	7
133092	8
133092	9
1331	1
1331	2
13310	1
13310	2
13310	3
13310	4
133102	1
133102	2
133102	3
133105	1
133105	2
133105	3
13311	1
13311	2
13311	3
13313	1
13313	2
13313	3
13313	4
13313	5
13313	6
13313	7
13313	8
13314	1
13314	2
13314	3
13314	4
133150	1
133152	1
13316	1
13316	2
13316	3
13316	4
13316	5
13316	6
13316	7
13316	8
13316	9
133162	1
133162	2
133162	3
133162	4
133164	1
133164	2
133164	3
133164	4
133164	5
133165	1
133165	2
133168	1
133168	2
13317	1
13317	10
13317	2
13317	3
13317	4
13317	5
13317	6
13317	7
13317	8
13317	9
133170	1
133170	2
133171	1
13318	1
133184	1
133184	10
133184	11
133184	12
133184	13
133184	14
133184	15
133184	2
133184	3
133184	4
133184	5
133184	6
133184	7
133184	8
133184	9
13319	1
1332	1
1332	2
1332	3
1332	4
1332	5
13320	1
13320	2
133203	24
133203	25
133203	26
133203	27
133203	28
133203	29
133204	5
133204	6
133204	7
133204	8
133204	9
133205	1
133205	2
133206	1
133206	2
133206	3
133206	4
133206	5
133206	6
133206	7
133206	8
133208	1
133208	2
133208	3
133208	4
133209	1
13321	1
13321	2
13321	3
13321	4
133212	1
133212	2
133213	1
133213	2
133213	3
13322	1
13322	2
13322	3
13322	4
13322	5
13322	6
13322	7
133221	1
133221	2
133221	3
133221	4
133221	5
133221	6
133221	7
133221	8
133221	9
13323	1
13323	2
13323	3
13324	1
13324	2
13324	3
13324	4
133242	1
133243	1
133243	2
133243	3
133243	4
133243	5
133243	6
133243	7
133243	8
133243	9
13325	1
13325	2
13325	3
13325	4
133264	1
133264	2
133265	1
133265	2
133265	3
133265	4
133265	5
133266	1
133266	2
133266	3
133267	1
133267	2
133267	3
133267	4
133267	5
133268	1
133269	1
133269	2
133269	3
133269	4
133269	5
133270	1
133270	2
133270	3
133270	4
133270	5
133271	1
133271	2
133271	3
133271	4
133272	1
13328	1
13328	2
13328	3
133288	1
133288	2
1333	1
1333	2
1333	3
1333	4
1333	5
133304	1
133304	2
133304	3
13331	1
13331	2
13331	3
133322	1
133322	2
133322	3
133322	4
13333	1
13333	2
13334	1
133342	1
133342	2
133342	3
133342	4
133342	5
133342	6
133342	7
133342	8
133342	9
133345	1
133345	2
133345	3
133345	4
133345	5
133345	6
13336	1
133362	1
133362	2
133362	3
133362	4
133362	5
133363	1
133363	2
133363	3
133363	4
133363	5
133363	6
13337	1
13337	2
13337	3
13337	4
13338	1
13338	2
13338	3
13338	4
13338	5
133382	1
133382	2
133382	3
133383	1
133383	2
133386	1
133387	1
133387	2
133387	3
133388	1
133388	2
13339	1
13339	2
13339	3
13339	4
133391	1
133391	10
133391	11
133391	12
133391	13
133391	14
133391	15
133391	16
133391	17
133391	18
133391	19
133391	2
133391	20
133391	3
133391	4
133391	5
133391	6
133391	7
133391	8
133391	9
13340	1
133402	1
133403	1
133403	2
133403	3
133403	4
133403	5
133403	6
133404	1
133404	2
133404	3
133404	4
133404	5
133404	6
133407	1
133408	1
13341	1
13341	2
133428	1
133429	1
133429	2
133429	3
13343	1
13343	2
133430	1
13344	1
133442	1
133442	2
133442	3
133444	1
133444	2
133444	3
133444	4
133444	5
133445	1
133445	2
133445	3
133445	4
133449	1
133449	2
133449	3
13345	1
13345	2
13345	3
13345	4
13345	5
13345	6
13346	1
13346	2
13346	3
13346	4
13346	5
13346	6
13346	7
133462	1
133462	2
133462	3
133462	4
13347	1
13347	2
13347	3
133484	1
133484	2
133484	3
133484	4
133484	5
133484	6
133484	7
133484	8
133485	1
133485	2
133485	3
133485	4
133485	5
133486	1
133486	2
133486	3
133486	4
133486	5
133486	6
133487	1
133487	10
133487	11
133487	12
133487	13
133487	14
133487	15
133487	2
133487	3
133487	4
133487	5
133487	6
133487	7
133487	8
133487	9
133489	1
133489	2
133489	3
133489	4
133494	1
133494	10
133494	11
133494	12
133494	13
133494	14
133494	15
133494	16
133494	17
133494	18
133494	19
133494	2
133494	20
133494	21
133494	22
133494	23
133494	24
133494	3
133494	4
133494	5
133494	6
133494	7
133494	8
133494	9
1335	1
1335	2
1335	3
1335	4
1335	5
1335	6
1335	7
13350	1
13350	10
13350	11
13350	12
13350	2
13350	3
13350	4
13350	9
133504	1
133504	2
13351	1
13352	1
13352	2
13352	3
133523	1
133523	2
133523	3
133527	1
133527	2
133531	1
133531	2
133531	3
133532	1
133532	2
133532	3
133534	1
133534	2
133534	3
133534	4
133534	5
133538	1
133538	2
133538	3
133538	4
133538	5
133538	6
133538	7
13354	1
13354	2
13354	3
133544	1
133544	2
133545	1
133545	2
13355	1
13355	2
13355	3
13355	4
13355	5
13355	6
13356	1
13356	2
13356	3
13356	4
13356	5
133566	1
133566	2
133566	3
133566	4
133566	5
133573	1
133573	2
133573	3
133573	4
133573	5
133573	6
133574	1
133574	2
133574	3
133574	4
133574	5
133576	1
133576	10
133576	11
133576	12
133576	13
133576	14
133576	15
133576	2
133576	3
133576	4
133576	5
133576	6
133576	7
133576	8
133576	9
13358	1
13358	10
13358	11
13358	2
13358	3
13358	4
13358	5
13358	6
13358	7
13358	8
13358	9
133582	1
133582	2
133582	3
133582	4
133583	1
133583	2
1336	1
1336	2
1336	4
1336	5
13360	1
13360	2
13360	3
13360	4
133602	1
133602	2
133602	3
133603	1
133603	2
133603	3
133603	4
133603	5
133603	6
133604	1
133607	1
133607	2
133607	3
133607	4
133607	5
133607	6
133607	7
133607	8
133609	1
133609	2
133609	3
133609	4
133609	5
133609	6
13361	1
13361	2
13361	3
13361	4
133610	1
133610	2
133610	3
133610	4
133610	5
133610	6
133613	1
133613	2
133613	3
133613	4
133615	1
133615	2
133617	1
133617	2
133618	1
133618	2
133618	3
133619	1
133619	2
133619	3
13362	1
13362	2
13362	3
133622	1
133622	2
133623	1
133624	1
133624	2
133624	3
133624	4
133629	1
133629	2
133629	3
133629	4
133629	5
133629	6
133629	7
133630	1
133630	2
133630	3
133630	4
133642	1
133644	1
133644	2
133644	3
133644	4
133644	5
133644	6
13365	1
13365	2
13365	3
13365	4
13365	5
133662	1
133662	2
133662	3
133663	1
133663	2
133663	3
133668	4
133668	5
133668	6
133669	1
133669	2
133669	3
133669	4
13367	1
13367	10
13367	11
13367	12
13367	13
13367	2
13367	3
13367	4
13367	5
13367	6
13367	7
13367	8
13367	9
133671	1
133671	2
133671	3
133671	4
133672	1
133672	2
133672	3
133672	4
133672	5
133672	6
133672	7
133673	1
133673	2
133673	3
133673	4
133673	5
133673	6
133673	7
133673	8
133674	1
133674	2
133675	1
133675	2
133675	3
133675	4
133676	1
133676	2
133676	3
133676	4
133679	1
13368	1
13368	2
13368	3
133680	1
133680	2
133680	3
133680	4
133681	1
133682	1
133682	2
133683	1
133683	2
133684	1
1337	1
1337	2
1337	3
1337	4
1337	5
1337	6
1337	7
13370	1
133702	1
133702	10
133702	11
133702	12
133702	13
133702	14
133702	15
133702	16
133702	17
133702	18
133702	19
133702	2
133702	3
133702	4
133702	5
133702	6
133702	7
133702	8
133702	9
133706	1
133706	10
133706	11
133706	12
133706	2
133706	3
133706	4
133706	5
133706	6
133706	7
133706	8
133706	9
133707	1
133707	2
13371	1
13371	10
13371	11
13371	2
13371	3
13371	4
13371	5
13371	6
13371	7
13371	8
13371	9
13372	1
13372	2
133722	1
133722	2
133722	3
133722	4
133722	5
133722	6
133722	7
133722	8
133723	1
133723	2
133723	3
133723	4
133723	5
133729	1
13373	1
13373	2
13373	3
13373	4
13373	5
133731	1
133731	2
133733	1
133733	2
133734	1
133734	2
133734	3
133734	4
133735	1
13374	1
13374	2
13374	4
13374	5
13374	6
133740	1
133740	2
133740	3
133740	4
133740	5
133744	1
133744	2
13375	1
13375	2
133762	1
133762	2
133762	3
133763	1
13377	1
13377	2
13378	1
13378	2
13378	3
13378	4
13378	5
133782	1
133782	2
133782	3
133783	1
133784	1
133784	2
133784	3
133784	4
133784	5
133784	6
133785	1
133786	1
133787	1
133787	2
133788	1
133788	2
133789	1
133790	1
133790	2
133791	1
133792	1
133792	2
133793	1
133793	2
133793	3
133793	4
133793	5
133794	1
133794	2
133794	3
133794	4
133794	5
133794	6
133794	7
133795	1
133796	1
133796	2
133796	3
13380	1
133802	1
133802	2
133802	3
13381	1
13381	2
13381	3
13381	4
13381	5
13381	7
133822	1
133822	2
133822	3
133822	4
133822	5
133823	1
133823	2
133823	3
133823	4
133825	1
133826	1
133826	2
133827	1
133828	1
133829	1
13383	1
13383	2
133830	1
133830	2
133831	1
133835	1
133835	2
133835	3
133835	4
133836	1
133836	2
13384	1
133842	1
133842	2
133842	3
133842	4
133843	1
133843	2
13385	1
13385	2
13385	3
13385	4
13386	1
13386	2
13386	3
13386	4
133865	1
13387	1
13387	2
13387	3
13388	1
133886	1
133886	2
133888	1
133888	2
133888	3
133888	4
133888	5
133888	6
13389	1
13389	2
13389	3
13389	4
133890	1
133890	2
133890	3
133890	4
133890	5
133891	1
133891	2
133891	3
133891	4
133891	5
133891	6
133891	7
1339	1
1339	2
13390	1
13390	2
133902	1
133904	1
133904	2
133906	1
133906	2
13391	1
133914	1
133914	10
133914	11
133914	12
133914	13
133914	14
133914	15
133914	16
133914	17
133914	18
133914	2
133914	3
133914	4
133914	5
133914	6
133914	7
133914	8
133914	9
13392	1
13392	2
13392	3
13392	4
13393	1
13393	2
13393	3
13393	4
13393	5
13393	6
13393	7
13393	8
13394	1
133949	1
133949	2
133949	3
133949	4
133962	1
133962	10
133962	11
133962	2
133962	3
133962	4
133962	5
133962	6
133962	7
133962	8
133962	9
