complex_no	pyeong_no
180	3
180	4
1800	1
1800	2
1800	3
18007	1
18007	2
18007	3
18007	4
18007	5
18007	6
18007	7
18007	8
18007	9
18010	3
18010	4
18010	5
18010	6
18013	1
18013	2
18013	3
18015	1
18015	2
18015	3
18015	4
1802	1
1802	2
1802	3
18020	2
18020	3
18020	4
18020	5
18021	1
18021	2
18021	3
18021	4
18021	5
18021	6
18021	7
18021	8
18021	9
18024	1
18024	2
18024	3
18026	1
18026	2
18026	3
18026	4
18026	5
18028	1
18028	2
18028	3
1803	1
1803	2
1803	3
1803	4
18032	1
18032	10
18032	11
18032	2
18032	3
18032	4
18032	5
18032	6
18032	7
18032	8
18032	9
18033	1
18033	2
18033	3
18033	4
18033	5
18033	6
1804	1
1804	2
1804	3
1804	4
18040	1
18040	10
18040	11
18040	12
18040	13
18040	14
18040	15
18040	16
18040	2
18040	3
18040	4
18040	5
18040	6
18040	7
18040	8
18040	9
18043	1
18043	10
18043	11
18043	12
18043	13
18043	14
18043	15
18043	16
18043	2
18043	3
18043	4
18043	5
18043	6
18043	7
18043	8
18043	9
18044	1
18044	2
18044	3
18047	1
18047	2
18047	3
18054	10
18054	11
18054	12
18054	13
18054	3
18054	4
18054	5
18054	6
18054	7
18054	8
18054	9
18058	1
18058	2
18058	3
18058	4
18058	5
18058	7
18058	8
18065	1
18065	10
18065	11
18065	12
18065	13
18065	14
18065	2
18065	3
18065	4
18065	5
18065	6
18065	7
18065	8
18065	9
1807	1
1807	2
1807	3
18070	1
18070	2
18070	3
18070	4
18070	5
18070	6
18070	7
18070	8
18070	9
18074	1
18074	2
18074	3
18074	4
18074	5
18074	6
1808	1
1808	10
1808	11
1808	12
1808	13
1808	14
1808	2
1808	3
1808	4
1808	5
1808	6
1808	7
1808	8
1808	9
18082	1
18082	2
18082	3
18088	1
18088	10
18088	11
18088	12
18088	2
18088	3
18088	4
18088	5
18088	6
18088	7
18088	8
18088	9
1809	1
1809	2
1809	3
18090	1
18090	2
18090	3
18090	4
18090	5
18091	1
18091	2
18091	3
18091	4
18091	5
18092	1
18092	2
18092	3
18092	4
18092	5
18092	6
18094	1
18094	2
18094	3
18095	1
18095	2
18095	3
18095	4
18095	5
18098	1
18098	2
18098	3
18098	4
18098	5
18098	6
18098	7
18098	8
18098	9
18099	1
18099	2
18099	3
18099	4
18099	5
18099	6
18101	1
18101	2
18101	3
18101	4
18103	1
18103	10
18103	11
18103	2
18103	3
18103	4
18103	5
18103	6
18103	7
18103	8
18103	9
18106	1
18106	2
18106	3
18106	4
18106	5
18107	3
18107	4
18108	1
18108	2
18108	3
18108	4
18112	1
18112	2
18112	3
18113	1
18113	2
18113	3
18117	1
18117	2
18117	3
18117	4
18117	5
18117	6
1812	1
1812	2
18120	1
18120	2
18120	3
18120	4
18120	5
18122	1
18122	2
18122	3
18122	4
18122	5
18122	6
18122	7
1813	1
1813	2
18133	3
18133	4
18133	5
18135	1
18135	2
18135	3
18135	4
18135	5
18135	6
18136	1
18136	10
18136	11
18136	12
18136	2
18136	3
18136	4
18136	5
18136	6
18136	7
18136	8
18136	9
1814	1
1814	2
18142	1
18142	2
18142	3
18142	4
18142	5
18142	6
18147	1
18147	10
18147	2
18147	3
18147	4
18147	5
18147	6
18147	7
18147	8
18147	9
18148	1
18148	2
18148	3
18148	4
18148	5
18149	1
18149	2
18149	3
18149	4
18149	5
18149	6
1815	1
1815	2
1815	3
1815	4
1815	5
1815	6
1815	7
1815	8
18150	1
18150	2
18150	3
18150	4
18150	5
18150	6
18151	1
18151	2
18151	3
18151	4
18151	5
18153	1
18153	2
18153	3
18156	1
18156	2
18156	3
1816	1
1816	2
1816	3
1816	4
18162	1
18162	2
18164	1
18164	10
18164	11
18164	12
18164	13
18164	14
18164	15
18164	16
18164	17
18164	18
18164	19
18164	2
18164	3
18164	4
18164	5
18164	6
18164	7
18164	8
18164	9
18168	1
18168	2
18168	3
18168	4
18168	5
18169	1
18169	2
18169	3
18169	5
1817	1
1817	10
1817	2
1817	3
1817	6
1817	8
18174	1
18174	2
18174	3
18174	4
18174	5
18174	6
18176	1
18176	10
18176	11
18176	12
18176	13
18176	14
18176	15
18176	16
18176	17
18176	18
18176	19
18176	2
18176	3
18176	4
18176	5
18176	6
18176	7
18176	8
18176	9
18186	1
18186	12
18186	14
18186	15
18186	16
18186	17
18186	18
18186	19
18186	2
18186	20
18186	21
18186	3
18186	4
18186	5
18186	6
1819	1
1819	2
18190	1
18190	2
18190	3
18190	4
18190	5
18190	6
18191	1
18191	2
18191	3
18191	4
18191	5
18191	6
18194	1
18194	2
18194	3
18195	1
18196	1
18196	2
18196	3
18196	4
18196	5
18196	6
18196	7
1820	1
1820	2
18200	1
18200	2
18200	3
18203	1
18203	2
18204	1
18204	2
18204	3
18204	4
18208	1
18208	2
18209	1
18209	10
18209	11
18209	12
18209	13
18209	14
18209	15
18209	16
18209	17
18209	18
18209	19
18209	2
18209	20
18209	3
18209	4
18209	6
18209	7
18209	8
18209	9
1821	1
1821	2
1821	3
1821	4
1821	5
18210	1
18210	2
18210	3
18210	4
18211	1
18211	2
18211	3
18211	4
18211	5
18211	6
18211	7
18212	1
18212	2
18212	3
18212	4
18212	5
18213	1
18213	10
18213	2
18213	3
18213	4
18213	5
18213	6
18213	7
18213	8
18213	9
18214	1
18214	2
18214	3
18214	4
18214	5
18214	6
18214	7
18215	1
18215	2
18215	3
18216	1
18216	2
18216	3
18218	1
18218	2
18218	3
18218	4
18218	5
18218	6
18218	7
18218	8
18218	9
1822	1
1822	2
1822	3
18220	1
18220	2
18220	3
1823	1
1823	2
18230	1
18230	2
18230	3
18233	1
18233	2
18236	1
18236	2
18236	3
18236	4
18236	5
18236	6
18237	1
18237	2
18237	3
18237	4
18237	5
18237	6
18237	7
18237	8
18238	1
18238	2
18238	3
18238	4
18239	1
18239	10
18239	2
18239	3
18239	4
18239	5
18239	6
18239	7
18239	8
18239	9
1824	1
1824	2
1824	3
18240	1
18240	10
18240	2
18240	3
18240	4
18240	5
18240	6
18240	7
18240	8
18240	9
18242	1
18242	10
18242	2
18242	3
18242	4
18242	5
18242	6
18242	7
18242	8
18242	9
18246	1
18246	2
18246	3
18246	4
18248	1
18248	2
18248	3
18248	4
18248	5
18248	6
18248	7
18248	8
1825	1
1825	2
1825	3
1825	4
1825	5
1825	6
1825	7
18250	1
18250	2
18250	3
18251	1
18251	2
18251	3
18251	4
18251	5
18251	6
18252	1
18252	2
18252	3
18255	1
18256	1
18256	2
18256	3
18257	1
18257	2
18257	3
18258	1
18258	2
18258	3
18258	4
18258	5
18259	1
18259	10
18259	11
18259	12
18259	13
18259	2
18259	3
18259	4
18259	5
18259	6
18259	7
18259	8
18259	9
1826	1
1826	2
18260	1
18260	3
18260	4
18260	5
18260	6
18260	7
18260	8
18261	1
18261	10
18261	4
18261	5
18261	6
18261	7
18261	8
18261	9
18268	2
1827	1
1827	2
18272	1
18272	2
18272	3
18272	4
18273	1
18273	2
18274	1
18274	2
18274	3
18275	1
18275	2
18276	1
18276	2
18276	3
18276	4
18276	5
18277	1
18277	2
18278	1
18278	10
18278	11
18278	12
18278	13
18278	14
18278	15
18278	16
18278	17
18278	2
18278	3
18278	4
18278	5
18278	6
18278	7
18278	8
18278	9
1828	1
1828	2
1828	3
18282	1
18282	10
18282	2
18282	3
18282	4
18282	5
18282	7
18282	8
18282	9
18283	1
18284	1
18284	2
18284	3
18284	4
18284	5
18284	6
18286	1
18286	2
1829	1
1829	2
18290	1
18290	10
18290	11
18290	2
18290	3
18290	4
18290	5
18290	6
18290	7
18290	8
18290	9
18293	1
18293	2
18293	3
18295	1
18295	2
18295	3
18295	4
18298	1
18298	2
18298	3
18299	1
18299	2
18299	3
18299	4
18299	5
18299	6
18299	7
18299	8
183	1
1830	1
1830	2
18300	1
18300	2
18300	3
18300	4
18300	5
18300	6
18300	7
18301	1
18301	2
18301	3
18301	5
18301	6
18301	7
18301	8
18302	1
18302	10
18302	11
18302	12
18302	13
18302	2
18302	3
18302	4
18302	5
18302	6
18302	7
18302	8
18302	9
18304	1
18304	2
18305	1
18305	2
18305	3
18305	4
18305	5
18309	1
18309	2
18309	3
18309	4
18309	5
18309	6
1831	1
1831	2
1831	3
18311	1
18311	2
18312	1
18312	10
18312	2
18312	3
18312	4
18312	5
18312	6
18312	7
18312	8
18312	9
18313	1
18313	10
18313	11
18313	2
18313	3
18313	4
18313	5
18313	6
18313	7
18313	8
18313	9
18316	1
18316	2
18316	3
18318	1
18318	10
18318	11
18318	12
18318	2
18318	3
18318	4
18318	5
18318	6
18318	7
18318	8
18318	9
18319	1
18319	2
18319	3
18319	4
1832	1
1832	2
18322	1
18322	2
18322	3
18322	4
18322	5
18322	6
18322	7
18324	1
18327	1
18327	2
18327	3
18329	1
18329	2
1833	1
1833	2
1833	3
18331	1
18331	2
18331	3
18331	4
18331	5
18332	1
18332	2
18332	3
18332	4
18336	3
18336	4
18337	1
18337	2
18337	3
18337	4
18337	5
18337	6
18339	1
18339	10
18339	11
18339	12
18339	13
18339	14
18339	2
18339	3
18339	4
18339	5
18339	6
18339	7
18339	8
18339	9
1834	1
1834	2
1834	3
18340	1
18340	2
18340	3
18340	4
18340	5
18340	6
18340	7
18340	8
18345	1
18345	2
18345	3
18345	4
18347	1
18347	2
18347	3
1835	1
1835	10
1835	11
1835	12
1835	13
1835	14
1835	15
1835	16
1835	2
1835	3
1835	4
1835	5
1835	6
1835	7
1835	8
1835	9
18352	1
18352	2
18352	5
18354	1
18354	2
18354	3
18354	4
18355	1
18355	2
18355	3
18356	1
18356	2
18356	3
18356	4
18356	5
18359	2
18359	3
18359	4
18361	1
18361	2
18361	3
18361	4
18361	5
18363	1
18363	2
18363	3
18363	4
18363	5
18364	1
18364	10
18364	2
18364	3
18364	4
18364	5
18364	6
18364	7
18364	8
18364	9
18367	1
18368	1
18368	10
18368	2
18368	3
18368	4
18368	5
18368	7
18368	8
18368	9
18369	1
18369	2
1837	1
18371	1
18372	1
18372	10
18372	11
18372	2
18372	3
18372	4
18372	5
18372	6
18372	7
18372	8
18372	9
18373	1
18373	2
18374	1
18374	2
18374	3
18375	1
18375	2
18376	1
18376	2
18377	1
18377	10
18377	2
18377	3
18377	4
18377	5
18377	6
18377	7
18377	8
18377	9
18380	1
18380	2
18380	3
18380	4
18380	5
18382	1
18382	2
18382	3
18382	4
18382	5
18383	1
18383	10
18383	2
18383	3
18383	4
18383	5
18383	6
18383	7
18383	8
18383	9
18385	1
18385	2
18385	3
18385	4
18386	1
18386	2
18386	3
18386	4
18386	5
18387	1
18387	10
18387	11
18387	12
18387	13
18387	14
18387	15
18387	16
18387	17
18387	18
18387	19
18387	2
18387	20
18387	21
18387	22
18387	23
18387	24
18387	25
18387	26
18387	27
18387	28
18387	29
18387	3
18387	30
18387	4
18387	5
18387	6
18387	7
18387	8
18387	9
18388	1
18388	10
18388	2
18388	3
18388	4
18388	5
18388	6
18388	7
18388	8
18388	9
18389	1
18389	2
18395	1
18395	2
18397	1
18397	2
18397	3
18397	4
18397	5
18399	1
18399	2
18399	3
18399	4
18399	5
18399	6
18399	7
184	1
184	2
184	3
184	4
184	5
184	6
1840	1
1840	11
1840	12
1840	13
1840	14
1840	15
1840	2
1840	3
1840	4
1840	5
1840	6
1840	7
1840	8
1840	9
18402	1
18402	2
18406	1
18406	2
18406	3
18406	4
18406	5
18407	1
18407	2
18407	3
18407	4
18407	5
18407	6
18407	7
18407	8
18408	1
18408	2
18408	3
18408	4
18408	5
18409	1
1841	1
1841	2
18411	1
18411	2
18412	1
18412	2
18412	3
18414	1
18414	2
18414	3
18414	4
18414	5
18414	6
18414	7
18414	8
18414	9
18417	3
18417	4
18417	5
18417	6
18418	1
18418	2
18418	3
18418	4
18419	1
18419	2
18419	3
18419	4
18419	5
18419	6
1842	1
1842	2
18421	1
18421	10
18421	11
18421	12
18421	13
18421	2
18421	3
18421	4
18421	5
18421	6
18421	7
18421	8
18421	9
18422	1
18422	10
18422	11
18422	12
18422	2
18422	3
18422	4
18422	5
18422	6
18422	7
18422	8
18422	9
18424	1
18424	2
18424	3
18424	4
18424	5
18424	6
18424	7
18425	1
18425	10
18425	11
18425	12
18425	13
18425	2
18425	3
18425	4
18425	5
18425	6
18425	7
18425	8
18425	9
18431	1
18431	2
18431	3
18432	1
18432	2
18432	3
18432	4
18433	1
18433	3
18433	4
18435	1
18435	2
18436	1
18436	2
18436	3
18436	4
18436	5
18438	1
18438	10
18438	2
18438	3
18438	4
18438	5
18438	6
18438	7
18438	8
18438	9
18439	1
18439	10
18439	11
18439	2
18439	3
18439	4
18439	5
18439	6
18439	7
18439	8
18439	9
1844	1
1844	2
1844	3
1844	4
1844	5
18440	1
18440	10
18440	2
18440	3
18440	4
18440	5
18440	6
18440	7
18440	8
18440	9
18441	1
18441	2
18441	3
18443	1
18443	2
18443	3
18443	4
18443	5
18443	6
18444	1
18444	2
18444	3
18444	5
18444	6
18444	8
18445	1
18445	2
18445	3
18445	4
18445	5
18445	6
18447	1
18447	10
18447	11
18447	2
18447	3
18447	4
18447	5
18447	6
18447	7
18447	8
18447	9
18448	1
18448	2
18448	3
18448	4
1845	1
1845	2
1845	3
1845	4
18452	1
18452	2
18452	3
18452	4
18452	5
18457	1
18457	2
18459	1
18461	1
18461	2
18461	3
18462	11
18462	12
18462	13
18462	17
18462	20
18462	24
18462	26
18463	1
18463	2
18465	1
18465	2
18465	3
18465	4
18467	1
18467	2
18467	3
18467	4
18467	5
18467	6
18468	1
18468	2
18468	3
1847	1
1847	2
1847	3
18470	1
18470	2
18471	1
18471	2
18471	3
18471	4
18471	5
18474	1
18474	2
18475	1
18475	2
18475	3
18475	4
18475	5
18475	6
18475	7
18475	8
18476	1
18476	2
18476	3
18476	4
18476	5
18476	6
18476	7
18479	1
18479	10
18479	11
18479	12
18479	2
18479	3
18479	4
18479	5
18479	6
18479	7
18479	8
18479	9
1848	1
1848	2
1848	3
1848	4
1848	5
1848	6
18481	1
18481	2
18482	1
18482	2
18482	3
18482	4
18483	1
18483	2
18485	1
18485	2
18485	3
18488	1
18488	2
18488	3
18489	1
18489	2
18489	3
18489	4
18489	5
18489	6
18493	1
18493	2
18493	3
18493	4
18493	5
18493	6
18493	7
18493	8
18493	9
18496	1
18496	2
18496	3
18497	1
18497	2
18497	3
18498	1
18498	2
18498	3
18498	4
18499	1
18499	2
185	1
185	2
185	3
1850	1
1850	2
1850	3
1850	4
18500	1
18500	2
18500	3
18501	1
18502	1
18504	1
18505	1
18505	2
1851	1
1851	2
1851	3
18514	1
18516	1
18516	2
18516	3
18516	4
18516	5
18516	6
18516	7
18516	8
18517	1
18517	2
18518	1
18518	10
18518	11
18518	12
18518	13
18518	14
18518	15
18518	16
18518	2
18518	3
18518	5
18518	6
18518	7
18518	8
18518	9
18519	1
18519	10
18519	11
18519	12
18519	13
18519	14
18519	15
18519	16
18519	17
18519	18
18519	19
18519	2
18519	20
18519	21
18519	22
18519	23
18519	24
18519	26
18519	27
18519	28
18519	29
18519	3
18519	30
18519	31
18519	32
18519	33
18519	34
18519	35
18519	36
18519	37
18519	38
18519	39
18519	4
18519	40
18519	41
18519	42
18519	5
18519	6
18519	7
18519	8
18519	9
1852	1
1852	2
1852	3
1852	4
18520	1
18520	2
18520	3
18520	4
18520	5
18521	1
18521	2
18521	4
18521	5
18521	6
18521	7
18521	8
18522	1
18522	2
18522	3
18522	4
18522	5
18523	1
18523	2
18523	3
18523	4
18524	1
18524	2
18524	3
18525	1
18525	2
18525	3
18525	4
18526	1
18527	1
18527	2
18527	3
18527	4
18527	5
18527	6
18528	2
18528	4
18528	5
18529	1
18529	2
18529	3
18529	5
18529	6
1853	1
1853	2
18530	1
18530	2
18530	3
18530	4
18530	5
18530	6
18530	7
18532	1
18532	2
18534	1
18534	2
18534	3
18534	4
18534	5
18534	6
18534	7
18535	1
18535	2
18535	3
18535	4
18535	5
18536	1
18537	1
18537	2
18537	3
18537	4
18537	5
18537	6
18537	7
18537	8
18537	9
18538	1
18538	2
18538	3
1854	1
1854	2
1854	3
1854	4
18541	1
18541	10
18541	11
18541	2
18541	3
18541	5
18541	6
18541	7
18541	9
18542	1
18542	2
18542	3
18542	4
18543	1
18543	2
18543	3
18543	4
18544	1
18544	2
18544	3
18544	4
18544	5
18545	1
18546	1
18546	2
18547	1
18547	2
18547	3
18547	4
18549	1
18549	2
18549	3
18549	4
18549	5
1855	1
1855	2
18550	1
18550	2
18550	3
18550	4
18550	5
18550	6
18551	1
18551	10
18551	2
18551	3
18551	4
18551	5
18551	6
18551	7
18551	8
18551	9
18552	1
18552	2
18552	3
18552	4
18552	5
18553	1
18553	2
18553	3
18553	4
18555	1
18555	10
18555	11
18555	12
18555	13
18555	14
18555	15
18555	2
18555	3
18555	4
18555	5
18555	6
18555	7
18555	8
18555	9
18557	1
18557	2
1856	1
1856	2
18563	2
18563	3
18566	1
18566	2
18566	3
18566	4
18567	1
18569	1
18569	2
18569	3
1857	1
1857	2
1857	3
1857	4
1857	5
1857	6
18570	1
18570	2
18571	1
18571	2
18571	3
18572	1
18572	2
18572	3
18572	4
18572	5
18574	1
18574	2
18574	3
18574	4
18575	12
18575	2
18575	3
18575	4
18575	6
18575	9
18576	1
18576	10
18576	2
18576	3
18576	4
18576	5
18576	6
18576	7
18576	8
18576	9
18577	1
18577	10
18577	11
18577	12
18577	13
18577	2
18577	3
18577	4
18577	5
18577	6
18577	7
18577	8
18577	9
1858	1
1858	2
18580	1
18580	10
18580	2
18580	3
18580	4
18580	5
18580	6
18580	7
18580	8
18580	9
18585	1
18585	2
18585	3
18585	4
18585	5
18585	6
18585	7
18588	1
18588	2
18588	3
18588	4
18589	1
18589	10
18589	2
18589	3
18589	4
18589	5
18589	6
18589	7
18589	8
18589	9
1859	1
1859	2
1859	3
1859	4
1859	6
18591	1
18591	2
18592	1
18592	2
18594	1
18594	10
18594	11
18594	12
18594	13
18594	14
18594	15
18594	16
18594	17
18594	18
18594	19
18594	2
18594	20
18594	21
18594	22
18594	23
18594	24
18594	25
18594	26
18594	27
18594	29
18594	3
18594	4
18594	5
18594	6
18594	7
18594	8
18594	9
18597	1
18597	2
18597	3
18597	4
18597	5
18597	6
18597	7
18598	1
18599	1
18599	2
18599	3
18599	4
18599	5
18599	6
18599	7
186	1
186	2
186	3
186	4
1860	1
1860	2
1860	3
1860	4
1860	5
1860	6
1860	7
18601	1
18601	2
18601	3
18601	4
18601	5
18604	1
18604	2
18604	3
18604	4
18607	1
18607	2
18607	3
18607	4
18607	5
18607	6
18607	7
18607	8
18608	1
18608	2
18608	3
1861	1
1861	2
18610	1
18610	2
18610	3
18610	4
18610	5
18610	6
18610	7
18611	1
18611	2
18611	3
18611	4
18611	5
18611	6
18613	1
18613	10
18613	2
18613	5
18613	6
18613	7
18613	8
18613	9
18614	1
18614	2
18614	3
18614	4
18614	5
18616	1
18616	2
18616	3
18616	4
18616	5
18617	1
18617	2
18617	3
18617	4
18617	5
18617	6
18617	7
18617	8
18617	9
18618	1
18618	2
18618	3
18618	4
18618	5
18618	6
18618	7
18618	8
18621	1
18621	10
18621	11
18621	12
18621	13
18621	14
18621	15
18621	2
18621	3
18621	4
18621	5
18621	6
18621	7
18621	8
18621	9
18622	1
18622	2
18622	3
18622	4
18622	5
18622	6
18623	1
18623	2
18623	3
18623	4
18623	5
18623	6
18623	7
1863	1
1863	2
1863	3
18631	1
18631	2
18631	3
18633	1
18633	2
18633	3
18633	4
18633	5
18633	6
18634	1
18634	2
18634	3
18634	4
18634	5
18636	1
18636	10
18636	2
18636	3
18636	4
18636	5
18636	6
18636	7
18636	8
18636	9
18638	1
18638	2
18638	3
18638	4
18638	5
