complex_no	pyeong_no
15527	4
15527	5
15527	6
15527	7
15527	8
155278	1
155278	10
155278	2
155278	3
155278	4
155278	5
155278	6
155278	7
155278	8
155278	9
155285	1
155285	2
155285	3
155289	1
155289	2
15529	1
15529	2
155296	1
155296	2
155296	3
155296	4
155296	5
155296	6
15530	1
15530	2
15530	3
15530	4
15531	1
15531	2
155317	1
155317	2
155317	3
155317	4
155317	5
155317	6
155318	1
155318	2
155318	3
155318	4
155318	5
155318	6
155318	7
15532	1
15532	10
15532	11
15532	2
15532	3
15532	4
15532	5
15532	6
15532	7
15532	8
15532	9
15533	1
15533	2
15533	3
15533	4
15533	5
15533	6
15533	7
15534	1
15534	2
15534	3
155341	1
155341	2
155341	3
155341	4
155341	5
155341	6
155342	1
155342	2
15535	1
15535	2
15535	3
155359	1
155359	2
155359	3
155359	4
15536	1
15536	2
15536	3
155362	1
155362	2
155362	3
15537	1
15537	2
15537	3
15537	4
155377	1
155377	2
155377	3
155377	4
155379	1
155379	2
155379	3
15538	1
15538	2
155382	1
155382	2
155382	3
155386	1
155386	2
155386	3
155386	4
155386	5
155386	6
155386	7
155386	8
15539	1
15539	2
15539	3
15539	4
15539	5
155398	1
155398	2
155398	3
155398	4
1554	1
1554	2
15540	1
15540	2
15540	3
15541	1
15541	2
15541	3
15541	4
155417	1
155417	2
155417	3
155417	4
155418	1
155418	2
155419	1
155419	2
15542	1
15542	2
155424	1
155424	2
155424	3
155424	4
155425	1
15543	1
15543	2
15543	3
15543	4
15543	5
15543	6
15543	7
15543	8
15543	9
155439	1
155439	2
155439	3
15544	1
15544	2
155459	1
15549	1
15549	2
15551	1
15551	2
15552	1
15552	2
15552	3
15552	4
15552	5
155520	1
155523	1
155523	2
155523	3
155523	4
155523	5
155530	1
155530	2
155530	3
155533	1
155539	1
155539	2
15554	1
15554	2
15554	3
15554	4
15554	5
15554	6
15554	7
15555	1
15555	2
15555	3
15555	4
155559	1
155559	2
155559	3
155559	4
155559	5
155559	6
15556	1
15556	2
155563	1
155563	2
155563	3
155563	4
155563	5
155565	1
155565	2
155565	3
155565	4
155565	5
155565	6
155566	1
155566	2
15557	1
15557	2
15557	3
155577	1
155577	2
155577	3
155577	4
155577	5
155577	6
155577	7
15558	1
15558	2
15558	3
15559	2
15559	3
15559	4
1556	1
1556	2
15560	1
15560	2
15561	1
15561	2
155617	1
155617	2
155617	3
155617	4
155618	1
155618	2
155618	3
155618	4
155618	5
155618	6
155618	7
155619	1
155619	2
155619	3
155619	4
155619	5
15562	1
15562	2
15562	3
15562	4
15562	5
155623	1
155623	2
155624	1
155624	2
155624	3
155624	4
155626	1
155626	2
155626	3
155626	4
155626	5
155627	1
155627	2
155627	3
15563	1
15563	2
15563	3
155637	1
155637	2
155637	3
155637	4
155637	5
155637	6
155637	7
155638	1
155638	2
155638	3
15564	1
15564	2
15565	1
15566	1
15566	2
15566	3
155662	1
155662	2
155662	3
155663	1
155663	2
155663	3
155664	1
155664	2
155664	3
155665	1
155665	2
155665	3
155665	4
155665	5
155666	1
155666	10
155666	11
155666	12
155666	2
155666	3
155666	4
155666	5
155666	6
155666	7
155666	8
155666	9
155677	1
155677	2
155677	3
155677	4
155677	5
155677	6
155677	7
155677	8
155677	9
155678	1
15568	1
15568	2
15568	3
15568	4
15569	1
1557	1
1557	2
1557	3
15570	1
15570	2
15570	3
15570	4
15571	1
15571	2
15571	3
15571	4
155718	1
155718	2
155718	3
155718	4
155718	5
155718	6
155718	7
155719	1
155719	2
155719	3
155719	4
15572	1
15572	2
15572	3
155720	1
155723	1
155723	2
155723	3
155726	1
155726	2
155726	3
155726	4
155726	5
155726	6
15573	1
15573	2
15573	4
15573	5
15574	1
15574	2
15574	3
15574	4
15574	5
15575	1
15575	2
155759	1
155759	2
155759	3
155759	4
155759	5
155759	6
155759	7
15576	1
15576	2
155762	1
155762	2
155762	3
15577	1
15578	1
15578	10
15578	11
15578	12
15578	13
15578	2
15578	3
15578	4
15578	6
15578	7
15578	8
15578	9
155782	1
155782	2
155782	3
155783	1
155783	2
155783	3
155783	4
155783	5
155784	1
155788	1
155788	2
155788	3
155788	4
155789	1
155789	2
155789	3
155790	1
155790	2
155790	3
155790	4
155790	5
155792	1
155792	2
155797	1
155797	2
155797	3
155797	4
155797	5
1558	1
1558	2
15580	1
15580	2
15581	1
15581	2
15581	3
15582	1
15582	2
15582	3
15582	4
155824	1
155824	2
155826	1
155826	2
155826	3
15583	2
155830	1
155830	3
155831	1
155831	2
155831	3
155831	4
155831	5
155831	6
155831	7
155831	8
155831	9
155832	1
155832	2
155837	1
155837	2
155837	3
155838	1
155838	2
155839	1
15584	1
15584	2
15584	3
155841	1
155841	2
155841	3
155841	4
155844	1
155844	2
155844	3
155844	4
155844	5
15585	1
15585	2
15586	1
15586	2
15586	3
15587	1
155877	1
155877	2
155877	3
15588	1
15588	2
15589	1
15589	2
15589	3
155899	1
155899	2
155899	3
155899	4
155899	5
155899	6
1559	1
1559	2
15590	1
15590	2
155905	1
155905	2
155905	3
15591	1
15591	2
15591	3
15591	4
15591	5
15591	6
155917	1
155922	1
15593	1
15593	2
155937	1
155937	2
155937	3
155937	4
155937	5
15594	1
15594	2
15594	3
15594	4
15594	5
15594	6
15595	1
15595	2
155958	1
155958	2
155959	1
155959	2
155959	3
15596	1
15596	3
15596	4
155961	1
155961	10
155961	11
155961	2
155961	3
155961	4
155961	5
155961	6
155961	7
155961	8
155961	9
155966	1
155966	2
155966	3
155966	4
155966	5
155979	1
155979	2
15598	1
15598	2
15598	3
15598	4
155983	1
155983	2
155984	1
155985	1
15599	1
15599	2
15599	3
155999	1
155999	2
155999	3
156	1
156	2
156	3
156	4
15600	1
15600	2
15600	3
15600	4
15600	5
156000	1
156001	1
156001	2
15601	1
15601	2
15601	3
15601	4
156017	1
156018	1
156018	2
156018	3
156018	4
15603	1
15603	2
15604	1
15604	2
15604	3
15604	4
15604	5
15605	1
15605	2
15605	3
15606	1
15606	2
15608	1
15608	2
15608	3
15608	4
15608	5
15608	6
15608	7
15608	8
15609	1
156099	1
156099	2
156099	3
156099	4
1561	1
1561	2
15610	1
156100	1
156100	2
156100	3
15611	1
15611	2
15611	3
15611	4
15611	5
156117	1
156117	2
156117	3
156118	1
156119	1
15612	1
156120	1
156120	2
156120	3
156124	1
156127	1
156127	2
156127	3
156127	4
156127	5
156127	6
156127	7
156127	8
156128	1
156128	2
15613	1
15613	2
156139	1
156139	2
156139	3
156139	4
156139	5
156139	6
15614	1
15614	2
15615	1
15615	2
15615	3
15615	4
15615	5
15615	6
15615	7
15615	8
15615	9
156157	1
156158	1
156158	2
156158	3
156158	4
156172	1
156172	2
156172	3
156172	4
156172	5
156172	6
156177	1
156177	2
15618	1
15618	2
15619	1
15619	2
15619	3
15619	4
15619	5
15619	6
15619	7
15619	8
1562	1
1562	2
15620	1
15620	2
15620	3
15620	4
15621	1
15621	2
15621	3
156218	1
156218	2
156218	3
156218	4
156218	5
156218	6
156218	7
156218	8
156219	1
156219	2
156219	3
156219	4
15623	1
15623	2
15624	1
15624	2
15624	3
15624	4
15624	5
15624	6
156242	1
156242	2
156242	3
156242	4
156242	5
156242	6
156242	7
156242	8
156242	9
156259	1
156259	2
15626	1
15626	2
15626	3
15626	4
15627	1
15627	2
15628	1
15628	2
15628	3
15628	4
15628	5
156281	1
156281	2
156281	3
156281	4
156281	5
156281	6
156281	7
156281	8
156285	1
156285	2
156285	3
156287	1
156287	2
156288	1
156288	2
156289	1
15629	1
15629	2
15629	3
15629	4
156297	1
156297	2
156297	3
156297	4
156297	5
156297	6
156297	7
156297	8
15630	1
15630	2
15630	3
15630	4
15631	1
15631	2
15631	3
156318	1
156318	2
156318	3
156319	1
156319	2
156319	3
156319	4
15632	1
15632	2
15632	3
15632	4
156337	1
156337	2
156337	3
156337	4
156337	5
156338	1
15634	1
15634	2
15634	4
156341	1
156341	2
15636	1
15636	2
15636	3
15636	4
15636	5
156360	1
156360	2
156360	3
156360	4
156360	5
156365	1
156365	2
156365	3
156365	4
156365	5
156365	6
156366	1
156366	2
156366	3
156366	4
156366	5
156366	6
156367	1
156367	2
156367	3
156367	4
156377	1
156377	2
156377	3
156377	4
156377	5
156377	6
156378	1
156378	2
156378	3
156378	4
156378	5
156378	6
15638	1
15638	2
15638	3
15638	4
15638	5
15638	6
156384	1
156384	2
156387	1
156387	2
156387	3
156388	1
156388	2
156389	1
156389	2
156389	3
156389	4
15639	1
15639	2
15639	3
15639	4
15639	5
15639	6
156390	1
156391	1
156391	2
156391	3
156391	4
156392	1
156392	10
156392	11
156392	12
156392	2
156392	3
156392	4
156392	5
156392	6
156392	7
156392	8
156392	9
156394	1
156394	2
156394	3
156394	4
156394	5
15640	1
15640	2
15641	1
15641	2
15641	3
15641	4
15641	5
15642	1
15642	2
15642	3
156421	1
156421	10
156421	11
156421	12
156421	13
156421	2
156421	3
156421	4
156421	5
156421	6
156421	7
156421	8
156421	9
156422	1
156422	2
156422	3
156422	4
156422	5
156422	6
156422	7
156422	8
156422	9
156424	1
156425	1
156425	10
156425	11
156425	2
156425	3
156425	4
156425	5
156425	6
156425	7
156425	8
156425	9
15643	1
15643	2
15643	3
15643	4
15643	5
15644	1
15644	2
156441	1
15645	1
15645	2
15645	3
15645	4
15645	5
15645	6
15645	7
15645	8
15645	9
15646	1
15646	2
15646	3
15646	4
156463	1
156463	10
156463	11
156463	12
156463	13
156463	14
156463	15
156463	16
156463	17
156463	18
156463	19
156463	2
156463	20
156463	21
156463	22
156463	23
156463	24
156463	25
156463	26
156463	27
156463	28
156463	29
156463	3
156463	30
156463	31
156463	4
156463	5
156463	6
156463	7
156463	8
156463	9
156477	1
156477	2
156477	3
156477	4
156477	5
156477	6
156477	7
156477	8
156477	9
156478	1
156478	10
156478	11
156478	12
156478	13
156478	14
156478	15
156478	2
156478	3
156478	4
156478	5
156478	6
156478	7
156478	8
156478	9
15648	1
15648	2
156481	1
156481	2
156481	3
156481	4
156481	5
156482	1
156482	2
156482	3
156483	1
156483	2
156483	3
156483	4
156483	5
156483	6
156497	1
156497	2
156498	1
156499	1
156499	2
1565	1
15650	3
15650	4
156500	1
156500	2
156500	3
156500	4
156501	1
156501	2
156501	3
156503	1
156503	2
156503	3
156503	4
156503	5
156503	6
156508	1
156508	2
156508	3
156508	4
156508	5
156508	6
156508	7
156508	8
156509	1
156509	2
156509	3
156509	4
156509	5
156509	6
156509	7
15651	1
15651	2
15651	3
156512	1
156512	2
156512	3
156512	4
156512	5
156513	1
156513	2
156513	3
156519	1
156519	2
156519	3
156519	4
15652	1
15652	2
156520	1
156520	2
156520	3
156520	4
156520	5
156520	6
156520	7
156520	8
156523	1
156523	2
15653	1
156537	1
156537	2
156537	3
15654	1
15654	2
15654	3
15654	4
15654	5
15655	1
15655	2
15655	3
15655	4
15655	5
15655	6
15655	7
156557	1
15656	1
15656	2
15656	3
15656	4
156560	1
156560	2
156560	3
156560	4
15657	1
15657	2
15657	3
15657	4
15657	5
15657	6
156577	1
156578	1
15658	1
15658	2
15658	3
15659	1
15659	2
15659	3
15659	4
15659	5
156598	1
156598	2
156598	3
156598	4
156598	5
156598	6
156598	7
1566	1
1566	2
15660	1
15660	2
15660	3
15660	4
15660	5
15661	1
15662	1
15662	2
15662	3
15662	4
15662	5
15663	1
15663	2
15663	3
15663	4
15664	1
15664	2
156642	1
156642	2
156642	3
156643	1
156643	2
156643	3
156643	4
156643	5
156643	6
156643	7
156645	1
156645	2
156645	3
156645	4
156646	1
156646	2
156646	3
156646	4
156647	1
156647	2
15665	1
15666	1
15666	2
15666	3
156661	1
156661	2
156661	3
156661	4
156663	1
156663	10
156663	2
156663	3
156663	4
156663	5
156663	6
156663	7
156663	8
156663	9
156666	1
156666	2
156666	3
156666	4
156666	5
156666	6
156669	1
156669	2
156669	3
156669	4
156669	5
156669	6
15667	1
15667	2
15667	3
15667	4
15667	5
15667	6
156677	1
156677	2
156677	3
156677	4
156677	5
156678	1
15668	1
15668	2
156680	1
156680	2
156682	1
156682	2
156684	1
156684	2
156684	3
156684	4
1567	1
1567	2
1567	3
1567	4
1567	5
15670	1
15670	2
15670	3
15670	4
15671	1
15671	2
15671	3
15671	4
15671	5
156717	1
15672	1
15672	2
15672	3
15672	4
15672	5
15672	6
156738	1
156738	2
156738	3
156739	1
156739	2
156739	3
15674	1
15674	2
15674	3
156743	1
156743	2
156743	3
156745	1
156745	2
156745	3
156745	4
156745	5
156745	6
156745	7
15675	1
15675	2
15676	1
15676	2
15676	3
15676	4
15676	5
15676	6
15676	7
156778	1
156778	2
15678	1
15678	2
156782	1
156782	2
156782	3
156782	4
156782	5
15679	1
15679	2
156798	1
156798	2
156798	3
156799	1
156799	2
156799	3
156799	4
156799	5
156799	6
156799	7
156799	8
1568	1
1568	2
156807	1
156807	2
156807	3
156807	4
156807	5
156807	6
156807	7
15681	1
15681	10
15681	11
15681	12
15681	13
15681	14
15681	15
15681	16
15681	17
15681	18
15681	19
15681	2
15681	20
15681	21
15681	22
15681	3
15681	4
15681	5
15681	6
15681	7
15681	8
15681	9
15682	1
15682	2
15682	3
15683	1
15683	2
15683	3
15683	4
15684	1
15684	2
15686	1
15686	2
15686	3
15686	4
156862	1
156862	2
156865	1
156865	2
156868	1
156868	2
156868	3
156868	4
156868	6
156868	7
156868	8
15687	1
15687	2
15687	3
15687	4
15687	5
15687	6
15687	7
156870	1
156870	2
156870	3
156870	4
156871	1
156871	2
156871	3
156872	1
156872	2
156872	3
156872	4
156872	5
156872	6
156872	7
156873	1
156873	2
156874	1
156874	10
156874	11
156874	2
156874	3
156874	4
156874	5
156874	6
156874	7
156874	8
156874	9
15688	1
15688	2
15688	3
15688	4
15689	1
15689	2
156897	1
156897	2
156897	3
156897	4
1569	1
15690	1
15690	2
15691	1
15691	2
15691	3
15691	4
15691	5
15691	6
15691	7
15691	9
15692	1
15692	2
15692	3
156920	1
156920	2
156920	3
156920	4
156920	5
156920	6
156920	7
156921	1
156921	2
156921	3
156921	4
156921	5
15693	1
15693	4
15693	6
156937	1
156957	1
156957	2
156957	3
156958	1
156958	2
156958	3
15696	1
15696	2
156964	2
156964	3
156964	4
156965	1
156965	2
156965	3
156965	4
156967	1
156967	2
156967	3
156967	4
156967	5
156968	1
156968	2
156968	3
156969	1
156969	2
15697	1
15698	1
15698	2
15698	3
156982	1
156982	2
156982	3
156982	4
156982	5
156982	6
156982	7
156982	8
156997	1
156998	1
156998	2
156998	3
156998	4
157	1
157	2
157	3
157	4
1570	1
15701	1
15701	2
15702	1
15703	1
15703	2
15703	4
15703	5
157038	1
157038	10
157038	11
157038	12
157038	13
157038	14
157038	15
157038	2
157038	3
157038	4
157038	5
157038	6
157038	7
157038	8
157038	9
157039	1
157039	2
157039	3
157039	4
157039	5
157039	6
157039	7
15704	1
15704	2
15705	1
157057	1
157057	2
157058	1
15706	1
15707	1
15707	2
157078	1
157078	10
157078	11
157078	2
157078	3
157078	4
157078	5
157078	6
157078	7
157078	8
157078	9
15708	1
15708	2
15708	3
15708	4
15708	5
15708	6
15708	7
15708	8
15709	1
15709	2
15709	3
157099	1
157099	2
157099	3
157099	4
157099	5
157099	6
157099	7
1571	1
1571	10
1571	11
1571	12
1571	2
1571	3
1571	4
1571	5
1571	6
1571	7
1571	8
1571	9
157122	1
157122	2
15713	1
15713	2
15714	1
15714	2
15714	3
15714	4
15714	5
15714	6
15715	1
15715	10
15715	11
15715	12
15715	13
15715	2
15715	3
15715	4
15715	5
15715	6
15715	7
15715	8
15715	9
15716	1
157160	1
157160	2
157161	1
157161	2
157179	1
157179	2
157179	3
15719	1
157198	1
157198	2
157198	3
157198	4
15720	1
15720	2
15720	3
15720	4
15720	5
15720	6
15720	7
15720	8
15721	1
15721	2
15721	3
157220	1
157220	2
157220	3
157220	4
157238	1
157238	2
157238	3
15724	1
15724	2
157258	1
157258	2
15726	1
157262	1
157262	2
157262	3
157262	4
15727	1
15727	2
15727	3
15727	4
15727	5
157278	1
157278	2
157278	3
157278	4
157278	5
157278	6
157279	1
157279	2
157279	3
157279	4
157279	5
157279	6
157279	7
157279	8
15729	1
15729	2
15729	3
15729	4
15729	5
15729	6
15729	7
15729	8
157297	1
157297	2
157297	3
157297	4
157297	5
157297	6
157297	7
157297	8
157297	9
1573	1
1573	2
1573	3
15730	1
15730	2
15731	1
157325	1
15733	1
15733	2
157337	10
157337	2
157337	3
157337	4
157337	5
157337	6
157337	7
157337	8
157337	9
15734	1
15734	2
15734	3
15735	1
15735	2
15736	1
15737	1
15737	2
15737	3
157377	1
157377	2
157377	3
157377	4
157377	5
157377	6
157377	7
157378	1
157378	2
157378	3
157378	4
157379	1
157379	2
15738	1
15738	2
15738	3
15738	4
15738	5
15738	6
157403	1
157403	2
157403	3
15742	1
15743	1
15743	2
15743	3
157438	1
157438	2
157438	3
157438	4
157438	5
157438	6
157438	7
157438	8
157439	1
157439	2
157439	3
157439	4
157439	5
157439	6
157439	7
157439	8
157442	1
157444	1
157444	2
157446	1
157446	2
15745	1
15749	1
15749	2
15749	3
15749	4
15749	5
157497	1
157497	2
1575	1
1575	2
15750	1
157500	1
157500	2
15751	1
15751	2
15751	3
15751	4
15751	5
15751	6
15752	1
15752	2
15752	3
15752	4
157520	1
157520	2
157520	3
157520	4
157520	5
157520	6
157520	7
15753	1
15753	2
15753	3
15754	1
15754	2
15754	3
15754	4
15754	5
15755	1
157558	1
157558	2
157558	4
157558	5
157558	6
157562	1
157562	2
157563	1
157563	2
157563	3
157563	4
157563	5
157563	6
157563	7
157563	8
157580	1
157580	2
157580	3
157580	4
157580	5
157580	6
157580	8
157580	9
15759	1
15759	2
1576	1
1576	2
1576	3
1576	4
1576	5
15760	1
15760	2
15761	1
15761	2
157619	1
157619	2
157619	3
157619	4
157619	5
15763	1
15763	2
15763	3
15763	4
157637	1
157637	2
157637	3
157637	4
157637	5
157637	6
157637	7
157637	8
157638	1
157638	2
157639	1
15764	1
15764	2
15764	3
15764	4
15764	5
15764	6
157640	1
157640	2
157641	1
157641	2
157642	1
157642	2
157644	1
157644	2
157644	3
157644	4
157644	5
157644	6
157644	7
157644	8
157644	9
15765	1
15765	2
15765	3
157657	1
157657	2
157657	3
157657	4
157657	5
157657	6
157658	1
157658	2
157658	3
157658	4
157658	5
157658	6
157658	7
157658	8
15766	1
15766	2
15766	3
15766	4
15766	5
15766	6
15766	7
15766	8
15766	9
157661	1
157661	2
157661	3
157662	1
157662	2
157662	3
157662	4
157662	5
157662	6
157662	7
157663	1
157663	2
157663	3
157663	4
157663	5
15767	1
15767	2
15767	3
15768	1
15768	2
15768	3
15769	1
15769	2
15769	3
15769	4
15769	5
157693	1
157693	2
157693	3
157693	4
157693	5
157699	1
157699	2
157699	3
157699	4
157699	5
157699	6
157700	1
157700	2
157700	3
157700	4
157700	5
157700	6
157700	7
157700	8
157702	1
157702	2
15771	1
15771	2
15772	1
15772	2
15772	3
15772	4
15773	1
15773	2
15773	3
15773	4
15773	5
157737	1
157737	10
157737	11
157737	2
157737	3
157737	4
157737	5
157737	6
157737	7
157737	8
157737	9
157738	1
157738	2
157738	3
157738	4
15774	1
15775	1
15775	2
15775	3
157757	1
15777	1
15777	2
157777	1
157777	2
157777	3
157778	1
157778	2
157778	3
157778	4
157778	5
15778	1
15778	2
15778	3
15778	4
15778	5
15778	6
15778	7
15778	8
15779	1
15779	2
15779	3
15779	4
15779	5
15779	6
15779	7
15780	1
15780	2
15781	1
157818	1
157818	2
157818	3
157818	4
157818	5
157818	6
157818	7
157819	1
157819	2
157819	3
157819	4
157819	5
157819	6
157819	7
15783	1
15783	2
157838	1
157839	1
157839	2
15785	1
15785	2
157858	1
157858	10
157858	2
157858	3
157858	4
157858	5
157858	6
157858	7
157858	8
157858	9
15786	1
15786	2
15786	3
15787	1
15787	2
15787	3
15787	4
15788	1
15789	1
15789	2
157898	1
157899	1
157899	2
157899	4
157899	5
157899	6
157899	7
157899	8
15790	1
15790	2
15790	3
157909	1
157909	2
157909	3
157909	4
157909	5
157909	6
15791	1
157910	1
157910	2
157911	1
157911	2
157912	1
157913	1
157913	2
157914	1
157914	2
157917	1
157917	2
157920	1
157920	2
157920	3
157920	4
157920	5
15793	1
15793	2
15793	3
15793	4
157937	1
157937	2
157937	3
157937	4
157937	5
157939	1
157939	2
157939	3
157939	4
157939	5
157939	6
157939	7
15794	1
15794	2
15794	3
15794	4
15794	5
15794	6
15794	7
15794	8
157943	1
157943	2
157943	3
157943	4
157943	5
157945	2
157945	3
157946	1
157946	2
157946	3
157946	4
157946	5
157946	6
157947	1
157947	10
157947	2
157947	3
157947	4
157947	5
157947	6
157947	7
157947	8
157947	9
157948	1
157948	2
157948	3
15795	1
15795	2
15795	3
15795	4
157951	1
157951	2
157951	3
157951	4
157951	5
157951	6
157951	7
157952	1
157952	2
157957	1
157957	3
157957	4
157957	5
15796	1
15796	2
15796	3
15797	1
15797	3
15797	4
15797	5
15797	6
157972	1
157972	2
157972	3
157972	4
157976	1
15798	1
15798	2
15798	3
157980	1
157980	10
157980	11
157980	2
157980	3
157980	4
157980	5
157980	6
157980	7
157980	8
157980	9
157982	1
157982	2
157982	3
157982	4
157985	1
157985	2
157985	3
157985	4
15799	1
15799	2
15799	3
158	1
158	2
158	3
158	4
1580	1
1580	2
1580	3
1580	4
1580	5
1580	6
1580	7
158001	1
158001	2
158001	3
15801	1
15801	2
158017	1
158017	10
158017	11
158017	2
158017	3
158017	4
158017	5
158017	6
158017	7
158017	8
158017	9
15802	1
15802	2
15802	3
15803	1
158037	1
158037	10
158037	11
158037	12
158037	13
158037	14
158037	2
158037	3
158037	4
158037	5
158037	6
158037	7
158037	8
158037	9
158038	1
158039	1
158039	2
158039	3
158039	4
158039	5
158039	6
158039	7
15804	1
15804	2
158040	1
158040	2
158040	3
158041	1
158041	2
158041	3
158041	4
158041	5
158042	1
158043	1
158043	2
158044	1
15805	1
15805	2
158057	1
158057	2
158057	3
158057	4
158057	5
158057	6
158057	7
158057	8
158057	9
158058	1
158059	1
158059	2
158059	3
158059	4
158059	5
158059	6
15807	1
15807	2
15807	3
15807	4
15807	5
15807	6
15808	1
15808	2
15808	3
158082	1
158082	2
158082	3
158082	4
158082	5
158082	6
158083	1
158083	2
158083	3
158086	1
158086	2
158086	3
158086	4
158087	1
15809	1
15809	10
15809	11
15809	13
15809	14
15809	15
15809	16
15809	17
15809	18
15809	19
15809	2
15809	20
15809	21
15809	22
15809	23
15809	24
15809	25
15809	26
15809	27
15809	28
15809	29
15809	3
