complex_no	pyeong_no
23011	2
23011	3
23011	4
23011	5
23011	6
23011	7
23011	8
23012	1
23012	2
23012	3
2302	1
2302	2
2302	3
2302	4
2302	5
2302	6
23022	1
23022	2
23026	1
23026	2
23028	1
23028	2
23028	3
23028	4
23029	1
23029	2
23029	3
23029	4
2303	1
2303	2
23030	1
23030	2
23030	3
23030	4
23030	5
23030	6
23030	7
23031	1
23031	2
23032	1
23032	2
23032	3
23032	4
23032	5
23032	6
23033	1
23033	2
23033	3
23034	1
23035	1
23035	10
23035	11
23035	12
23035	13
23035	2
23035	3
23035	4
23035	5
23035	6
23035	7
23035	8
23035	9
23036	1
23036	2
23036	3
23039	1
23039	10
23039	2
23039	3
23039	4
23039	5
23039	6
23039	7
23039	8
23039	9
2304	1
2304	2
23040	1
23040	2
23040	3
23041	1
23041	2
23041	3
23041	4
23042	1
23042	10
23042	11
23042	2
23042	3
23042	4
23042	5
23042	6
23042	7
23042	8
23042	9
23047	1
23047	2
23048	1
23048	2
23048	3
23048	4
2305	1
2305	2
2305	3
2305	4
2305	5
23053	1
23053	2
2306	1
2306	2
2306	3
2306	4
23061	1
23061	2
23061	3
23067	1
23067	10
23067	2
23067	3
23067	5
23067	6
23067	7
23067	8
23067	9
23068	1
23068	3
23068	5
2307	1
2307	2
23072	1
23072	2
23072	3
23072	4
23073	1
23073	10
23073	11
23073	12
23073	13
23073	14
23073	17
23073	3
23073	8
23073	9
23074	1
23074	10
23074	2
23074	3
23074	4
23074	5
23074	6
23074	7
23074	8
23074	9
23076	1
23076	2
23076	3
23079	1
23079	2
23079	3
23079	4
2308	1
2308	2
2308	3
2308	4
2308	5
23081	1
23082	1
23082	2
23082	3
23082	4
23082	5
23082	6
23082	7
23089	1
23089	2
23089	3
23089	4
23089	5
2309	1
2309	2
2309	3
2309	4
2309	5
23090	1
23090	2
23090	3
23092	1
23093	1
23093	2
23093	3
23093	4
23093	5
23093	6
23093	7
23094	1
23094	10
23094	11
23094	2
23094	3
23094	4
23094	5
23094	6
23094	7
23094	8
23094	9
23095	1
23095	2
23095	3
23095	4
23095	5
23095	6
23095	7
23095	8
23095	9
231	1
231	2
231	3
2310	1
23100	1
23100	2
23100	3
23100	4
23100	5
23100	6
23103	1
23103	2
23106	1
23106	2
23107	1
23107	2
23107	3
23107	4
23108	1
2311	1
2311	2
2311	3
2311	4
2311	5
2311	6
2311	7
23110	1
23110	2
23110	3
23110	4
23110	5
23110	6
23112	1
23112	2
23112	3
23112	4
23112	5
23112	6
23115	1
23115	2
23115	3
23115	4
23116	1
23116	2
23116	3
23116	4
23116	5
23116	6
23116	7
23116	8
23117	1
23117	2
23117	3
23117	4
23117	5
23118	1
2312	1
2312	2
2312	3
2312	4
2312	5
2312	6
2312	7
2312	8
2312	9
23120	1
23120	3
23120	4
23120	5
23124	1
23124	2
23125	1
23125	2
23125	3
23127	1
23128	1
23128	2
23128	3
23128	4
23128	5
23128	6
23128	7
23128	8
23129	1
23129	10
23129	11
23129	12
23129	13
23129	14
23129	15
23129	2
23129	3
23129	4
23129	5
23129	6
23129	7
23129	8
23129	9
2313	1
2313	2
2313	3
2313	4
2313	5
2313	6
23131	1
23131	2
23135	1
23135	2
23137	1
23137	2
23137	3
23138	1
23138	2
23138	3
2314	1
2314	2
2314	3
2314	4
2314	5
2314	6
2314	7
2314	9
23140	1
23140	2
23140	4
23140	5
23141	1
23141	2
23141	3
23145	1
23145	2
23146	1
23146	2
23146	3
23147	1
23147	2
23147	3
23148	1
23148	2
23149	1
23149	2
23149	3
23149	4
23149	5
2315	1
2315	2
2315	3
23150	1
23150	2
23152	1
23152	2
23152	3
23152	4
23152	5
23152	6
23152	7
23152	8
23152	9
23154	1
23154	2
23154	3
23156	1
23156	2
23156	3
23156	4
23157	1
23157	2
23158	1
23158	2
23158	3
2316	1
2316	2
23164	1
23165	1
23166	1
23166	2
23167	1
23168	1
23168	2
23168	3
23169	1
23169	10
23169	11
23169	12
23169	13
23169	14
23169	15
23169	16
23169	17
23169	2
23169	3
23169	4
23169	5
23169	6
23169	7
23169	8
23169	9
2317	1
2317	2
2317	3
2317	4
23173	1
23173	2
23173	3
23173	4
23174	1
23175	1
23175	2
23175	3
23176	1
23176	2
23176	3
23176	4
23176	5
23178	1
23178	2
23178	3
23178	4
23178	5
23178	6
23178	7
23178	8
23179	1
23179	2
23179	3
23179	4
23179	5
23179	6
23179	7
23179	8
2318	1
23181	1
23181	2
23181	3
23181	4
23181	5
23181	6
23181	7
23181	8
23182	1
23183	1
23184	1
23184	10
23184	11
23184	12
23184	13
23184	14
23184	2
23184	3
23184	4
23184	5
23184	6
23184	7
23184	8
23184	9
23185	1
23185	10
23185	2
23185	3
23185	4
23185	5
23185	6
23185	7
23185	8
23185	9
23186	1
23186	10
23186	2
23186	3
23186	4
23186	5
23186	6
23186	7
23186	8
23186	9
23187	1
23187	2
23187	3
23188	1
23188	2
23188	3
23188	4
23188	5
23189	1
23189	2
23189	3
23189	4
2319	1
2319	2
2319	3
23190	1
23191	1
23191	2
23191	3
23191	4
23191	5
23191	6
23192	1
23192	2
23192	3
23192	4
23192	5
23193	1
23193	2
23193	3
23193	4
23193	5
23194	1
23194	2
23195	1
23195	2
23197	1
23197	2
23197	3
23197	4
23198	1
23198	2
23198	3
23198	4
23199	1
23199	2
23199	3
23199	4
23199	5
23199	6
23199	7
232	1
232	2
2320	1
2320	2
23200	1
23200	2
23200	3
23200	4
23203	1
23203	2
23203	3
23203	4
23203	5
23203	6
23203	7
23203	8
23204	1
23204	2
23204	3
23205	1
23205	2
23205	3
23205	4
23206	1
23207	1
23207	2
23207	3
23207	4
23208	1
23208	2
23212	1
23213	1
23213	2
23213	3
23213	4
23213	5
23213	6
23213	7
23214	1
23214	2
23214	3
23214	4
23214	5
23214	6
23214	7
23214	8
23214	9
23218	1
23218	2
23218	3
23218	4
23218	5
23218	6
23218	7
23218	8
23218	9
23219	1
23219	2
23219	3
23219	4
2322	1
2322	2
23221	1
23221	10
23221	11
23221	12
23221	13
23221	14
23221	15
23221	16
23221	17
23221	18
23221	19
23221	2
23221	20
23221	21
23221	22
23221	23
23221	24
23221	25
23221	26
23221	27
23221	29
23221	3
23221	30
23221	31
23221	32
23221	33
23221	34
23221	35
23221	36
23221	37
23221	38
23221	39
23221	4
23221	40
23221	41
23221	42
23221	43
23221	44
23221	5
23221	6
23221	7
23221	8
23221	9
23222	1
23222	2
23222	3
23222	4
23222	5
23222	6
23224	1
23226	1
23226	2
23226	3
23227	1
23227	2
23227	3
23227	4
23228	1
23228	2
23228	3
2323	1
2323	2
2323	3
23230	1
23230	2
23232	1
23232	2
23236	1
23236	2
23236	3
23236	4
23239	1
23240	1
23240	2
23241	1
23241	2
23241	3
23241	4
23242	1
23242	2
23242	3
23242	4
23244	1
23244	2
23244	3
23244	4
23244	5
23244	6
23244	7
23244	8
23245	1
23247	1
23249	1
23249	2
23249	3
23249	4
23249	5
23249	6
23249	7
2325	2
2325	3
2325	4
2325	5
2325	6
2325	7
2325	8
2325	9
23250	1
23250	11
23250	12
23250	13
23250	14
23250	15
23250	16
23250	17
23250	18
23250	19
23250	2
23250	20
23250	21
23250	3
23250	4
23250	5
23250	6
23250	7
23250	8
23250	9
