complex_no	pyeong_no
107512	1
107512	2
107512	3
107512	4
107513	1
107513	2
107515	1
107515	2
107515	3
107515	4
107515	5
107515	6
107516	1
107516	2
107516	3
107517	1
107517	2
107517	3
107517	4
107517	5
10752	1
10752	2
10752	3
10752	4
10752	5
10752	6
107520	1
107520	10
107520	11
107520	12
107520	2
107520	3
107520	4
107520	5
107520	6
107520	7
107520	8
107520	9
107522	1
107522	2
107523	1
107523	2
107523	3
107523	4
107524	1
107524	2
107524	3
107524	4
107524	6
107525	1
107525	2
107525	3
107525	4
107525	5
107525	6
107525	7
107527	1
107527	2
107527	3
107527	4
107527	5
107528	1
107528	2
10753	1
10753	2
10753	4
10753	5
107530	1
107530	10
107530	11
107530	12
107530	13
107530	14
107530	2
107530	3
107530	4
107530	5
107530	6
107530	7
107530	8
107530	9
107531	1
107531	10
107531	2
107531	3
107531	4
107531	5
107531	6
107531	7
107531	8
107531	9
107533	1
107533	2
107534	1
107534	2
107534	3
107535	1
107535	2
107535	3
107535	4
107536	1
107536	2
107536	3
107537	1
107537	2
107537	3
107537	4
107539	1
107539	2
107539	3
107539	4
10754	1
10754	2
10754	3
10754	5
10754	6
10754	7
10754	8
107540	1
107540	2
107540	3
107540	4
107541	1
107541	2
107541	3
107541	4
107541	5
107541	6
107541	7
107541	8
107542	1
107542	2
107542	3
107542	4
107542	5
107542	6
107542	7
107542	8
107542	9
107543	1
107543	2
107544	1
107544	2
107544	3
107544	4
107544	5
107544	6
107544	7
107544	8
107544	9
107545	1
107545	2
107545	3
107548	1
107548	2
107549	1
107549	2
107549	3
107549	4
107549	5
107549	6
107550	1
107550	2
107550	3
107550	4
107550	5
107550	6
107552	1
107552	2
107552	3
107552	4
107552	5
107552	6
107553	1
107553	2
107554	1
107555	1
107555	2
107555	3
107555	4
107557	1
107557	2
107557	3
107557	4
10756	1
10756	2
10756	3
10756	4
10756	5
107562	1
107562	2
107562	3
107562	4
107562	5
107566	1
107567	1
107567	2
107567	3
107568	1
107568	2
107568	3
107568	4
107569	1
10757	1
10757	2
10757	3
107570	1
107570	2
107570	3
107570	4
107570	5
107571	1
107571	10
107571	2
107571	3
107571	4
107571	5
107571	6
107571	7
107571	8
107571	9
107572	1
107572	2
107572	3
107572	4
107573	1
107574	1
107574	2
107574	3
107574	4
107574	5
107574	6
107574	7
107574	8
107577	1
107577	2
107577	3
107577	4
107577	5
107577	6
107577	7
107577	8
107578	1
107578	2
107578	3
107578	4
107578	5
107578	6
107579	1
107579	2
107579	3
107579	4
107579	5
107579	6
10758	1
10758	2
10758	3
10758	4
107580	1
107580	2
107580	3
107580	4
107580	5
107580	6
107580	7
107580	8
107581	1
107581	2
107581	3
107581	4
107584	1
107585	1
107585	10
107585	11
107585	2
107585	3
107585	4
107585	5
107585	6
107585	7
107585	8
107585	9
107586	1
107586	2
107586	3
107586	4
107586	5
107587	1
107587	2
107587	3
107587	4
107587	5
107587	6
107587	7
107588	1
107589	1
107589	10
107589	11
107589	12
107589	2
107589	3
107589	4
107589	5
107589	6
107589	7
107589	8
107589	9
10759	1
10759	2
10759	3
107590	1
107591	1
107591	2
107592	1
107592	2
107592	3
107592	4
107592	5
107593	1
107593	2
107593	3
107593	4
107594	1
107594	2
107594	3
107594	4
107595	1
107595	10
107595	2
107595	3
107595	4
107595	5
107595	6
107595	7
107595	8
107595	9
107596	1
107596	10
107596	11
107596	12
107596	13
107596	2
107596	3
107596	4
107596	5
107596	6
107596	7
107596	8
107596	9
107599	1
107599	2
1076	2
1076	3
1076	4
1076	5
1076	6
10760	1
10760	2
10760	3
10760	4
10760	5
10760	6
10760	7
10760	8
10760	9
107600	1
107600	2
107600	3
107600	4
107600	5
107600	6
107601	1
107601	2
107601	3
107601	4
107601	5
107603	1
107603	2
107603	3
107603	4
107603	5
107604	1
107607	1
107607	2
107607	3
107608	1
107609	1
107609	2
107609	3
107609	4
107609	5
107609	6
107609	7
107609	8
107610	1
107610	2
107610	3
107610	4
107610	5
107610	6
107610	7
107610	8
107610	9
107612	1
107612	2
107613	1
107613	10
107613	11
107613	12
107613	13
107613	14
107613	15
107613	16
107613	17
107613	18
107613	19
107613	2
107613	20
107613	21
107613	22
107613	23
107613	24
107613	25
107613	26
107613	27
107613	28
107613	29
107613	3
107613	30
107613	31
107613	32
107613	35
107613	4
107613	5
107613	6
107613	7
107613	8
107613	9
107614	1
107614	2
107614	3
107614	4
107614	5
107614	6
107615	1
107615	2
107616	1
107616	2
107618	1
107618	2
107618	3
107619	1
107619	2
107619	3
107619	4
107619	5
107621	1
107622	1
107622	2
107623	1
107623	2
107623	3
107623	4
107624	1
107624	10
107624	2
107624	3
107624	4
107624	5
107624	6
107624	7
107624	8
107624	9
107625	1
107625	2
107628	1
107628	2
107629	1
107629	2
107629	3
107629	4
107629	5
10763	1
107630	1
107630	2
107630	3
107630	4
107630	5
107630	6
107630	7
107630	8
107630	9
107631	1
107631	2
107631	3
107632	1
107632	2
107632	3
107632	4
107632	5
107632	6
107632	7
107633	1
107633	2
107633	3
107633	4
107633	5
107633	6
107633	7
107633	8
107634	1
107636	1
107636	2
107636	3
107637	1
107637	2
107637	3
107637	4
107637	5
107639	1
107639	10
107639	2
107639	3
107639	4
107639	5
107639	6
107639	7
107639	8
107639	9
10764	1
10764	2
107640	1
107640	2
107640	3
107640	4
107640	5
107640	6
107640	7
107642	1
107642	2
107642	3
107642	4
107643	1
107643	2
107643	3
107644	1
107644	2
107644	3
107644	4
107646	1
107646	3
107646	4
107646	5
107647	1
107647	2
107647	3
107647	4
107647	5
107648	1
107648	2
107648	3
10765	1
10765	2
107650	1
107650	2
107650	3
107650	4
107651	1
107651	2
107651	3
107652	1
107652	2
107652	3
107652	4
107652	5
107653	1
107653	2
107653	3
107653	4
107653	5
107653	6
107653	7
107653	8
107654	1
107654	2
107654	3
107654	4
107654	5
107655	1
107655	2
107655	3
107655	4
107655	5
107655	6
107656	1
107656	2
107657	1
107657	2
107658	1
107658	2
107658	3
107658	4
107658	5
107658	6
107658	7
107658	8
107658	9
107659	1
107659	2
107659	3
107659	4
107659	5
107659	6
107659	7
107661	1
107661	10
107661	2
107661	3
107661	4
107661	5
107661	6
107661	7
107661	8
107661	9
107662	1
107662	2
107662	3
107662	4
107662	5
107662	6
107663	1
107663	2
107663	3
107663	4
107663	5
107663	6
107663	7
107667	1
107667	2
107667	3
107667	4
107667	5
107667	6
107667	7
107667	8
107667	9
107668	1
107668	2
107668	3
107668	4
107668	5
107668	6
107668	7
107669	1
107669	2
107669	3
10767	1
10767	2
107670	1
107670	2
107670	3
107670	4
107670	5
107671	1
107671	2
107671	3
107671	4
107671	5
107672	1
107672	2
107672	3
107672	4
107672	5
107672	6
107673	1
107673	2
107673	3
107674	1
107674	2
107674	3
107674	4
107674	5
107675	1
107675	2
107675	3
107675	4
107675	5
107676	1
107676	2
107676	3
107676	4
107676	5
107676	6
107676	7
107677	1
107677	2
107677	3
107678	1
107678	2
107678	3
107678	4
107679	1
107679	2
107679	3
107679	4
107679	5
107679	6
10768	1
10768	2
10768	3
10768	4
107680	1
107680	2
107680	3
107680	4
107681	1
107681	2
107681	3
107681	4
107682	1
107682	2
107682	3
107682	4
107682	5
107682	6
107682	7
107682	8
107683	1
107683	10
107683	11
107683	12
107683	13
107683	14
107683	15
107683	16
107683	17
107683	18
107683	19
107683	2
107683	20
107683	21
107683	3
107683	4
107683	5
107683	6
107683	7
107683	8
107683	9
107684	1
107684	2
107684	3
107684	4
107684	5
107684	6
107685	1
107685	2
107686	1
107686	2
107686	3
107687	2
107687	3
107688	1
107688	10
107688	2
107688	3
107688	4
107688	5
107688	6
107688	7
107688	8
107688	9
10769	1
10769	2
10769	3
10769	4
107690	1
107691	1
107691	2
107691	3
107691	4
107692	1
107692	2
107692	3
107692	4
107692	5
107692	6
107692	7
107692	8
107693	1
107693	2
107693	3
107693	4
107693	5
107694	1
107694	2
107694	3
107694	4
107694	5
107694	6
107695	1
107695	2
107697	1
107697	2
107697	3
107697	4
107698	1
107698	2
107699	1
107699	2
107699	3
107699	4
107699	5
107699	6
1077	2
1077	3
1077	4
1077	5
1077	6
10770	1
10770	2
107700	1
107700	2
107700	3
107700	4
107700	5
107700	6
107700	7
107700	8
107700	9
107701	1
107701	2
107701	3
107701	4
107701	5
107704	1
107704	2
107705	1
107705	2
107705	3
107705	4
107706	1
107706	2
107706	3
107706	4
107707	1
107707	2
107707	3
107708	1
107708	10
107708	11
107708	12
107708	13
107708	14
107708	15
107708	16
107708	17
107708	18
107708	19
107708	2
107708	20
107708	21
107708	3
107708	4
107708	5
107708	6
107708	7
107708	8
107708	9
107709	1
107709	2
107709	3
10771	1
10771	2
107712	1
107712	10
107712	11
107712	2
107712	3
107712	4
107712	5
107712	6
107712	7
107712	8
107712	9
107714	1
107714	2
107714	3
107714	4
107715	1
107715	2
107715	3
107715	4
107715	5
107715	6
107716	1
107716	2
107716	3
107716	4
107716	5
107716	6
107717	1
107717	2
107717	3
107717	4
107719	1
107719	2
107719	3
107720	1
107720	2
107720	3
107721	1
107721	2
107721	3
107721	4
107722	1
107722	2
107726	1
107728	1
107728	2
107728	3
107728	4
107728	5
107728	6
107728	7
107729	1
107729	2
107729	3
107729	4
107729	5
107729	6
107730	1
107730	2
107731	1
107731	2
107731	3
107731	4
107731	5
107732	1
107732	2
107732	3
107733	1
107733	2
107733	3
107734	1
107734	10
107734	2
107734	3
107734	4
107734	5
107734	6
107734	7
107734	8
107734	9
107735	1
107735	2
107736	1
107736	2
107736	3
107736	4
107736	5
107737	1
107737	2
107737	3
107737	4
107737	5
107738	1
107738	2
107739	1
107739	2
107740	1
107740	2
107740	3
107740	4
107740	5
107740	6
107740	7
107741	1
107741	10
107741	2
107741	3
107741	4
107741	5
107741	6
107741	7
107741	8
107741	9
107742	1
107742	10
107742	11
107742	12
107742	13
107742	14
107742	15
107742	2
107742	3
107742	4
107742	5
107742	6
107742	7
107742	8
107742	9
107743	1
107743	2
107744	1
107744	2
107744	3
107745	1
107745	2
107745	3
107746	1
107746	2
107747	1
107747	2
10775	1
10775	2
10775	3
10775	4
10775	5
107750	1
107750	2
107750	3
107750	4
107750	5
107750	6
107750	7
107751	1
107752	1
107752	2
107752	3
107752	4
107752	5
107752	6
107752	7
107753	1
107753	2
107754	1
107754	2
107754	3
107755	1
107755	2
107756	1
107756	10
107756	11
107756	2
107756	3
107756	4
107756	5
107756	6
107756	7
107756	8
107756	9
107757	1
107757	2
107757	3
107758	1
107758	2
107758	3
107759	1
107759	10
107759	11
107759	12
107759	13
107759	14
107759	15
107759	16
107759	17
107759	2
107759	3
107759	4
107759	5
107759	6
107759	7
107759	8
107759	9
10776	1
10776	2
107761	1
107761	2
107761	3
107762	1
107762	2
107762	3
107762	4
107762	5
107762	6
107763	1
107763	2
107764	1
107764	2
107764	3
107764	4
107764	5
107764	6
107764	7
107766	1
107767	1
107767	2
107767	3
107767	4
107767	5
107767	6
107767	7
107770	1
107770	2
107771	1
107771	2
107772	1
107772	10
107772	11
107772	12
107772	2
107772	3
107772	4
107772	5
107772	6
107772	7
107772	8
107772	9
107774	1
107774	2
107774	3
107774	4
107774	5
107774	6
107774	7
107775	1
107775	2
107775	3
107775	4
107775	5
107775	6
107777	1
107777	2
107777	3
107777	4
107777	5
107777	6
107778	1
107779	1
107779	2
107779	3
107779	4
107779	5
10778	1
10778	2
10778	3
107780	1
107780	2
107780	3
107781	1
107781	2
107781	3
107781	4
107782	1
107784	1
107784	2
107784	3
107785	1
107786	1
107786	2
107786	3
107786	4
107788	1
107788	2
107788	3
107789	1
107789	2
107789	3
10779	1
10779	2
107790	1
107790	2
107792	1
107792	2
107792	3
107792	4
107792	5
107792	6
107792	7
107797	1
107797	2
107798	1
107798	2
107798	3
107798	4
107799	1
107799	10
107799	11
107799	12
107799	13
107799	14
107799	15
107799	16
107799	17
107799	18
107799	19
107799	2
107799	20
107799	21
107799	22
107799	23
107799	24
107799	25
107799	26
107799	27
107799	28
107799	29
107799	3
107799	30
107799	4
107799	5
107799	6
107799	7
107799	8
107799	9
1078	1
10780	1
10780	2
107800	1
107800	10
107800	11
107800	12
107800	13
107800	14
107800	15
107800	16
107800	17
107800	2
107800	3
107800	4
107800	5
107800	6
107800	7
107800	8
107800	9
107801	1
107801	2
107802	1
107802	10
107802	11
107802	12
107802	2
107802	3
107802	4
107802	5
107802	6
107802	7
107802	8
107802	9
107803	1
107803	2
107803	3
107803	4
107803	5
107803	6
107804	1
107804	2
107804	3
107805	1
107805	2
107805	3
107805	4
107805	5
107805	6
107806	1
107806	2
107806	3
107807	1
107807	10
107807	11
107807	12
107807	13
107807	2
107807	3
107807	4
107807	5
107807	6
107807	7
107807	8
107807	9
107808	1
107808	10
107808	11
107808	2
107808	3
107808	4
107808	5
107808	6
107808	7
107808	8
107808	9
107809	1
107812	1
107812	2
107812	3
107812	4
107812	5
107812	6
107812	7
107813	1
107813	10
107813	11
107813	2
107813	3
107813	4
107813	5
107813	6
107813	7
107813	8
107813	9
107814	1
107814	2
107814	3
107814	4
107814	5
107815	1
107815	2
107818	1
10782	1
10782	2
107822	1
107822	2
107822	3
107822	4
107823	1
107823	2
107824	1
107824	2
107824	3
107824	4
107824	5
107824	6
107824	7
107824	8
107825	1
107825	2
107825	3
107825	4
107825	5
107825	6
107826	1
107826	10
107826	11
107826	12
107826	13
107826	2
107826	3
107826	4
107826	5
107826	6
107826	7
107826	8
107826	9
107827	10
107827	4
107827	5
107827	6
107827	7
107827	8
107827	9
107828	1
107828	2
107828	3
107828	4
107829	1
107829	2
107829	3
107829	4
107829	5
107829	6
107829	7
107829	8
107829	9
10783	1
10783	2
107830	1
107830	2
107830	3
107831	1
107831	2
107831	3
107832	1
107832	2
107832	3
107833	1
107833	2
107833	3
107833	4
107833	5
107833	6
107834	1
107838	1
107838	2
107838	3
107838	4
107838	5
107838	6
107839	1
107839	2
107839	3
107839	4
10784	1
10784	2
10784	3
10784	4
10784	5
107840	1
107840	2
107840	3
107840	4
107840	5
107841	1
107841	2
107841	3
107841	4
107841	5
107841	6
107843	1
107843	2
107843	3
107843	4
107843	5
107844	1
107845	1
107845	2
107845	3
107845	4
107845	5
107845	6
107845	7
107846	1
107846	2
107846	3
107846	4
107848	1
107848	2
107848	3
107848	4
107848	5
107848	6
107849	1
107849	2
107849	3
107849	4
107849	5
107849	6
107850	1
107850	2
107850	3
107850	4
107851	1
107851	2
107851	3
107852	1
107852	2
107852	3
107852	4
107852	5
107852	6
107853	1
107853	2
107853	3
107854	1
107854	2
107854	3
107854	4
107854	5
107854	6
107854	7
107854	8
107855	1
107855	2
107855	3
107855	4
107855	5
107856	1
107856	2
107857	1
107857	2
107857	3
107857	4
107857	5
107858	1
107858	2
107858	3
107858	4
107858	5
107858	6
107858	7
107859	1
107859	2
10786	1
10786	2
10786	3
10786	4
10786	5
107860	1
107860	2
107861	1
107861	2
107861	3
107861	4
107861	5
107861	6
107861	7
107862	1
107862	2
107862	3
107862	4
107865	1
107865	10
107865	11
107865	12
107865	13
107865	14
107865	15
107865	2
107865	3
107865	4
107865	5
107865	6
107865	7
107865	8
107865	9
107867	1
107867	2
107869	1
107869	2
107869	3
107869	4
107869	5
107870	1
107870	2
107870	3
107870	4
107870	5
107870	6
107875	1
107875	2
107875	3
107876	1
107876	2
107879	1
10788	10
10788	2
10788	3
10788	4
10788	5
10788	6
10788	7
10788	8
10788	9
107881	1
107881	2
107882	1
107882	2
107882	3
107882	4
107882	5
107883	1
107883	2
107884	1
107884	2
107884	3
107884	4
107884	5
107884	6
107884	7
107887	1
107887	2
107887	3
107887	4
107889	1
107889	2
107889	3
10789	1
10789	2
107892	1
107892	10
107892	11
107892	2
107892	3
107892	4
