complex_no	pyeong_no
27825	1
27825	2
27825	3
27825	4
27825	5
27825	6
27826	1
27826	2
27827	1
27827	2
27827	6
27828	1
27828	2
2783	1
2783	2
2783	3
2783	4
2783	5
2783	6
2784	1
2784	2
2784	3
2784	4
27841	1
27841	2
27841	3
2785	1
2785	2
27853	1
27853	2
27853	3
27853	4
27853	5
27853	6
27853	7
2786	1
27863	1
27863	2
27863	3
27863	4
27863	5
27863	6
27864	1
27864	2
27864	3
27864	4
27864	5
27864	6
27865	1
27865	2
27865	3
27865	4
27865	5
27867	1
27867	2
27868	1
27869	1
27869	2
27869	3
27869	4
27869	5
27869	6
27869	7
27869	8
27869	9
2787	1
2787	2
2787	3
2787	4
27870	1
27870	2
27874	1
27874	2
27874	3
27874	4
27874	5
27874	6
27874	7
27874	8
27876	1
27876	2
27876	3
27877	1
27877	2
27877	3
27877	4
27878	1
27879	1
27879	10
27879	11
27879	2
27879	3
27879	4
27879	5
27879	6
27879	7
27879	8
27879	9
2788	1
2788	2
2788	3
27881	1
27881	2
27883	1
27883	2
27884	1
27884	2
27885	1
27885	2
27885	3
27885	4
27886	1
27886	2
27886	3
27886	4
27886	5
27886	6
27886	7
27889	1
27889	2
2789	1
2789	2
27890	1
27890	2
27890	3
27890	4
27890	5
27890	6
27891	1
27891	2
27891	3
27891	4
27891	5
27891	6
27891	7
27891	8
27893	1
27893	2
27893	3
27894	1
27894	2
27894	3
27896	1
27896	2
27896	3
27896	4
27896	5
27896	6
27896	7
27896	8
27897	1
27897	2
27897	3
27897	4
279	1
279	2
279	3
279	4
279	5
2791	1
2791	2
2791	3
2791	4
2791	5
2792	1
2792	2
2793	1
2794	1
2794	2
2794	3
2794	4
2794	5
2795	1
2795	2
2795	3
2795	4
2795	5
2796	1
2796	2
2796	3
2796	4
2796	5
2797	1
2797	2
2797	3
2797	4
2798	1
2798	2
2798	3
2798	4
28	1
28	10
28	11
28	2
28	3
28	4
28	5
28	6
28	7
28	8
28	9
280	1
280	3
2800	1
2800	2
2800	3
2802	1
2802	2
2803	1
2803	2
2803	3
2803	4
2805	1
2805	2
2806	1
2806	2
2806	3
2807	1
2807	2
2807	3
2807	4
2807	5
2807	6
2807	7
2809	1
2809	2
281	1
281	2
281	3
281	4
2810	1
2810	2
2810	3
2811	1
2811	2
2812	1
2812	2
2812	3
2813	1
2813	2
2813	3
2813	4
2814	1
2814	2
2815	1
2815	2
2816	1
2816	2
2817	1
2817	2
2817	3
2818	1
2818	2
2819	1
2819	2
2819	3
2819	4
2819	5
2819	6
282	1
282	2
2820	1
2820	2
2820	3
2820	4
2820	5
2821	1
2821	4
2821	6
2821	7
2821	8
2822	1
2822	2
2822	3
2822	4
2822	5
2824	1
2824	2
2824	3
2824	4
2824	5
2826	1
2826	2
2826	3
2827	1
2827	2
2828	1
2828	2
2828	3
2828	4
2828	5
2829	1
2829	2
2829	3
2829	4
2829	5
2829	6
2829	7
283	1
283	2
283	3
2830	1
2830	2
2831	1
2831	2
2831	3
2832	1
2832	2
2833	1
2834	1
2834	2
2834	3
2835	1
2835	2
2835	3
2835	4
2835	5
2836	1
2836	3
2837	1
2837	2
2838	1
2838	2
2839	1
284	2
284	3
284	4
284	5
284	6
284	7
284	8
2840	1
2840	2
2841	1
2841	2
2841	3
2841	4
2842	1
2842	2
2842	3
2843	1
2843	2
2844	1
2844	2
2844	3
2844	4
2845	1
2845	2
2846	1
2846	2
2846	3
2846	4
2847	1
2847	2
2848	1
2848	2
2849	1
2849	2
2849	3
285	1
285	2
285	3
285	4
2850	1
2850	2
2850	3
2851	1
2851	2
2851	3
2852	1
2852	2
2853	1
2853	2
2854	1
2854	2
2854	3
2855	1
2855	2
2855	3
2856	1
2856	2
2856	3
2856	4
2856	5
2856	6
2858	1
2858	2
2859	1
286	1
286	2
286	3
286	4
286	5
2860	1
2860	2
2860	3
2861	1
2861	2
2861	3
2862	1
2862	2
2862	3
2863	1
2863	2
2863	3
2863	4
2864	1
2864	2
2864	3
2864	4
2864	5
2864	6
2864	7
2864	8
2864	9
2865	1
2865	2
2866	1
2866	2
2867	1
2867	2
2868	1
2868	2
2868	3
2869	1
2869	2
287	1
287	2
287	3
2870	1
2870	2
2870	3
2871	1
2871	2
2871	3
2871	4
2872	1
2872	2
2872	3
2872	4
2872	5
2872	6
2875	1
2875	2
2875	3
2875	4
2875	5
2875	6
2876	1
2876	2
2876	3
2876	4
2878	1
2878	2
2879	1
2879	2
288	1
288	2
288	3
2880	1
2880	2
2881	1
2881	2
2881	3
2881	4
2881	5
2881	6
2882	1
2882	2
2882	3
2882	4
2883	1
2883	2
2884	1
2884	2
2885	1
2885	2
2885	3
2885	4
2886	1
2886	2
2886	3
2886	4
2886	7
2887	1
2887	2
2889	1
2889	2
2889	3
2889	4
2889	5
2889	6
289	1
289	2
289	3
289	4
289	5
2890	1
2890	12
2890	13
2890	2
2890	3
2890	4
2890	5
2890	6
2890	7
2890	8
2890	9
2891	1
2891	2
2891	3
2892	1
2892	2
2892	3
2893	1
2893	10
2893	11
2893	12
2893	13
2893	14
2893	15
2893	16
2893	17
2893	18
2893	19
2893	2
2893	20
2893	3
2893	4
2893	5
2893	6
2893	7
2894	1
2894	2
2895	1
2895	2
2895	3
2895	4
2896	1
2896	2
2896	3
2897	1
2897	2
2898	1
2898	2
2898	3
2898	4
2899	1
2899	2
2899	3
2899	4
29	1
29	2
29	3
29	4
29	5
290	1
290	2
2900	1
2900	2
2900	3
2901	1
2901	2
2901	3
2901	4
2901	5
2901	6
2901	7
2903	1
2903	2
2903	3
2904	1
2904	2
2905	1
2905	2
2905	3
2905	4
2905	5
2905	6
2905	7
2905	8
2905	9
2906	1
2906	2
2906	3
2906	4
2907	1
2907	2
2907	3
2907	4
2908	1
2908	2
2908	3
2908	4
2908	5
2908	6
2908	7
2909	1
2909	2
2909	3
2909	4
2909	5
2909	6
2909	7
2909	8
291	1
291	2
2910	1
2910	2
2910	3
2911	1
2911	2
2912	1
2912	2
2913	1
2913	2
2913	3
2914	1
2914	2
2915	1
2915	2
2915	3
2915	4
2916	1
2916	2
2917	1
2917	2
2917	3
2918	1
2918	2
2918	3
292	1
292	2
292	3
292	4
2920	1
2920	2
2920	3
2920	4
2921	1
2921	2
2921	3
2921	4
2922	1
2922	2
2922	3
2923	1
2923	2
2923	3
2925	1
2925	2
2925	3
2925	4
2926	1
2926	2
2927	1
2927	2
2928	1
2928	2
2928	3
2928	4
2928	5
293	1
293	2
2931	1
2931	2
2931	3
2931	4
2933	1
2934	1
2934	2
2935	1
2935	2
2935	3
2936	1
2936	2
2936	3
2938	1
294	1
294	2
2940	1
2940	2
2940	3
2941	1
2941	2
2941	3
2941	4
2942	1
2942	2
2942	3
2942	4
2943	1
2943	2
2943	3
2945	1
2945	2
2945	3
2945	4
2945	5
2945	6
2947	1
2947	2
2948	1
2948	2
2948	3
295	1
295	2
2950	1
2950	2
2950	3
2951	1
2951	2
2951	3
2952	1
2952	2
2952	3
2955	1
2955	2
2955	3
2956	1
2956	2
2956	3
2957	1
2957	2
2958	1
2958	2
2959	1
2959	2
296	1
296	2
2961	1
2961	2
2961	3
2961	4
2961	5
2962	1
2962	2
2962	3
2963	1
2963	2
2964	1
2964	2
2964	3
2964	4
2965	1
2965	2
2965	3
2966	1
2966	2
2966	3
2966	4
2966	5
2966	6
2967	1
2967	2
2967	3
2968	1
2968	2
2968	3
2968	4
2969	1
2969	2
297	1
2970	1
2970	2
2971	1
2971	2
2972	1
2972	2
2972	3
2973	1
2973	2
2973	3
2975	2
2975	3
2975	4
2975	5
2975	6
2975	7
2975	8
2975	9
2976	1
2976	2
2976	3
2976	4
2976	5
2977	2
2977	3
2977	4
2977	5
2978	1
2978	2
2978	3
2979	1
2979	2
298	1
2980	1
2980	2
2980	3
2980	4
2980	5
2980	6
2981	1
2981	2
2981	3
2981	4
2981	5
2982	1
2982	2
2982	3
2982	4
2982	5
2983	1
2983	2
2983	3
2984	1
2985	1
2985	2
2985	3
2985	4
2986	1
2986	2
2986	3
2986	4
2986	5
2986	6
2987	2
2987	3
2987	4
2987	5
2987	6
2987	7
2987	8
2987	9
2988	2
2988	3
2988	4
2988	5
2988	6
2988	7
2989	1
2989	2
2989	3
299	1
299	2
299	3
2990	2
2990	3
2990	4
2990	5
2990	6
2990	7
2991	1
2991	2
2992	2
2992	3
2992	4
2993	2
2993	3
2993	4
2994	1
2994	2
2994	3
2995	1
2995	2
2995	3
2995	4
2995	5
2996	1
2996	2
2996	3
2996	4
2997	1
2997	2
2998	1
2999	1
2999	2
2999	3
2999	4
2999	5
2999	6
2999	7
2999	8
3	1
3	2
3	3
3	4
30	1
30	2
30	3
3000	1
3000	2
3000	3
3001	1
3001	2
3001	3
3003	1
3004	1
3004	3
3004	4
3005	1
3005	2
3005	3
3005	4
3006	1
3006	2
3006	3
3007	1
3007	2
3007	3
3007	4
3007	5
3008	1
3008	10
3008	11
3008	12
3008	13
3008	14
3008	15
3008	16
3008	17
3008	18
3008	19
3008	2
3008	20
3008	21
3008	22
3008	23
3008	24
3008	3
3008	4
3008	5
3008	6
3008	7
3008	8
3008	9
3009	1
3009	2
3009	3
301	1
301	2
301	3
301	4
301	5
301	6
301	7
301	8
301	9
3010	1
3010	2
3010	3
3010	4
3010	5
3010	6
3010	7
3010	8
3010	9
3012	1
3012	2
3013	1
3013	10
3013	11
3013	12
3013	13
3013	14
3013	15
3013	2
3013	3
3013	4
3013	5
3013	6
3013	7
3013	9
3015	1
3015	2
3016	1
3016	2
3016	3
3017	1
3017	2
3017	3
3017	4
3017	5
3018	1
3018	2
3018	3
3019	1
3019	2
3019	3
3019	4
302	1
302	2
302	3
302	4
302	5
3020	1
3020	2
3020	3
3020	4
3021	1
3021	2
3022	1
3022	2
3022	3
3022	4
3023	1
3023	2
3023	3
3024	1
3025	1
3025	2
3025	3
3026	1
3027	1
3027	2
3027	3
3027	4
3030	1
3030	2
3031	1
3031	2
3031	3
3032	1
3032	2
3032	3
3033	1
3033	2
3033	3
3033	4
3033	5
3033	6
3033	7
3034	2
3034	3
3034	4
3034	5
3034	6
3034	7
3034	8
3035	1
3035	10
3035	11
3035	12
3035	2
3035	3
3035	4
3035	5
3035	6
3035	7
3035	8
3035	9
3037	1
3037	10
3037	11
3037	12
3037	13
3037	14
3037	15
3037	16
3037	17
3037	18
3037	19
3037	2
3037	20
3037	21
3037	22
3037	23
3037	24
3037	25
3037	3
3037	4
3037	5
3037	6
3037	7
3037	8
3037	9
3038	1
3038	10
3038	11
3038	12
3038	2
3038	3
3038	4
3038	5
3038	6
3038	7
3038	8
3038	9
3039	1
3039	10
3039	11
3039	12
3039	13
3039	14
3039	15
3039	16
3039	17
3039	19
3039	2
3039	20
3039	21
3039	22
3039	23
3039	24
3039	25
3039	27
3039	28
3039	29
3039	3
3039	30
3039	31
3039	32
3039	4
3039	5
3039	6
3039	7
3039	8
3039	9
304	1
304	2
304	3
304	6
3040	1
3040	2
3040	3
3040	4
3040	5
3043	1
3043	10
3043	2
3043	3
3043	4
3043	5
3043	6
3043	7
3043	8
3043	9
3045	1
3045	2
3045	3
3045	4
3047	1
3047	2
3048	1
3048	2
3048	3
3048	4
3048	5
3049	1
3049	2
3049	3
3049	4
3049	5
305	1
305	2
3051	1
3051	2
3051	3
3052	1
3054	1
3054	2
3054	3
3054	4
3054	5
3054	6
3055	1
3055	2
3055	3
3055	4
3055	5
3055	6
3058	1
3058	2
3058	3
306	1
306	2
306	3
306	4
306	5
3060	1
3060	2
3060	3
3060	4
3060	5
3060	6
3060	7
3060	8
3060	9
3061	1
3061	2
3061	3
3061	4
3063	1
3063	2
3063	3
3063	4
3063	5
3064	1
3064	2
3064	3
3065	1
3065	2
3065	4
3065	5
3065	6
3066	1
3066	2
3067	1
3067	2
3067	3
3067	4
3067	5
3069	1
3069	2
3069	3
3069	4
3069	5
3069	6
3069	7
307	1
307	2
307	3
307	4
307	5
3070	1
3070	2
3070	3
3070	4
3070	5
3070	6
3070	7
3070	8
3071	1
3071	2
3071	3
3071	4
3072	2
3072	3
3072	4
3072	5
3072	6
3072	7
3073	1
3073	2
3073	3
3073	4
3073	5
3073	6
3073	7
3073	8
3074	1
3074	2
3074	3
3075	1
3075	2
3075	3
3075	4
3076	1
3076	2
3076	3
3076	4
3076	5
3078	1
3078	2
3078	3
3078	4
3079	1
3079	2
3079	3
3079	4
3079	5
3079	6
3079	7
3079	8
308	1
308	2
308	3
308	4
308	5
308	6
3080	1
3080	10
3080	11
3080	12
3080	13
3080	14
3080	15
3080	16
3080	17
3080	18
3080	19
3080	2
3080	20
3080	3
3080	4
3080	5
3080	6
3080	7
3080	8
3080	9
3081	1
3081	2
3081	3
3081	4
3082	1
3082	2
3082	3
3082	4
3082	5
3082	6
3084	1
3084	10
3084	11
3084	12
3084	13
3084	2
3084	3
3084	4
3084	5
3084	6
3084	7
3084	8
3084	9
3088	1
3088	2
3089	1
3089	2
3089	3
309	1
309	2
309	3
3090	1
3090	2
3090	3
3090	4
3090	5
3090	6
3090	7
3092	1
3092	2
3092	3
3092	4
3093	1
3093	2
3093	3
3094	1
3094	2
3095	1
3095	2
3095	3
3095	4
3096	1
3096	2
3097	1
3097	2
3097	3
3097	4
3098	2
3098	4
3098	5
3098	6
3098	7
3098	8
3099	2
3099	3
3099	4
3099	5
31	1
31	2
31	3
31	4
310	1
310	2
310	3
3100	1
3100	2
3100	3
3101	1
3101	2
3101	3
3101	4
3101	5
3101	6
3102	1
3103	1
3103	2
3103	3
3103	4
3103	5
3104	1
3104	11
3104	12
3104	13
3104	14
3104	15
3104	16
3104	17
3104	18
3104	19
3104	2
3104	20
3104	21
3104	22
3104	23
3104	24
3104	3
3104	4
3104	5
3104	6
3104	7
3104	8
3104	9
3105	1
3105	2
3105	3
3105	4
3105	5
3106	1
3106	2
3106	3
3106	4
3107	1
3107	2
3107	3
3107	4
3108	1
3108	2
3109	1
3109	2
311	1
311	2
3110	1
3110	2
3110	3
3110	4
3110	5
3110	6
3111	1
3112	1
3112	2
3112	3
3112	4
3113	1
3113	2
3113	3
3114	1
3115	1
3115	2
3115	3
3116	1
3116	2
3116	3
3116	4
3116	5
3116	6
3116	7
3116	8
3116	9
3117	1
3117	2
3117	3
3117	4
3117	5
3117	6
3118	1
3118	2
3118	3
3118	4
3118	5
3118	6
3118	7
3118	8
312	1
312	2
312	3
312	4
312	5
3121	1
3121	2
3122	1
3122	2
3122	3
3122	4
3122	5
3122	6
3122	7
3122	8
3123	1
3123	2
3123	3
3123	4
3123	5
3124	1
3124	2
3124	3
3124	4
3124	5
3124	6
3124	7
3125	1
3125	10
3125	11
3125	12
3125	13
3125	14
3125	15
3125	16
3125	17
3125	18
3125	19
3125	2
3125	20
3125	21
3125	3
3125	4
3125	5
3125	6
3125	7
3125	8
3125	9
3126	1
3126	2
3126	3
3127	1
3127	2
3128	1
3128	2
313	1
313	2
313	3
313	4
313	5
313	7
3130	1
3130	2
3130	3
3131	1
3131	2
3132	2
3132	4
3132	5
3133	1
3133	2
3133	3
3133	4
3133	5
3133	6
3134	1
3134	2
3134	3
3135	1
3135	2
3135	3
3135	4
3135	5
3135	6
3136	1
3136	2
3136	3
3136	4
3136	5
3138	1
3138	2
3138	3
3138	4
3138	5
3138	6
3139	1
3139	2
314	1
314	2
314	3
314	4
3140	1
3140	2
3140	3
3141	1
3141	2
3141	3
3142	1
3142	2
3142	3
3142	4
3142	5
3143	1
3143	10
3143	11
3143	12
3143	13
3143	14
3143	15
3143	16
3143	17
3143	2
3143	3
3143	4
3143	5
3143	6
3143	7
3143	8
3143	9
3144	1
3144	2
3144	3
3144	4
3144	5
3144	6
3145	1
3145	2
3146	1
3146	2
3147	2
3149	1
3149	2
315	1
315	2
3151	1
3151	2
3151	3
3151	4
3152	1
3152	2
3153	1
3153	2
3153	3
3153	4
3154	1
3154	2
3155	1
3155	2
3155	3
3155	4
3156	1
3157	1
3157	2
3158	1
3158	2
3158	3
3158	4
3158	5
3158	6
3160	1
3160	2
3160	3
3160	4
3163	1
3163	2
3164	1
3164	2
3164	3
3166	1
3167	2
3167	3
3167	4
3167	5
3168	1
3168	2
3168	3
3168	4
3168	5
3168	6
3169	1
3169	2
3169	3
3169	4
317	1
317	2
317	3
317	4
317	5
317	6
317	7
317	8
3170	1
3170	2
3170	3
3170	4
3171	1
3171	10
3171	11
3171	12
3171	13
3171	2
3171	3
3171	4
3171	5
3171	6
3171	7
3171	8
3171	9
3172	2
3172	4
3173	1
3173	2
3173	3
3174	1
3174	2
3174	3
3175	1
3175	2
3175	3
3175	4
3176	2
3176	3
3177	1
3177	4
3177	5
3177	6
3177	7
3178	1
3178	2
3178	3
3178	4
3178	5
3178	6
318	1
318	3
318	4
318	5
318	6
318	8
3180	1
3180	2
3181	1
3181	2
3182	1
3182	2
3182	3
3182	4
3182	5
3182	6
3182	7
3183	1
3183	2
3184	1
3184	2
3184	3
3184	4
3184	5
3185	1
3185	2
3185	3
3185	4
3185	5
3185	6
3185	7
3186	1
3186	2
3186	3
3186	4
3187	1
3187	2
3187	3
3188	1
3189	1
3189	10
3189	11
3189	2
3189	3
3189	4
3189	5
3189	6
3189	7
3189	8
3189	9
319	10
319	11
319	12
319	13
319	14
319	15
319	6
319	7
319	8
319	9
3190	1
3190	2
3190	3
3190	4
3190	5
3191	1
3191	3
3191	5
3192	1
3192	2
3192	3
3193	1
3193	2
3193	3
3193	4
3194	1
3194	2
3195	1
3195	2
3196	1
3196	2
3196	3
3196	4
3197	1
3197	2
3197	3
3198	1
3198	2
3198	3
3198	4
3199	1
3199	2
3199	3
3199	4
32	1
32	2
320	1
320	2
320	3
320	4
320	5
3200	1
3200	2
3201	1
3201	2
3201	3
3201	4
3202	1
3202	2
3203	1
3203	2
3203	3
3204	1
3204	2
3204	3
3204	4
3204	5
3205	1
3206	1
3206	2
3207	1
3207	2
3207	3
3207	4
3207	5
3208	1
3208	2
3208	3
3208	4
3208	5
3208	6
3208	7
3208	8
3208	9
3209	1
3209	2
3209	3
3210	1
3210	2
3210	3
3210	4
3210	5
3211	1
3211	2
3211	3
3211	4
3211	5
3211	6
3212	1
3212	2
3212	3
3212	4
3212	5
3212	7
3212	8
3212	9
3213	1
3213	2
3213	3
3213	4
3213	5
3214	1
3214	2
3214	3
3214	4
3216	1
3216	2
3216	3
3216	4
3216	6
3217	1
3217	2
3217	3
3218	1
3218	2
3219	1
3219	2
322	1
322	2
322	3
3220	1
3220	2
3220	3
3221	1
3221	2
3221	3
3222	1
3222	2
3223	1
3223	2
3224	1
3224	2
3225	1
3225	2
3225	3
3225	4
3226	1
3226	2
3227	1
3227	2
3228	1
3228	2
3228	3
3228	4
3228	5
3228	6
3228	7
3228	8
3229	1
3229	2
323	1
323	2
323	3
323	4
323	5
323	6
323	7
323	8
323	9
3230	1
3230	2
3231	1
3231	2
3233	1
3233	2
3233	3
3233	4
3233	5
3233	6
3233	7
3234	1
3234	2
3234	3
3234	4
3235	1
3235	2
3235	3
3235	4
3235	5
3236	1
3236	2
3236	3
3236	4
3237	1
3237	2
3237	3
3237	4
3238	1
3239	1
3239	2
3239	3
324	1
324	2
324	3
324	4
3240	1
3240	2
3240	3
3240	4
3240	5
3241	1
3241	2
3241	3
3242	1
3242	2
3242	3
3243	1
3243	2
3244	1
3244	2
3244	3
3244	4
3245	1
3245	2
3246	1
3246	2
3247	2
3247	3
3247	4
3248	1
3248	2
3248	3
3248	4
3248	5
3248	6
3248	7
325	1
325	2
325	3
325	4
325	5
325	6
3250	1
3250	2
3250	3
3250	4
3250	5
3251	1
3251	2
3252	1
3252	2
3252	3
3253	1
3253	2
3253	3
3254	1
3254	2
3254	3
3254	4
3255	1
3255	2
3255	3
3256	1
3256	2
3256	3
3257	1
3258	1
3258	2
3258	3
3258	4
3259	1
326	1
326	10
326	11
326	12
326	13
326	14
326	15
326	2
326	3
326	4
326	5
326	6
326	7
326	8
326	9
3260	1
3261	1
3261	2
3261	3
3262	1
3262	10
3262	11
3262	2
3262	3
3262	4
3262	5
3262	6
3262	7
3262	8
3262	9
3263	1
3263	2
3264	1
3264	2
3264	3
3264	4
3265	1
3265	2
3267	1
3267	2
3267	3
3268	1
3268	2
3268	3
3269	2
3269	3
3269	4
3270	2
3270	3
3270	4
3270	5
3271	2
3271	3
3271	4
3271	5
3272	1
3272	2
3272	4
3272	5
3272	7
3272	8
3272	9
3273	2
3273	3
3273	4
3273	5
3274	2
3274	3
3275	2
3275	3
3275	5
3276	2
3276	3
3276	4
3276	5
3276	6
3277	2
3277	3
3277	4
3278	1
3278	2
3278	3
3278	4
3278	5
3279	1
3279	2
3279	3
3279	4
328	1
328	2
328	3
328	4
328	5
328	6
328	7
328	8
3280	2
3280	3
3280	4
3281	1
3281	2
3281	3
3281	4
3281	5
3281	6
3283	2
3283	3
3283	4
3283	5
3284	1
3285	1
3285	2
3285	3
3285	4
3285	5
3285	6
3286	1
3286	2
3287	2
3287	3
3288	1
3288	2
3288	3
3289	1
3289	2
3289	3
3289	4
3289	5
3289	6
3289	7
329	1
329	2
329	3
3290	1
3290	2
3290	3
3290	4
3290	5
3290	6
3290	7
3291	1
3291	2
3291	3
3291	4
3292	1
3292	2
3292	3
3292	4
3292	5
3292	6
3293	10
3293	11
3293	4
3293	5
3294	1
3294	2
3294	3
3295	1
3295	2
3295	3
3297	1
3297	2
3297	3
3297	4
3298	1
3298	2
3298	3
3298	4
3299	1
3299	10
3299	2
3299	3
3299	4
3299	5
3299	7
33	1
33	2
330	1
330	2
330	3
3300	1
3300	2
3303	1
