complex_no	pyeong_no
140002	4
140002	5
140002	6
140002	7
140002	8
140002	9
140007	1
140009	1
140014	4
140014	5
140014	6
140014	7
140018	1
140018	2
140018	3
140021	1
140021	2
140021	3
140021	4
140021	5
140021	6
140021	7
140029	1
140029	10
140029	11
140029	12
140029	13
140029	14
140029	15
140029	16
140029	2
140029	3
140029	4
140029	5
140029	6
140029	7
140029	8
140029	9
14003	2
14003	3
14003	4
14003	5
140031	1
140031	2
140031	3
140031	4
140032	1
140032	2
140032	3
140032	4
140032	5
140032	6
140035	1
140036	1
140036	2
140039	1
140039	2
140039	3
140039	4
140039	5
140039	6
140039	7
14004	1
14004	2
14004	3
140040	1
140040	10
140040	11
140040	12
140040	13
140040	2
140040	3
140040	4
140040	5
140040	6
140040	7
140040	8
140040	9
140041	1
140041	2
140046	1
140046	2
140046	3
140046	4
140046	5
140046	6
140049	1
140050	1
140050	2
140050	3
140050	4
140050	5
140053	1
140054	1
140054	2
140057	1
140057	2
140057	3
140057	4
140057	5
140057	6
140057	7
140057	8
14006	1
14006	2
14006	3
14006	4
14006	5
14006	6
14006	7
14006	8
140061	1
140061	10
140061	11
140061	12
140061	2
140061	3
140061	4
140061	5
140061	6
140061	7
140061	8
140061	9
140064	1
14008	1
14008	2
14008	3
14008	4
140083	1
140083	2
140083	3
140083	4
140086	1
140086	2
140086	3
140086	4
140086	5
140086	6
140088	1
140088	2
140088	3
140088	4
140088	5
140088	6
140088	7
140090	1
140090	2
140090	3
140090	4
140090	5
140090	6
140090	7
140091	1
140091	2
140091	3
140092	1
140092	2
140092	3
140092	4
14010	10
14010	11
14010	12
14010	13
14010	14
14010	15
14010	16
14010	17
14010	19
14010	4
14010	6
14010	8
140102	1
140102	10
140102	11
140102	12
140102	13
140102	14
140102	15
140102	2
140102	3
140102	4
140102	5
140102	6
140102	7
140102	8
140102	9
140104	1
140104	2
140104	3
140104	4
140107	1
140107	2
140107	3
140107	4
140107	5
140107	6
140107	7
140107	8
140108	1
140108	2
140108	3
140108	4
140108	5
140108	6
140108	7
140108	8
14011	1
14011	2
140110	1
140114	1
140114	2
140115	1
140115	2
140115	3
140116	1
140116	2
140116	3
14012	1
14012	2
14012	3
14012	4
14012	5
14012	6
14012	7
14013	1
14013	3
140139	1
140139	2
140139	3
140139	4
14014	1
14014	2
14014	3
14014	4
14014	5
140140	1
140140	2
140140	3
140140	4
140140	5
140140	6
140140	7
140140	8
140141	1
140141	2
140141	3
140141	4
140141	5
140141	6
140141	7
140142	1
140142	2
140142	3
140146	1
140146	2
140146	3
140146	4
140146	5
140147	1
140147	2
140147	3
140147	4
14015	1
14015	2
14015	3
14015	4
14015	5
14015	6
14015	7
14015	8
14015	9
140154	1
140154	2
140154	3
140154	4
140154	5
140154	6
140154	7
140154	8
140154	9
14016	1
14016	2
14016	3
14016	4
14017	1
14017	2
14017	3
14017	4
14017	5
14017	6
14018	1
14018	2
14018	3
14019	1
140197	1
140197	2
140197	3
140197	4
1402	1
1402	2
14020	1
14020	2
14020	3
14020	4
14020	5
14022	1
14022	2
14022	3
140226	1
140226	2
140226	3
140226	4
140226	5
140226	6
140227	1
140227	2
140227	3
140227	4
14023	1
14023	10
14023	11
14023	2
14023	3
14023	4
14023	5
14023	6
14023	7
14023	8
14023	9
140237	1
140237	2
140237	3
140240	1
140240	2
140240	3
14025	1
14025	2
14025	3
14025	4
14026	1
14026	2
14026	3
140262	1
140263	1
140263	2
140263	3
140263	4
140263	5
140263	6
140263	7
140264	1
140264	2
140265	1
140265	10
140265	2
140265	3
140265	4
140265	5
140265	6
140265	7
140265	8
140265	9
140268	1
140268	10
140268	11
140268	12
140268	13
140268	14
140268	15
140268	2
140268	3
140268	4
140268	5
140268	6
140268	7
140268	8
140268	9
14027	1
14027	2
14027	3
14027	4
140281	1
140281	2
140281	3
140281	4
140281	5
140282	1
140285	1
140285	2
140285	3
140285	4
140285	5
140297	1
140297	10
140297	11
140297	12
140297	2
140297	3
140297	4
140297	5
140297	6
140297	7
140297	8
140297	9
140308	1
140308	2
140308	3
140308	4
140308	5
140308	6
14031	1
14031	2
14031	3
14031	4
140310	1
140310	2
140310	3
140310	4
140312	1
140312	2
140317	1
140317	2
140320	1
140320	2
140320	4
140320	5
140320	6
140320	7
140320	8
140320	9
140325	1
140326	1
140326	2
140326	3
140326	4
140326	5
140326	6
140327	1
140327	2
140327	3
140328	1
140328	2
140328	3
140328	4
140328	5
140328	6
140328	7
14033	1
14033	2
14033	3
140339	1
140339	2
140339	3
140339	4
140339	5
140339	6
14034	1
14034	2
14034	3
14034	4
14035	1
14035	2
140357	1
140357	2
140357	3
140357	4
140357	5
140358	1
140358	2
140358	3
140358	4
140358	5
140358	6
140358	7
140358	8
14036	1
14036	2
14036	3
140364	1
140364	2
140364	3
140367	1
14037	1
14037	2
14037	3
14037	4
140371	1
140371	2
140371	3
140371	4
140371	5
140377	1
140377	2
140377	3
140378	1
140378	2
140378	3
140378	4
140378	5
140378	6
140378	7
140378	8
14038	1
14038	3
14038	4
140382	1
140382	2
140382	3
140382	4
140382	5
140382	6
140382	7
140382	8
140382	9
14039	1
14039	2
14039	3
1404	1
1404	2
14040	1
14040	2
14040	3
14040	4
140403	1
140405	1
140405	2
140405	3
140406	1
140406	2
140406	3
140407	1
140407	2
140407	3
14041	1
14041	2
14041	3
14041	4
140417	1
140417	2
140417	3
140417	4
14042	1
14042	2
14042	3
14043	1
14043	2
14043	3
14043	4
140439	1
14044	1
14044	2
14044	3
14044	4
140440	1
140440	2
140440	3
140440	4
140440	5
140440	6
140440	7
140440	8
140440	9
140444	1
140444	2
140444	3
140444	4
14045	1
14045	2
140456	1
140456	2
140456	3
140456	4
140456	5
140456	6
140478	1
14048	1
14048	2
14048	3
14048	4
14048	5
14048	6
14048	7
140482	1
140482	2
140482	3
140482	4
140482	5
140487	1
140487	2
140489	1
140489	2
140489	3
140489	4
140489	5
140489	6
140489	7
14049	1
140490	1
140490	2
140491	1
140491	2
140491	3
140491	4
140491	5
140497	1
140497	2
140497	3
140497	4
140498	1
140498	2
1405	1
1405	2
1405	3
14050	1
14050	2
14051	1
14051	2
140518	1
140518	2
140518	3
140518	4
140518	5
140518	6
14052	1
14052	2
14052	3
140520	1
140520	2
140520	3
140520	4
140526	1
140526	2
140529	1
140529	2
140529	3
140529	4
140530	1
140530	2
140530	3
140531	1
140531	2
140531	3
140531	4
14054	1
140541	1
140541	2
140541	3
140542	1
140542	2
140542	3
140546	1
140546	2
140546	3
140546	4
14055	1
14055	2
14055	3
140558	1
140558	2
140558	3
140558	4
140559	1
140560	1
140560	2
140560	3
140560	4
140560	5
140560	6
14057	1
14057	2
14057	3
14058	1
14058	2
14058	3
14058	4
14058	5
14058	6
14059	1
14059	2
14059	3
1406	1
1406	2
1406	3
1406	4
1406	5
1406	6
14060	1
14060	2
14060	3
140605	1
140605	2
140605	3
140605	4
140605	5
140605	6
140609	1
14061	1
14061	2
14061	3
140617	1
140617	2
140617	3
140618	1
140618	2
140618	3
140618	4
14062	1
14062	2
14062	3
140629	1
140630	1
140630	2
140630	3
140630	4
140630	5
140630	6
140630	7
140630	8
14064	1
14065	1
14066	1
140661	1
140661	2
140661	3
140661	4
140666	1
140666	2
140667	1
140667	2
140667	3
140667	4
14067	1
14067	2
14067	3
14067	4
14067	5
14067	6
140670	1
140670	2
140670	3
140670	4
140670	5
140670	6
140670	7
140670	8
140670	9
140672	1
140672	2
140674	1
140677	1
140677	2
14068	1
14068	2
14068	3
140680	2
140680	3
14069	1
140697	1
140697	2
140697	3
140697	4
1407	1
1407	10
1407	2
1407	3
1407	4
1407	5
1407	6
1407	7
1407	8
1407	9
14070	1
140700	1
140700	2
140702	1
140702	2
140702	3
140702	4
140703	1
140703	2
140703	3
140704	1
140704	2
140704	3
14071	1
14071	2
140718	1
140718	2
140718	3
140718	4
140718	5
140718	6
140718	7
140718	8
140719	1
140719	2
140719	3
140719	4
140719	5
140719	6
140719	7
14072	1
14072	2
140722	1
140722	2
140724	1
140724	2
140724	3
140726	1
140726	2
14073	1
14073	2
14073	3
14074	1
14074	2
14074	3
14074	4
14074	5
140745	1
140745	2
140745	3
140745	4
140745	5
140747	1
140747	2
140747	3
140747	4
140747	5
140747	6
140747	7
140747	8
140748	1
140748	2
140748	3
140748	4
14075	1
140751	1
140751	2
14076	1
14076	2
14076	3
14076	4
14076	5
14076	6
140761	1
140761	2
140761	3
140764	1
140764	2
140764	3
140766	1
140766	2
14077	1
14077	2
140770	1
140770	2
140770	3
140771	1
140771	2
140772	1
140772	2
140772	3
140772	4
140772	5
140772	6
140772	7
140772	8
140772	9
140773	1
140773	2
140773	3
140773	4
140773	5
140775	1
140775	2
140778	1
14078	1
14078	2
140780	1
14079	1
14079	2
140798	1
140798	2
140798	3
1408	1
1408	2
1408	3
1408	4
1408	7
1408	8
14080	1
14080	2
14080	3
140808	1
140808	2
140808	3
14081	1
14081	2
14081	3
14081	4
14081	5
14081	6
14081	7
14081	8
140810	1
140811	1
140811	2
140813	1
140813	2
140813	3
140813	4
140813	5
140813	6
140813	7
140817	1
140817	2
140817	3
140817	4
140817	5
140819	1
14082	1
14082	2
14082	3
14082	4
14082	5
14083	1
14083	2
14083	3
140838	1
140838	2
140838	3
140838	4
14084	1
14084	2
14084	3
14084	4
14084	5
140843	1
140843	2
140843	3
140843	4
14085	1
14085	10
14085	11
14085	12
14085	2
14085	3
14085	4
14085	5
14085	6
14085	7
14085	8
14085	9
140855	1
140855	2
140855	3
140855	4
140855	5
140855	6
140857	1
140857	2
140857	3
140858	1
140858	10
140858	11
140858	12
140858	13
140858	2
140858	3
140858	4
140858	5
140858	6
140858	7
140858	8
140858	9
140859	1
140859	2
14086	1
14086	2
14086	3
140861	1
140861	2
140861	3
140861	4
140861	5
140861	6
140863	1
140863	2
140863	3
140863	4
140863	5
140863	6
140864	1
140864	2
140864	3
14087	1
14087	2
140877	1
140877	2
140877	3
140877	4
14088	1
140880	1
140880	2
140882	1
140882	2
140882	3
140882	4
140887	1
140887	10
140887	11
140887	12
140887	2
140887	3
140887	4
140887	5
140887	6
140887	7
140887	8
140887	9
140888	1
140888	2
140888	3
140888	4
140888	5
140888	6
140889	1
140889	2
140889	3
140889	4
14089	1
14089	2
140895	1
140898	1
1409	1
1409	2
14090	1
14090	2
14090	3
14090	4
14090	5
14090	6
140901	1
140901	2
140901	3
140902	1
140902	2
140902	3
140902	4
140903	1
140904	1
140904	2
140905	1
140905	2
140905	3
140905	4
140905	5
140907	1
140907	2
140907	3
140907	4
140907	5
140907	6
140907	7
140909	1
140909	2
140909	3
140909	4
14091	1
14091	2
14091	3
14091	4
14091	5
140913	1
140913	10
140913	11
140913	12
140913	13
140913	14
140913	15
140913	16
140913	17
140913	18
140913	19
140913	2
140913	3
140913	4
140913	5
140913	6
140913	7
140913	8
140913	9
140917	1
140917	10
140917	11
140917	12
140917	13
140917	14
140917	15
140917	16
140917	17
140917	18
140917	19
140917	2
140917	20
140917	21
140917	22
140917	23
140917	24
140917	25
140917	26
140917	27
140917	28
140917	29
140917	3
140917	30
140917	31
140917	4
140917	5
140917	6
140917	7
140917	8
140917	9
140923	1
140923	2
140923	3
140923	4
140923	5
140923	6
140923	7
140923	8
140923	9
140924	1
140936	1
140936	2
140936	3
140936	4
140936	5
140936	6
140936	7
140938	1
140938	2
140939	1
140939	2
14095	1
14095	2
14095	3
140957	1
140961	1
140963	1
140963	2
140963	3
140963	4
140965	1
140965	2
14097	1
14097	2
140971	1
140971	2
140971	3
140977	1
140977	2
140978	1
140978	2
140978	3
140979	1
140979	2
140980	1
140980	10
140980	11
140980	12
140980	13
140980	14
140980	15
140980	2
140980	3
140980	4
140980	5
140980	6
140980	7
140980	8
140980	9
140981	1
140981	2
140981	3
140981	4
140981	5
140981	6
140981	7
140981	8
140984	1
140984	2
140984	3
140984	4
140984	5
140984	6
140988	1
140988	2
140988	3
140988	4
140988	5
140988	6
14099	1
14099	2
14099	3
14099	4
14099	5
14099	6
140990	1
140990	2
140990	3
140990	4
140990	5
141	1
141	2
141	3
1410	1
1410	2
1410	3
1410	4
1410	5
14100	1
141001	1
141001	2
141004	1
141004	2
141004	3
141004	4
141004	5
141006	1
141006	2
141006	3
141006	4
141006	5
141014	1
141014	2
141021	1
141021	2
141021	3
141021	4
141021	5
141021	6
141021	7
141022	1
141022	2
141027	1
141027	2
141027	3
14103	1
14103	2
14103	3
14103	4
14103	5
141034	1
141034	2
141034	3
141034	4
141034	5
141037	1
141038	1
141039	1
14104	1
14104	2
14104	3
14104	4
14104	5
141043	1
141043	2
141047	1
141047	2
141047	3
141047	4
141059	1
141059	2
141059	3
141059	4
141059	5
141059	6
141059	7
141059	8
141061	1
141061	2
141061	3
141061	4
141061	5
141061	6
141065	1
141065	2
141067	1
141067	2
141067	3
141068	1
141068	2
141068	3
141068	4
141068	5
141068	6
14107	1
14107	2
14107	3
14107	4
141071	1
141071	2
141071	3
141071	4
141072	1
141072	2
141072	3
141078	1
14108	1
14108	10
14108	11
14108	12
14108	13
14108	14
14108	15
14108	16
14108	17
14108	18
14108	2
14108	3
14108	4
14108	5
14108	6
14108	7
14108	8
14108	9
141081	1
141081	10
141081	2
141081	3
141081	4
141081	5
141081	6
141081	7
141081	8
141081	9
14110	1
14110	2
14110	3
14111	1
14111	2
14111	3
14111	4
14112	1
14112	2
14112	3
14112	4
14112	5
141120	1
141120	2
141120	3
141120	4
141123	1
141123	2
141123	3
141123	4
141123	5
141123	6
141124	1
141124	2
141124	3
141124	4
141124	5
141124	6
141124	7
141124	8
141124	9
141125	1
141128	1
141128	10
141128	11
141128	2
141128	3
141128	4
141128	5
141128	6
141128	7
141128	8
141128	9
14113	1
14113	2
14113	3
141130	1
141130	2
141130	3
141133	1
141133	2
14114	1
14114	2
141157	1
141157	2
14116	1
141163	1
141163	2
141163	3
141163	4
141165	1
141165	2
141165	3
141165	4
141166	1
141166	10
141166	2
141166	3
141166	4
141166	5
141166	6
141166	7
141166	8
141166	9
14117	1
14117	2
14117	3
141178	1
141178	2
141178	3
141178	4
141178	5
14118	1
14118	2
141183	1
141183	3
141183	4
141183	5
141183	6
141183	7
141183	8
141183	9
141184	1
141184	2
141184	3
141184	4
141184	5
141184	6
141184	7
141187	1
14119	1
14119	2
14119	3
14119	4
14119	5
14119	6
141190	1
141190	2
141191	1
1412	1
1412	2
1412	3
1412	4
1412	5
1412	6
1412	7
14120	2
141219	1
141219	2
141219	3
141219	4
141219	5
141219	6
141219	7
141219	8
14122	6
14122	7
14122	8
141220	1
141220	2
141220	3
141220	4
141220	5
141220	6
141221	1
141221	2
141221	3
141221	4
141221	5
141221	6
141221	7
141221	8
141227	1
141227	2
141227	3
141227	4
14123	1
14123	2
14123	3
14123	4
141231	1
141233	1
141235	1
141236	1
141237	1
141237	2
141237	3
141238	1
141238	2
141238	3
141238	4
141239	1
141240	1
141240	2
141240	3
14125	1
14125	10
14125	2
14125	3
14125	4
14125	5
14125	6
14125	7
14125	8
14125	9
141257	1
141257	2
141257	3
141257	4
141258	1
141258	2
141258	3
14126	1
14126	2
14126	3
14126	4
141260	1
141260	2
14128	1
141280	1
141280	2
141280	3
141280	4
14129	1
14129	2
1413	1
1413	2
1413	3
1413	4
14130	1
141300	1
141300	2
141301	1
141301	2
141301	3
141301	4
141301	5
141302	1
141302	2
141302	3
141302	4
141302	5
141302	6
141304	1
141304	2
141305	1
141305	2
141305	3
14131	10
14131	2
14131	4
14131	5
14131	6
14131	7
14131	8
14131	9
141317	1
141317	2
141317	3
141317	4
141317	5
141317	6
141317	7
14132	1
14132	2
14132	3
14132	4
14132	5
14132	6
141320	1
141321	1
141321	2
141321	3
141322	1
141323	1
141323	2
141324	1
141325	1
141326	1
141326	2
141326	3
141326	4
141326	5
141326	6
141326	7
141327	1
141327	2
141327	3
141327	4
141327	5
141328	1
141328	2
141328	3
141328	4
141330	1
141330	2
141330	3
141332	1
141332	2
141332	3
141333	1
141333	2
141333	3
141333	4
141336	1
141336	2
14134	1
14134	2
14134	3
14134	4
14135	1
14135	2
14135	3
14135	4
141357	1
141357	2
141357	3
141357	4
141357	5
141357	6
141357	7
141357	8
141357	9
14136	1
14136	2
141360	1
141361	1
141361	10
141361	2
141361	3
141361	4
141361	5
141361	6
141361	7
141361	8
141361	9
14137	1
141370	1
141370	10
141370	11
141370	12
141370	13
141370	14
141370	2
141370	3
141370	4
141370	5
141370	6
141370	7
141370	8
141370	9
141377	1
141377	2
141377	3
141377	4
141378	1
141378	2
141378	3
141378	4
14138	1
14138	2
14139	1
1414	1
1414	2
1414	3
1414	4
1414	5
1414	6
1414	7
1414	8
14140	1
14140	2
14141	1
14141	2
14141	3
14141	4
14141	5
14141	6
141418	1
141418	2
141418	3
141418	4
14142	1
14142	3
141422	1
141422	2
141422	3
141422	4
141423	1
141423	2
141425	1
141425	2
141425	3
14143	1
14143	2
14143	3
14143	4
14143	5
14143	6
141439	1
141439	2
141439	3
14144	1
14144	2
14144	3
14144	4
14144	5
141440	1
141440	2
141442	1
141442	2
141442	3
141442	4
141442	5
141442	6
141442	7
141442	8
141442	9
141445	1
141445	2
14145	1
14145	2
14145	3
14146	1
141463	1
141463	2
141463	3
141463	4
141464	1
141464	2
141465	1
141465	2
141465	3
141466	1
141466	2
141466	3
141466	4
141466	5
141466	6
141466	7
141466	8
141467	1
141467	2
141467	3
141468	1
141468	2
14148	1
14148	2
14148	3
14149	1
14149	2
141498	1
141498	2
141498	3
1415	1
1415	2
1415	3
1415	4
1415	5
1415	6
1415	7
1415	8
1415	9
14150	1
14150	2
14150	3
141502	1
141502	2
141503	1
141504	1
141504	10
141504	11
141504	12
141504	2
141504	3
141504	4
141504	5
141504	6
141504	7
141504	8
141504	9
141505	1
14151	1
14151	2
14151	3
141510	1
141510	2
141513	1
141513	2
141513	3
141514	1
141514	12
141514	3
141514	4
141514	6
141514	7
141519	1
141519	2
14152	10
14152	11
14152	9
141521	1
141521	2
141521	3
141521	4
141525	1
141525	2
141525	3
141525	4
141525	5
141525	6
141525	7
14153	1
14153	10
14153	11
14153	12
14153	13
14153	14
14153	15
14153	16
14153	17
14153	18
14153	19
14153	2
14153	20
14153	21
14153	22
14153	23
14153	24
14153	25
14153	26
14153	27
14153	28
14153	3
14153	4
14153	5
14153	6
14153	7
14153	8
14153	9
14155	1
14155	2
14155	3
14155	4
14155	5
14155	6
141557	1
14156	1
14156	2
14156	3
141562	1
141562	2
141562	3
141562	4
141562	5
141562	6
141562	7
141562	8
141562	9
141566	1
141566	2
141566	3
141566	4
141566	5
141566	6
141567	1
141567	2
141567	3
141567	4
141568	1
141568	10
141568	11
141568	12
141568	13
141568	14
141568	2
141568	3
141568	4
141568	5
141568	6
141568	7
141568	8
141568	9
14157	1
14157	2
14157	3
141570	1
141570	2
141579	1
141579	2
141579	3
141579	4
141579	5
141579	6
14158	1
14158	2
14158	3
141581	1
141581	2
141581	3
141581	4
141581	5
141581	6
14159	1
14159	2
14161	1
14161	2
14161	3
141623	1
141623	2
141623	3
141623	4
141623	5
141623	6
141623	7
141624	1
141624	2
141624	3
141624	4
141629	1
141629	2
141629	3
141629	4
141629	5
141629	6
141629	7
14163	1
14163	2
14163	3
14163	4
14163	5
14163	6
141637	1
141637	2
141637	3
141637	4
141638	1
141638	2
141638	3
141638	4
141638	5
141639	1
141639	10
141639	11
141639	12
141639	13
141639	14
141639	15
141639	16
141639	17
141639	18
141639	2
141639	3
141639	4
141639	5
141639	6
141639	7
141639	8
141639	9
14164	1
141640	1
141640	2
141642	1
141642	2
141642	3
141642	4
141642	5
141644	1
141644	2
141649	1
141649	2
141649	3
141649	4
141653	1
141653	2
141654	1
141654	2
141654	3
141655	1
141655	2
141658	1
141658	2
141658	3
141658	4
141669	1
141669	2
141669	3
141669	4
141669	5
141669	6
141669	7
14167	3
14167	4
14167	5
14167	6
14167	7
141670	1
141670	2
141670	3
141670	4
141671	1
141671	2
141671	3
141672	1
141675	1
141675	2
141675	3
141675	4
141675	5
141675	6
141675	7
141675	8
141675	9
141680	1
141680	2
141681	1
141681	2
141681	3
141681	4
141681	5
141683	1
141683	2
141683	3
141683	4
141683	5
141698	1
141698	2
141698	3
141698	4
141698	5
141698	6
141698	7
141698	8
1417	1
1417	2
14170	3
14170	4
14170	6
14170	7
14170	8
14170	9
14171	1
14171	2
14171	8
14171	9
141719	1
141719	2
141719	3
141719	4
141719	5
141719	6
141719	7
141719	8
14172	1
14172	2
14172	3
14172	4
14172	5
14172	6
14172	7
14172	8
141720	1
141720	2
141721	1
141721	2
141721	3
141721	4
141721	5
14173	1
14173	2
14173	3
14173	4
141731	1
141731	2
141731	3
141732	1
141732	2
141732	3
141732	4
141732	5
141732	6
141732	7
141732	8
141732	9
141733	1
141733	2
141738	1
141738	2
141738	3
141738	4
14174	1
14174	2
14174	3
14174	4
141741	1
141741	2
141741	3
141757	1
141757	10
141757	11
141757	2
141757	3
141757	4
141757	5
141757	6
141757	7
141757	8
141757	9
141758	1
141758	2
14176	1
14176	2
14176	3
14176	4
14176	5
141762	1
141762	2
141767	1
14177	1
14177	2
14177	3
14177	4
14177	5
141781	1
141781	2
141781	3
141781	4
141781	5
141782	1
141782	2
141783	1
141783	2
141783	3
141783	4
141783	5
141783	6
141784	1
141784	2
141784	3
141784	4
141784	5
141784	6
141784	7
141784	8
141785	1
141785	2
141785	3
141785	4
141788	1
141788	2
141788	3
141788	4
141789	1
141789	2
141789	3
141789	4
14179	1
14179	2
14179	3
14179	4
14179	5
14179	6
14179	7
141792	1
141792	2
141793	1
141793	2
141793	3
1418	1
1418	2
1418	4
141819	1
141819	2
141819	3
141819	4
141819	5
141819	6
141819	7
141819	8
141819	9
141820	1
141820	2
141820	3
141820	4
141821	1
141821	2
141821	3
141821	4
141826	1
141827	10
141827	11
141827	12
141827	13
141827	14
141827	15
141827	16
141827	17
141827	18
141827	19
141827	2
141827	3
141827	4
141827	5
141827	6
141827	7
141827	8
141827	9
141837	1
141837	10
141837	11
141837	2
141837	3
141837	4
141837	5
141837	6
141837	7
141837	8
141837	9
141838	1
141838	2
141838	3
141839	1
141839	2
141839	3
141839	4
141840	1
141840	2
141841	1
141841	2
141842	1
141842	2
141842	3
14185	1
14185	2
14185	3
14186	1
14186	2
14186	3
14186	4
141864	1
141864	2
141864	3
14187	1
14187	10
14187	11
14187	12
14187	2
14187	3
14187	4
14187	5
14187	6
14187	7
14187	8
14187	9
14188	1
14188	2
14188	3
14188	4
14188	5
141886	1
141886	2
141886	3
141886	4
141899	1
141899	2
1419	1
1419	2
1419	3
1419	4
1419	5
1419	6
14190	1
14190	2
14190	3
14190	4
14190	5
141900	1
141900	2
141900	3
141901	1
141901	2
141901	3
141901	4
141903	1
141903	2
141903	3
141903	4
141907	1
141907	2
141907	3
141909	1
141909	2
14191	1
14191	2
141913	1
141913	2
141913	3
141913	4
141914	1
141917	1
141917	2
14192	1
14192	2
14192	3
14192	4
14192	5
141920	1
141920	2
141920	3
141920	4
141920	5
141920	6
141922	1
141922	2
141922	3
141922	4
141922	5
141922	6
141924	1
141924	2
141924	3
141924	4
141924	5
14193	1
14193	2
14193	3
14193	4
14193	5
141932	1
141934	1
141934	2
141938	1
141938	2
141938	3
141938	4
141938	5
14194	1
14194	2
14194	3
14194	4
141942	1
141942	2
141942	3
141942	4
141942	5
141942	6
141943	1
141943	2
141944	1
141945	1
141946	1
141946	2
141946	3
141946	4
141946	5
141946	6
141946	7
141957	1
141957	2
141957	3
14196	1
14196	2
14196	3
141963	1
141963	2
141964	1
141964	2
141965	1
141965	2
141965	3
141966	1
141966	2
141967	1
141967	2
141967	3
141967	4
141968	1
141968	3
141968	4
14197	1
14197	10
14197	2
14197	3
14197	8
