complex_no	pyeong_no
25820	8
25820	9
25821	1
25823	1
25823	2
25823	3
25826	1
25826	2
25827	1
25827	2
25827	3
25827	4
25827	5
25827	6
25827	7
25827	8
2583	1
2583	2
2583	3
2583	4
2583	5
2583	6
2583	7
25830	1
25831	1
25831	2
25831	3
25831	4
25831	5
25832	1
25832	2
25832	3
25833	1
25833	4
25833	5
25833	6
25835	1
25835	2
25837	1
25837	2
25838	1
25838	4
25839	1
2584	1
2584	2
25840	1
25840	2
25840	3
25841	1
25841	2
25842	1
25842	10
25842	12
25842	15
25842	2
25842	3
25842	5
25842	6
25842	8
25842	9
25843	1
25843	2
25843	3
25843	4
25843	5
25843	6
25843	7
25843	8
25843	9
25844	1
25849	1
25849	10
25849	11
25849	12
25849	13
25849	14
25849	15
25849	16
25849	17
25849	18
25849	2
25849	3
25849	4
25849	5
25849	6
25849	7
25849	8
25849	9
2585	1
2585	2
25850	1
25850	2
25850	3
25851	1
25851	2
25852	1
25852	2
25852	3
25852	4
25852	5
25853	1
25853	2
25853	3
25855	1
25855	2
25856	1
25856	2
25857	1
25857	2
25857	3
25858	1
25858	2
25858	3
25858	4
25858	5
25858	6
25858	7
25858	8
25859	1
25859	2
25859	3
2586	1
2586	2
2586	3
25860	1
25860	2
25860	3
25860	4
25861	1
25861	2
25861	3
25861	4
25861	5
25861	6
25861	7
25861	8
25861	9
25863	1
25863	2
25863	3
25863	4
25863	5
25864	1
25864	2
25864	3
25864	4
25864	5
25867	1
25867	3
25867	4
25867	5
25868	1
25868	2
25868	3
25868	4
25869	1
25869	2
25869	3
25869	4
25869	5
2587	1
2587	2
2587	3
25870	1
25870	2
25870	3
25870	4
25870	5
25871	1
25871	2
25872	1
25872	2
25872	3
25872	4
25873	1
25873	2
25873	3
25873	4
25874	1
25874	2
25874	3
25874	4
25874	5
25874	6
25874	7
25874	8
25874	9
25875	1
25875	2
25875	3
25875	4
25875	5
25875	6
25875	7
25878	1
25878	2
25878	3
25878	4
25879	1
25879	2
25879	3
25879	4
25879	5
2588	1
2588	2
2588	3
2588	4
25880	1
25880	2
25880	3
25880	4
25881	1
25881	10
25881	11
25881	12
25881	13
25881	14
25881	15
25881	2
25881	3
25881	4
25881	5
25881	6
25881	7
25881	8
25881	9
25883	1
25883	2
25885	1
25885	2
25887	1
25887	2
25888	1
25888	2
25888	3
25888	4
25888	5
25889	1
25889	10
25889	11
25889	2
25889	3
25889	4
25889	5
25889	6
25889	7
25889	8
25889	9
2589	1
2589	2
2589	3
25890	1
25890	2
25891	1
25891	2
25891	3
25891	4
25892	1
25892	2
25892	3
25892	4
25892	5
25892	6
25892	7
25893	1
25893	10
25893	2
25893	3
25893	4
25893	5
25893	6
25893	7
25893	8
25893	9
25894	1
25894	10
25894	2
25894	3
25894	4
25894	5
25894	6
25894	7
25894	8
25894	9
25895	1
25895	2
25896	1
25896	2
25897	1
25897	2
25898	1
25898	10
25898	11
25898	12
25898	13
25898	28
25898	31
25898	32
25898	36
25898	37
25898	38
25898	39
25898	40
25898	41
25898	42
25898	43
25898	44
25898	45
25898	46
25898	47
25898	48
25898	49
25898	50
25898	51
25898	52
25898	53
25898	54
25898	55
25898	56
25898	57
25898	58
25898	59
25898	60
25898	61
25898	62
25898	9
2590	1
2590	2
25900	1
25900	2
25900	3
25900	4
25900	5
25900	6
25901	1
25901	2
25901	3
25901	4
25901	5
25901	6
25901	7
25901	8
25901	9
25902	1
25902	10
25902	2
25902	3
25902	4
25902	5
25902	6
25902	7
25902	8
25902	9
25903	1
25903	2
25903	3
25904	1
25904	2
25904	3
25904	4
25905	1
25905	2
25905	3
25906	1
25906	2
25906	3
25906	4
25907	1
25907	2
25907	3
25907	4
25907	5
25907	6
25909	1
25909	2
25909	3
25909	4
25909	5
2591	1
2591	2
2591	3
2591	4
2591	5
25910	1
25910	2
25910	3
25910	4
25910	5
25910	6
25910	7
25912	1
25912	2
25912	3
25912	4
25912	5
25912	6
25912	7
25913	1
25913	2
25915	1
25915	2
25915	3
25915	4
25915	5
25915	6
25915	7
25915	8
25916	1
25916	2
25917	1
25917	2
25918	1
25918	2
25918	3
25919	1
25919	2
25919	3
2592	1
2592	2
2592	3
2592	4
25921	1
25921	2
25921	3
25921	4
25921	5
25921	6
25922	4
25922	5
25922	6
25922	7
25922	8
25923	1
25923	2
25923	3
25924	1
25924	2
25924	3
25924	4
25924	5
25924	6
25924	7
25924	8
25924	9
25925	1
25925	2
25925	3
25925	4
25925	6
25925	7
25925	8
25927	1
25927	2
25927	3
25927	4
25927	5
25927	6
25927	7
25928	1
25928	2
25929	2
25929	3
25930	2
25930	3
25931	1
25931	2
25931	3
25931	4
25932	1
25932	2
25932	3
25932	4
25933	1
25933	2
25934	1
25935	1
25935	10
25935	11
25935	2
25935	3
25935	4
25935	5
25935	6
25935	7
25935	8
25935	9
25936	1
25936	2
25936	6
25937	1
25937	2
25937	3
25937	4
25937	5
25937	6
25937	7
25937	8
25937	9
25938	1
25938	2
25938	3
25938	4
25938	5
25938	6
25939	1
25939	2
25940	1
25940	10
25940	11
25940	12
25940	2
25940	3
25940	4
25940	5
25940	6
25940	7
25940	8
25940	9
25941	1
25941	2
25941	3
25941	4
25941	5
25941	6
25942	1
25942	2
25942	3
25942	4
25943	3
25943	4
25943	5
25943	6
25943	7
25943	8
25945	1
25945	2
25945	3
25947	1
25947	2
25948	3
25948	4
25948	5
25948	6
25948	7
25949	1
25949	10
25949	2
25949	3
25949	4
25949	5
25949	6
25949	7
25949	8
25949	9
2595	1
2595	2
2595	3
25950	1
25951	1
25951	2
25951	3
25951	4
25951	5
25952	1
25952	2
25952	3
25952	4
25952	5
25952	6
25952	7
25953	1
25953	2
25953	3
25954	1
25954	2
25954	3
25954	4
25954	5
25954	6
25954	7
25954	8
25955	1
25955	2
25955	3
25955	4
25956	1
25956	2
25957	1
25957	2
25959	1
25959	2
25959	3
2596	1
2596	2
2596	3
2596	4
25960	1
25960	2
25962	1
25963	1
25963	2
25963	3
25963	4
25963	5
25964	1
25964	2
25965	1
25965	2
25966	1
25966	2
25966	3
25967	2
25967	3
25967	4
25967	5
25968	1
25968	3
25968	4
25969	2
25969	3
25969	4
25969	5
25969	6
25969	7
2597	1
2597	2
2597	3
2597	4
25970	1
25970	2
25971	3
25971	4
25971	5
25971	6
25971	7
25972	10
25972	3
25972	4
25972	5
25972	6
25972	7
25972	8
25972	9
25974	1
25974	2
25975	1
25975	2
25975	3
25975	4
25976	1
25976	2
25976	3
25976	4
25977	1
25977	2
25977	3
25977	4
25977	5
25977	6
25978	2
25978	3
25978	4
25978	5
25978	6
25978	7
25978	8
25978	9
25979	1
25979	2
25979	3
25979	4
25979	5
25979	6
2598	1
2598	2
25980	1
25980	2
25980	3
25980	4
25981	1
25981	10
25981	12
25981	13
25981	14
25981	15
25981	2
25981	3
25981	4
25981	5
25981	6
25981	7
25981	8
25981	9
25982	1
25982	2
25983	1
25983	2
25986	1
25987	1
25987	2
25987	3
25988	1
25988	2
25988	3
25988	4
25988	5
25988	6
25988	7
2599	1
2599	2
2599	3
25992	1
25992	2
25993	1
25994	1
25995	1
25995	2
25996	1
25996	2
25996	3
25996	4
25996	5
25996	6
25996	7
25997	1
25997	2
25997	3
25997	4
25997	5
25997	6
25997	7
25998	1
25998	2
25998	3
25998	4
25998	5
25998	6
25998	7
26	1
26	2
26	3
26	4
260	1
260	2
2600	1
2600	2
2600	3
26000	1
26000	10
26000	2
26000	3
26000	4
26000	5
26000	6
26000	7
26000	8
26000	9
26001	1
26001	2
26001	3
26001	4
26001	5
26001	6
26002	1
26003	1
26005	1
26005	10
26005	11
26005	12
26005	13
26005	14
26005	15
26005	16
26005	17
26005	2
26005	3
26005	4
26005	5
26005	6
26005	7
26005	8
26005	9
26006	1
26006	2
26006	3
26006	4
26006	5
26006	6
26006	7
26007	1
26007	2
26008	1
26009	1
26009	10
26009	11
26009	12
26009	2
26009	3
26009	4
26009	5
26009	6
26009	7
26009	8
26009	9
2601	1
2601	2
2601	3
26010	1
26011	1
26011	10
26011	11
26011	12
26011	13
26011	14
26011	15
26011	2
26011	3
26011	4
26011	5
26011	6
26011	7
26011	8
26011	9
26012	1
26012	2
26012	3
26012	4
26013	1
26013	2
26013	3
26013	4
26013	5
26013	6
26015	1
26015	10
26015	2
26015	3
26015	4
26015	5
26015	6
26015	7
26015	9
26016	1
26016	2
26016	3
26017	1
26017	2
26018	1
26018	2
26018	3
26019	1
26019	2
2602	1
2602	2
2602	3
2602	4
2602	5
2602	6
26020	1
26020	2
26020	3
26021	1
26021	2
26021	3
26021	4
26021	5
26022	1
26022	10
26022	11
26022	12
26022	2
26022	3
26022	4
26022	5
26022	6
26022	7
26022	8
26022	9
26023	1
26023	10
26023	11
26023	12
26023	13
26023	14
26023	15
26023	16
26023	17
26023	18
26023	19
26023	2
26023	20
26023	21
26023	22
26023	23
26023	24
26023	25
26023	26
26023	27
26023	28
26023	29
26023	3
26023	30
26023	31
26023	33
26023	34
26023	35
26023	36
26023	37
26023	38
26023	4
26023	5
26023	6
26023	7
26023	8
26023	9
26024	1
26024	2
26024	3
26025	1
26025	2
26025	3
26025	4
26026	1
26026	2
26026	3
26026	4
26026	5
26026	6
26027	1
26027	2
26027	3
26028	2
26028	3
26028	4
26028	5
26028	6
26028	7
26028	8
26028	9
26029	2
26029	3
26029	4
26029	5
26029	6
26029	7
26029	8
26029	9
2603	1
2603	2
2603	3
26032	1
26032	2
26032	3
26032	4
26032	5
26033	1
26033	2
26033	3
26033	4
26033	5
26034	1
26034	10
26034	11
26034	12
26034	2
26034	3
26034	4
26034	5
26034	6
26034	7
26034	8
26034	9
26036	1
26036	2
26037	1
26037	2
26037	3
26037	4
26037	5
26037	6
26037	7
26037	8
26038	1
26038	10
26038	2
26038	3
26038	4
26038	5
26038	6
26038	7
26038	8
26038	9
2604	1
2604	2
2604	3
2604	4
26040	1
26040	10
26040	11
26040	5
26040	6
26040	7
26040	8
26040	9
26041	1
26042	1
26042	2
26042	3
26042	4
26043	1
26043	2
26043	3
26043	4
26043	5
26043	6
26043	7
26043	8
26044	1
26044	2
26044	3
26045	11
26045	12
26045	2
26045	8
26045	9
26046	2
26046	3
26046	4
26046	5
26046	6
26047	1
26048	1
26048	2
26048	3
26048	4
26048	5
26048	6
26048	7
26049	1
26049	2
26049	3
2605	1
2605	2
26051	1
26051	2
26051	3
26051	4
26052	1
26052	2
26053	1
26053	2
26054	1
26055	1
26055	2
26056	1
26058	1
26058	2
26058	3
26059	1
26059	2
26059	3
26059	4
2606	1
2606	2
2606	3
26060	1
26060	2
26061	1
26061	2
26061	3
26061	4
26061	5
26061	6
26062	1
26062	2
26062	3
26064	1
26064	2
26064	3
26064	4
26065	1
26066	1
26066	2
26066	3
26066	4
26066	5
26066	6
26067	1
26067	2
26067	3
26067	4
26069	1
26069	2
26069	3
2607	1
2607	2
26070	1
26070	2
26070	3
26071	1
26071	2
26072	1
26073	1
26073	2
26074	1
26074	2
26075	1
26075	2
26076	1
26076	2
26076	3
26076	4
26076	5
26076	6
26076	7
26077	1
26077	2
26077	3
26078	1
26078	10
26078	11
26078	2
26078	3
26078	4
26078	5
26078	6
26078	7
26078	8
26078	9
26079	1
26079	10
26079	11
26079	2
26079	3
26079	4
26079	5
26079	6
26079	7
26079	8
26079	9
2608	1
2608	2
2608	3
26080	1
26080	10
26080	11
26080	12
26080	13
26080	2
26080	3
26080	4
26080	5
26080	6
26080	7
26080	8
26080	9
26081	1
26083	1
26083	2
26083	3
26084	1
26084	2
26085	1
26085	2
26085	3
26085	4
26085	5
26085	6
26085	7
26085	8
26086	1
26086	2
26086	3
26086	4
26087	1
26087	10
26087	11
26087	12
26087	14
26087	15
26087	16
26087	2
26087	4
26087	5
26087	6
26087	7
26087	9
26089	1
26089	2
26089	3
26089	4
2609	1
2609	2
2609	3
2609	4
26090	1
26091	1
26091	2
26091	3
26091	4
26091	5
26092	1
26092	2
26093	1
26093	10
26093	11
26093	12
26093	13
26093	14
26093	15
26093	16
26093	17
26093	18
26093	19
26093	2
26093	20
26093	21
26093	22
26093	3
26093	4
26093	5
26093	6
26093	7
26093	8
26093	9
26095	1
26095	2
26095	3
26096	1
26096	2
26096	3
26096	4
26097	1
26097	2
26097	3
26097	4
26097	5
26098	1
26098	2
26098	3
26098	4
26098	5
26099	1
26099	2
26099	3
261	1
261	2
261	3
261	4
261	5
261	6
261	7
2610	1
2610	2
26101	1
26101	2
26101	3
26101	4
26101	5
26103	1
26105	1
26105	2
26105	3
26105	4
26106	1
26106	2
26106	3
26107	1
26107	2
26107	3
26108	1
26108	2
26108	3
26108	4
26108	5
26108	6
26108	7
2611	1
2611	2
2611	3
2611	4
2611	5
2611	6
2611	7
2611	8
26110	1
26110	2
26110	3
26110	4
26111	1
26111	2
26111	3
26111	4
26112	1
26112	2
26112	3
26112	4
26112	5
26112	6
26113	1
26114	1
26114	2
26115	1
26115	2
26115	3
26116	1
26116	2
26117	1
26117	2
26119	1
26119	2
2612	1
2612	2
2612	3
2612	4
2612	5
26120	1
26120	2
26121	1
26121	2
26121	3
26121	4
26121	5
26121	6
26121	7
26121	8
26121	9
26122	1
26122	2
26123	1
26123	2
26123	3
26123	4
26124	1
26124	2
26124	3
26125	1
26125	2
26125	3
26125	4
26125	5
26125	6
26125	7
26125	8
26126	1
26126	2
26126	3
26126	4
26126	5
26126	6
26126	7
26126	8
26127	1
26128	2
26128	3
26128	4
26129	1
2613	1
2613	2
2613	3
2613	4
2613	5
26130	1
26130	2
26130	3
26130	4
26130	5
26131	1
26131	2
26131	3
26131	4
26131	5
26131	6
26132	1
26132	2
26132	3
26134	1
26134	2
26134	3
26134	4
26134	5
26134	6
26134	7
26134	8
26135	1
26135	2
26135	3
26135	4
26136	1
26136	2
26136	3
26136	4
26136	5
26137	1
26137	2
26137	3
26137	4
26138	1
26138	2
26138	3
2614	1
26140	1
26140	2
26140	3
26141	1
26141	2
26141	3
26141	4
26141	5
26141	6
26141	7
26141	8
26141	9
26142	1
26142	2
26142	3
26142	4
26142	5
26142	6
26143	1
26143	2
26143	3
26144	1
26144	2
26144	3
26144	4
26144	5
26144	6
26144	7
26144	8
26144	9
26145	1
26145	2
26146	1
26146	2
26146	3
26147	1
26147	2
26147	3
26147	4
26147	5
26148	1
26148	2
26148	3
26148	4
26148	5
26149	1
26149	2
26149	3
26149	4
26149	5
26149	6
26149	7
26150	1
26150	2
26150	3
26150	4
26150	5
26150	6
26151	1
26151	2
26151	3
26151	4
26151	5
26151	6
26152	1
26153	1
26154	1
26154	2
26154	3
26156	1
26156	2
26156	3
26156	5
26157	1
26157	2
26157	3
26157	4
26157	5
26157	6
26157	7
26158	1
26158	2
26158	3
26158	4
26158	5
26159	1
26159	10
26159	11
26159	12
26159	2
26159	3
26159	4
26159	5
26159	6
26159	7
26159	8
26159	9
2616	1
2616	2
2616	3
26160	1
26160	12
26160	2
26160	3
26160	4
26160	5
26160	6
26160	7
26160	8
26161	1
26161	2
26162	1
26162	2
26162	3
26162	4
26163	1
26163	2
26163	3
26165	1
26165	2
26165	3
26165	4
26165	5
26165	6
26165	7
26166	1
26166	2
26166	3
26166	4
26167	1
26167	2
26167	3
26167	4
26168	1
26168	2
26168	3
26168	4
26169	1
26169	2
26169	3
26169	4
2617	1
2617	2
2617	3
26170	1
26170	2
26170	3
26170	4
26170	5
26173	1
26173	2
26176	1
26176	2
26176	3
26176	4
26176	5
26176	6
26176	7
26177	1
26177	2
26177	3
26177	4
26177	5
26178	1
26178	2
26178	3
26178	4
26178	5
26179	1
26179	2
26181	1
26181	2
26181	3
26186	1
26186	2
26186	3
26186	4
26186	6
26186	7
26187	1
26187	2
26187	3
26187	4
26187	5
26187	6
26188	1
26188	2
26188	3
26188	4
26188	5
26189	1
26189	2
26189	3
26189	4
26189	5
26189	6
26189	7
2619	1
2619	2
2619	3
26190	1
26190	2
26190	3
26190	4
26190	5
26190	6
26191	1
26191	10
26191	11
26191	12
26191	13
26191	2
26191	3
26191	4
26191	5
26191	6
26191	7
26191	9
26192	2
26192	3
26192	4
26192	5
26192	6
26192	7
26192	8
26193	3
26193	4
26195	1
26195	2
26195	3
26195	4
26195	5
26195	6
26195	7
26195	8
26195	9
26196	1
26196	2
26196	3
26196	4
26196	5
26196	6
26197	1
26197	2
26199	1
26199	2
26199	3
262	1
262	2
262	3
262	4
262	5
262	6
262	7
262	8
2620	1
2620	2
2620	3
2620	4
2620	5
2620	6
26200	1
26200	10
26200	2
26200	3
26200	4
26200	5
26200	6
26200	7
26200	8
26200	9
26201	1
26201	2
26201	3
26201	4
26205	1
26205	2
26205	3
26205	4
26205	5
26205	6
26206	1
26206	2
26206	4
26206	6
26207	1
26207	2
26207	3
26207	4
26208	1
26208	10
26208	11
26208	2
26208	3
26208	4
26208	5
26208	6
26208	7
26208	8
26208	9
26209	1
26209	2
26209	3
26209	4
26209	5
26209	6
2621	1
2621	2
2621	3
26210	1
26210	2
26210	3
26210	4
26210	5
26210	6
26210	7
26210	8
26210	9
26211	1
26212	1
26212	2
26212	3
26213	1
26213	2
26213	3
26215	2
