complex_no	pyeong_no
11277	2
11277	3
11277	4
11277	5
112770	1
112770	2
112770	3
112770	4
112770	5
112771	1
112772	1
112772	2
112772	3
112773	1
112773	2
112773	3
112773	4
112774	1
112774	2
112774	3
112774	4
112774	5
112775	1
112775	2
112775	3
112775	4
112775	6
112776	1
112776	2
112776	3
112776	4
112776	5
112779	1
112780	1
112780	2
112780	3
112782	1
112782	2
112782	3
112782	4
112782	5
112785	1
112785	2
112785	3
112785	4
112786	1
112786	2
112789	1
112789	2
112789	3
112789	4
112789	5
112789	6
112789	7
112789	8
11279	1
11279	2
11279	3
112792	1
112792	10
112792	11
112792	12
112792	13
112792	2
112792	3
112792	4
112792	5
112792	6
112792	7
112792	8
112792	9
112793	1
112793	10
112793	11
112793	2
112793	3
112793	4
112793	5
112793	6
112793	7
112793	8
112793	9
112796	1
112797	1
112797	2
112797	3
112797	4
112798	1
1128	2
1128	3
1128	4
11280	1
112801	1
112802	1
112802	10
112802	11
112802	12
112802	13
112802	2
112802	3
112802	4
112802	5
112802	6
112802	7
112802	8
112802	9
112804	1
112804	2
112805	1
112805	2
112805	3
112805	4
112806	1
112806	2
112809	1
112809	2
112809	3
112810	1
112810	2
112810	3
112811	1
112811	2
112811	3
112811	4
112811	5
112812	1
112812	10
112812	11
112812	12
112812	13
112812	2
112812	3
112812	4
112812	5
112812	6
112812	7
112812	8
112812	9
112813	1
112813	2
112813	3
112814	1
112814	2
112815	1
112815	2
112816	1
112816	2
112816	3
112817	1
112817	2
112817	3
112817	4
11282	1
11282	2
11282	3
112820	1
112821	1
112822	1
112822	2
112823	1
112823	2
112825	1
112825	2
112825	3
112825	4
112825	5
112828	1
112828	2
112829	1
112829	2
112829	3
112829	4
112829	5
112829	6
11283	1
11283	2
11283	3
112830	1
112830	2
112830	3
112830	4
112833	1
112833	2
112833	3
112833	4
112833	5
112834	1
112834	2
112838	1
112838	2
112838	3
112839	1
11284	1
11284	2
11284	3
11284	4
112840	1
112840	2
112840	3
112840	4
112841	1
112841	2
112841	3
112841	4
112842	1
112842	2
112842	3
112842	4
112842	5
112843	1
112846	1
112846	2
112846	3
112849	1
112849	2
112849	4
11285	1
11285	2
11285	3
11285	4
112850	1
112851	1
112851	10
112851	11
112851	12
112851	13
112851	14
112851	15
112851	16
112851	17
112851	18
112851	2
112851	3
112851	4
112851	5
112851	6
112851	7
112851	8
112851	9
112852	1
112852	2
112852	3
112855	10
112855	11
112855	2
112855	3
112855	4
112855	5
112855	6
112855	7
112855	8
112855	9
112856	1
112856	2
112856	3
112856	4
112856	5
112858	1
112858	2
112858	3
112858	4
112858	5
11286	1
11286	2
11286	3
11286	4
11286	5
11286	6
112863	1
112863	2
112863	3
112864	1
112864	2
112865	1
112865	2
112866	1
112866	2
112867	1
112867	10
112867	11
112867	12
112867	2
112867	3
112867	4
112867	5
112867	6
112867	7
112867	8
112867	9
11287	1
11287	2
112870	1
112870	2
112870	3
112871	1
112871	2
112871	3
112872	1
112874	1
112874	2
112876	1
112876	2
112879	1
112879	10
112879	11
112879	12
112879	13
112879	14
112879	15
112879	16
112879	17
112879	2
112879	3
112879	4
112879	5
112879	6
112879	7
112879	8
112879	9
11288	1
11288	2
11288	3
11288	4
112881	1
112881	10
112881	2
112881	3
112881	4
112881	5
112881	6
112881	7
112881	8
112881	9
112886	1
112886	2
112886	3
112889	1
112889	2
112889	3
112889	4
11289	1
11289	2
112895	1
112895	2
112899	1
112899	2
1129	1
1129	2
1129	3
112901	1
112901	2
112901	3
112906	1
112906	2
112906	3
112906	4
112906	5
112907	1
112907	2
112907	3
112907	4
112907	5
112907	6
112907	7
112907	8
112907	9
112909	1
112909	2
112909	3
112909	4
112909	5
112909	6
112909	7
112909	8
11291	1
112910	1
112910	2
112910	3
112910	4
112911	1
112911	2
112911	3
112912	1
112912	2
112912	3
112912	4
112912	5
112912	6
112912	7
112913	1
112913	2
112913	3
112914	1
112914	2
112914	3
112914	4
112914	5
112914	6
112914	7
112914	8
112915	1
112915	2
112917	1
112917	2
112917	3
112918	1
112918	2
112918	3
11292	1
11292	2
11292	3
11292	4
112920	1
112922	1
112922	2
112924	1
112924	2
112924	3
112926	1
112926	2
112926	3
112926	4
112926	5
112928	1
112928	2
112928	3
112929	1
112929	2
11293	1
112930	1
112930	2
112931	1
112931	2
112931	3
112931	4
112931	5
112931	6
112934	1
112935	1
112935	2
112935	3
112935	4
112935	5
112938	1
112938	2
112938	3
11294	1
11294	2
11294	3
11294	4
11294	5
112941	1
112941	2
112941	3
112941	4
112941	5
112941	6
112941	7
112941	8
112942	1
112942	2
112942	3
112942	4
112942	5
112943	1
112943	2
112943	3
112943	4
112943	5
112947	1
112949	1
112949	2
11295	1
11295	2
11295	3
112950	1
112950	2
112953	1
112953	2
112953	3
112954	1
112954	2
112954	3
112954	4
112955	1
112958	1
112958	2
112959	1
112959	2
112959	3
112960	1
112963	1
112963	2
112963	3
112965	1
112966	1
112966	2
112966	3
112967	1
112968	1
112968	2
112969	1
11297	1
11297	2
11297	3
11297	4
112970	1
112970	2
112971	1
112972	1
112973	1
112973	2
112974	1
112974	2
112974	3
112974	4
112974	5
112974	6
112975	1
112975	2
112975	3
112976	1
112976	2
112976	3
112977	1
112977	2
112977	3
11298	1
11298	2
11298	3
112982	1
112982	2
112982	3
112982	4
112984	1
112984	2
112984	3
112984	4
112984	5
112985	1
112985	2
112985	3
112986	1
112986	2
112987	1
112987	2
112987	3
112987	4
112987	5
112987	6
112987	7
112989	1
112991	1
112991	2
112992	1
112992	2
112992	3
112992	4
112992	5
112992	6
112992	7
112992	8
112993	1
112993	2
112993	3
112994	1
112994	2
112997	1
112997	2
112997	3
112997	4
112997	5
112997	6
112997	7
112997	8
112999	1
112999	2
112999	3
112999	4
112999	5
112999	6
112999	7
113	1
113	2
113	3
113000	1
113000	2
113000	3
113000	4
113004	1
113005	1
113007	1
113007	2
113007	3
113007	4
113008	1
113008	2
113008	3
113008	4
113008	5
113008	6
113009	1
113009	2
113009	3
113009	4
113009	5
113009	6
113009	7
113009	8
113009	9
113010	1
113010	2
113011	1
113011	2
113011	3
113012	1
113013	1
113013	2
113013	3
113013	4
113013	5
113013	6
113014	1
113014	2
113014	3
113016	1
113018	1
113018	2
113018	3
113018	4
113019	1
113019	10
113019	11
113019	12
113019	13
113019	14
113019	15
113019	16
113019	17
113019	18
113019	19
113019	2
113019	3
113019	4
113019	5
113019	6
113019	7
113019	8
113019	9
11302	2
11302	3
11302	4
113020	1
113020	2
113020	3
113020	4
113020	5
113020	6
113020	7
113020	8
113020	9
113021	1
113021	2
113021	3
113021	4
113021	5
113021	6
113021	8
113024	1
113025	1
113025	2
113026	1
113026	2
113026	3
113026	4
113026	5
113028	1
113028	2
113029	1
113029	2
113030	1
113030	2
113030	3
113032	1
113032	10
113032	11
113032	2
113032	3
113032	4
113032	5
113032	6
113032	7
113032	8
113032	9
113035	1
113035	2
113035	3
113035	4
113039	1
113039	2
113039	3
113039	4
113039	5
113039	6
11304	1
113042	1
113047	1
113047	2
113049	1
113049	2
113049	3
11305	1
113050	1
113050	2
113050	3
113050	4
113050	5
113051	1
113051	2
113051	3
113051	4
113058	1
113058	2
113058	3
113058	4
113058	5
113058	6
113058	7
113058	8
113059	1
113059	2
113059	3
113059	4
113059	5
113059	6
113059	7
113059	8
11306	1
11306	2
113060	1
113060	10
113060	2
113060	3
113060	4
113060	5
113060	6
113060	7
113060	8
113060	9
113061	1
113061	2
113061	3
113061	4
113062	1
113062	2
113062	3
113062	4
113062	5
113063	1
113065	1
113065	10
113065	11
113065	2
113065	3
113065	4
113065	5
113065	6
113065	7
113065	8
113065	9
113066	1
113066	2
113067	1
113067	2
113067	3
113068	1
113068	2
113068	3
113068	4
113069	1
113070	1
113071	1
113071	2
113071	3
113071	4
113071	5
113071	6
113071	7
113074	1
113074	2
113074	3
113077	1
113077	2
113079	1
113079	2
11308	1
113080	1
113080	2
113080	3
113080	4
113080	5
113080	6
113080	7
113081	1
113081	10
113081	11
113081	12
113081	13
113081	14
113081	2
113081	3
113081	4
113081	5
113081	6
113081	7
113081	8
113081	9
113082	1
113083	1
113083	2
113083	3
113083	4
113084	1
113084	2
113085	1
113085	2
113085	3
113085	4
113085	5
113085	6
113086	1
113086	2
113086	3
113087	1
113088	1
113088	2
113089	1
113089	2
113089	3
113089	4
113089	5
11309	1
11309	2
11309	3
11309	4
11309	5
11309	6
11309	7
113090	1
113090	2
113090	3
113090	4
113090	5
113091	1
113091	2
113091	3
113091	4
113092	1
113092	2
113092	3
113093	1
113093	2
113095	1
113095	2
113095	3
113095	4
113096	1
113096	2
113096	3
113097	1
113097	10
113097	2
113097	3
113097	4
113097	5
113097	6
113097	7
113097	8
113097	9
113098	1
113098	2
113098	3
113098	4
113098	5
113098	6
1131	1
1131	2
113104	1
113104	2
113105	1
113105	2
113105	3
113105	4
113105	5
113105	6
113106	1
113106	2
113106	3
113106	4
113107	1
113107	2
113107	3
113107	4
113107	5
113107	6
113107	7
113107	8
113108	1
113108	2
113108	3
113108	4
113109	1
113109	2
113109	3
113109	4
11311	1
11311	10
11311	11
11311	12
11311	2
11311	3
11311	4
11311	5
11311	6
11311	7
11311	8
11311	9
113111	1
113111	2
113111	3
113111	4
113111	5
113111	6
113111	7
113111	8
113111	9
113112	1
113112	2
113112	3
113112	4
113112	5
113112	6
113116	1
113116	10
113116	11
113116	12
113116	13
113116	14
113116	15
113116	2
113116	3
113116	4
113116	5
113116	6
113116	7
113116	8
113116	9
113117	1
113117	2
113117	3
113117	4
113117	5
113117	7
113118	1
113118	2
113118	3
11312	1
11312	2
113123	1
113123	2
113123	3
113123	4
113123	5
113124	1
113124	2
113124	3
113124	4
113124	5
113125	1
113125	10
113125	11
113125	12
113125	13
113125	14
113125	15
113125	16
113125	17
113125	18
113125	19
113125	2
113125	3
113125	4
113125	5
113125	6
113125	7
113125	8
113125	9
113127	1
113127	2
113127	3
113127	4
113127	5
113127	6
113127	7
113127	8
113129	1
113129	2
113129	3
11313	1
11313	2
11313	3
11313	4
113130	1
113130	2
113130	3
113130	4
113130	5
113131	1
113131	2
113131	3
113131	4
113131	5
113132	1
113132	2
113132	3
113132	4
113132	5
113132	6
113132	7
113132	8
113133	1
113133	2
113134	1
113134	2
113135	1
113135	2
113136	1
113136	2
113139	1
113139	2
113139	3
113139	4
113139	5
113139	6
11314	1
11314	2
11314	3
11314	4
113142	1
113142	2
113143	1
113143	2
113143	3
113143	4
113143	5
113144	1
113144	2
113145	1
113145	2
113145	3
113146	1
113146	2
113147	1
113147	2
113147	3
113147	4
113148	1
113148	2
113148	3
11315	1
11315	2
11315	3
11315	4
113150	1
113150	2
113151	1
113151	10
113151	11
113151	12
113151	13
113151	14
113151	15
113151	16
113151	17
113151	18
113151	19
113151	2
113151	20
113151	21
113151	22
113151	23
113151	24
113151	25
113151	26
113151	27
113151	28
113151	29
113151	3
113151	30
113151	4
113151	5
113151	6
113151	7
113151	8
113151	9
113152	1
113152	10
113152	2
113152	3
113152	4
113152	5
113152	6
113152	7
113152	8
113152	9
113153	1
113153	2
113153	3
113153	4
113153	5
113153	6
113153	7
113153	8
113154	1
113154	2
113154	3
113154	4
113154	5
113154	6
113154	7
113156	1
113156	2
113156	3
113156	4
113156	5
113157	1
113157	2
113157	3
113157	4
113157	5
113157	6
11316	1
11316	2
113160	1
113161	1
113161	2
113161	3
113161	4
113161	5
113161	6
113161	7
113161	8
113161	9
113162	1
113162	2
113162	3
113162	4
113163	1
113163	10
113163	11
113163	12
113163	13
113163	2
113163	3
113163	4
113163	5
113163	6
113163	7
113163	8
113163	9
113164	1
113164	2
113164	3
113164	4
113164	5
113164	6
113164	7
113164	8
113165	1
113165	2
113165	3
113165	4
113165	5
113166	1
113166	2
113166	3
113166	4
113168	1
113168	2
113168	3
113168	4
113168	5
113169	1
113169	2
113169	3
113169	4
113169	5
113172	1
113172	11
113172	12
113172	13
113172	2
113172	3
113172	4
113172	5
113172	6
113172	7
113172	8
113172	9
113173	1
113173	2
113173	3
113173	4
113176	1
113176	2
113176	3
113176	4
11318	1
11318	2
11318	3
11318	4
113181	1
113181	10
113181	11
113181	12
113181	13
113181	14
113181	2
113181	3
113181	4
113181	5
113181	6
113181	7
113181	8
113181	9
113188	1
113188	2
113188	3
113188	4
113188	5
113188	6
113191	1
113191	2
113191	3
113191	4
113192	1
113192	2
113192	3
113192	4
113192	5
113192	6
113195	1
113195	2
113195	3
113196	1
113196	2
113196	3
113196	4
1132	1
1132	2
1132	3
1132	4
1132	5
1132	6
11320	1
11320	2
113200	1
113200	2
113200	3
113200	4
113200	5
113200	6
113200	7
113200	8
113201	1
113201	2
113202	1
113202	2
113202	3
113203	1
113203	2
113203	3
113203	4
113204	1
113204	2
113204	3
113204	4
113205	1
113205	2
113205	3
113206	1
113206	2
113206	3
113206	4
113206	5
11321	1
113210	1
113210	2
113210	3
113210	4
113210	5
113210	6
113212	1
113212	2
113212	3
113212	4
113212	5
113215	1
113215	2
113215	3
113215	4
113215	5
113217	1
113217	10
113217	11
113217	12
113217	13
113217	14
113217	15
113217	16
113217	17
113217	18
113217	19
113217	2
113217	20
113217	3
113217	4
113217	5
113217	6
113217	7
113217	8
113217	9
113218	1
113218	2
113218	3
11322	1
11322	2
113221	1
113221	2
113221	3
113221	4
113222	1
113222	2
113223	1
113223	2
113223	3
113223	4
113223	5
113226	1
113227	1
113227	2
113227	3
113227	4
113227	5
11323	1
11323	2
11323	3
11323	4
11323	5
113231	1
113231	2
113232	1
113232	10
113232	11
113232	12
113232	13
113232	14
113232	2
113232	3
113232	4
113232	5
113232	6
113232	7
113232	8
113232	9
113233	1
113233	2
113236	1
113236	2
113236	3
113237	1
113237	2
113237	3
113237	4
113237	5
113239	1
113239	2
113239	3
113239	4
113239	5
113239	6
113239	7
113240	1
113240	2
113240	3
113240	4
113240	5
113240	6
113240	7
113240	8
113240	9
113243	1
113243	2
113243	3
113244	1
113244	2
113244	3
113244	4
113244	5
113244	6
113249	1
113249	2
113249	3
113249	4
113249	5
11325	1
11325	2
11325	3
11325	4
11325	5
11325	6
11325	7
113252	1
113252	2
113252	3
113253	1
113254	1
113254	2
113255	1
113255	2
113255	3
113255	4
113255	5
113255	6
113255	7
113258	1
113258	2
113258	3
113258	4
113259	1
113259	2
113259	3
113259	4
113259	5
113259	6
11326	1
11326	2
11326	3
11326	4
11326	5
11326	6
11326	7
113260	1
113260	2
113261	1
113261	2
113261	3
113261	4
113261	5
113263	1
113263	10
113263	2
113263	3
113263	4
113263	5
113263	6
113263	7
113263	8
113263	9
113266	1
113266	2
113268	1
113268	2
113268	3
113268	4
113268	5
113269	1
113269	2
113269	3
113269	4
113269	5
113269	6
11327	1
11327	10
11327	11
11327	12
11327	13
11327	14
11327	2
11327	3
11327	4
11327	5
11327	6
11327	7
11327	8
11327	9
113270	1
113270	2
113270	3
113270	4
113270	5
113270	6
113273	1
113273	2
113274	1
113274	2
113274	3
113274	4
113275	1
113275	2
113275	3
113275	4
113276	1
113277	1
113277	10
113277	2
113277	3
113277	4
113277	5
113277	6
113277	7
113277	8
113277	9
113278	1
113278	2
113278	3
113278	4
113279	1
113279	2
113279	3
113280	1
113280	2
113280	3
113280	4
113280	5
113280	6
113281	1
113281	2
113281	3
113282	1
113282	2
113282	3
113285	1
113285	2
113285	3
113285	4
113285	5
113287	1
113287	2
113287	3
113287	4
113288	1
113288	2
113288	3
113289	1
113289	2
113289	3
113289	4
113289	5
113289	6
11329	1
11329	2
11329	3
11329	4
11329	5
11329	6
11329	7
11329	8
11329	9
113292	1
113292	10
113292	2
113292	3
113292	4
113292	5
113292	6
113292	7
113292	8
113292	9
113294	1
113294	2
113295	1
113295	2
113295	3
113295	4
113296	1
113297	1
113297	2
113297	3
113297	4
113297	5
113297	6
113298	3
113298	4
113299	1
1133	1
1133	2
1133	3
1133	4
11330	1
11330	2
11330	3
113302	1
113302	2
113302	3
113302	4
113302	5
113302	6
113306	1
113306	2
113309	1
113309	2
113309	3
113309	4
113309	5
113309	6
113309	7
113309	8
11331	1
113310	1
113310	2
113312	1
113312	2
113312	3
113312	4
113312	5
113312	6
113312	7
113312	8
113318	1
113318	2
113318	3
113319	1
113319	2
113319	3
11332	1
11332	2
11332	3
11332	4
113324	1
113324	2
113324	3
113324	4
113324	5
113327	1
113327	2
113327	3
113327	4
113327	5
113329	1
113329	2
113329	3
113329	4
113329	5
113329	6
11333	1
11333	2
113330	1
113330	2
113330	3
113330	4
113330	5
113330	6
113334	1
113334	2
113334	3
113334	4
113334	5
113334	6
113335	1
113335	2
113335	3
113337	1
113337	2
113337	3
113337	4
113337	5
113337	6
113338	1
113338	2
113338	3
113338	4
113338	5
113338	6
11334	1
11334	2
11334	3
113341	1
113341	2
113341	3
113342	1
113342	2
113342	3
113343	1
113343	2
113343	3
113343	4
113344	1
113344	2
113344	3
113344	4
113344	5
113344	6
113345	1
113346	1
113347	1
113347	2
113347	3
113347	4
113348	1
113348	2
113348	3
113348	4
113348	5
113348	6
11335	1
11335	2
11335	3
11335	4
11335	5
11335	6
113351	1
113351	2
113351	3
113351	4
113352	1
113352	2
113354	1
113359	1
113359	10
113359	11
113359	2
113359	3
113359	4
113359	5
113359	6
113359	7
113359	8
113359	9
11336	1
11336	2
113361	1
113361	2
113361	3
113361	4
113361	5
113361	6
113362	1
113362	2
113362	3
113363	1
113363	2
113368	1
113368	2
113369	1
113369	2
113369	3
113369	4
11337	1
11337	2
11337	3
11337	4
11337	5
113372	1
113372	2
113372	3
113372	4
113372	5
113372	6
113372	7
113373	1
113373	2
113373	3
113374	1
113375	1
113375	2
113375	3
113375	4
113375	5
113375	6
113375	7
113376	1
113377	1
113377	2
113379	1
113379	10
113379	2
113379	3
113379	4
113379	5
113379	6
113379	7
113379	8
113379	9
11338	1
11338	2
11338	3
11338	4
11338	5
113383	1
113383	2
113384	1
113384	2
113384	3
113384	4
113386	1
113386	2
113386	3
113386	4
113386	5
113386	6
113387	1
113387	2
113387	3
113387	4
113387	5
113388	1
113388	2
113388	3
113389	1
113389	2
113389	3
113389	4
113389	5
11339	1
11339	2
11339	3
11339	4
11339	5
113392	1
113392	2
113394	1
113398	1
113398	2
113398	3
113398	4
11340	10
11340	11
11340	12
11340	13
11340	14
11340	15
11340	16
11340	9
113402	1
113402	2
113402	3
113403	1
113403	2
113403	3
113403	4
113404	1
113404	2
113405	1
113405	2
113405	3
113405	4
113405	5
113405	6
113405	7
113407	1
113407	2
113408	1
113408	2
113408	3
113408	4
113408	5
113408	6
113408	7
113409	1
113409	2
113409	3
113409	4
11341	2
11341	3
11341	6
11341	7
113410	1
113410	2
113410	3
113410	4
113411	1
113411	2
113411	3
113412	1
113412	2
113412	3
113412	4
113413	1
113413	2
113413	3
113414	1
113414	2
113414	3
113414	4
113414	5
113418	1
113418	2
113418	3
113418	4
11342	1
11342	2
11342	3
11342	4
11342	5
113422	1
113422	2
113422	3
113423	1
113423	2
113423	3
113426	1
113426	2
113428	1
113428	2
113428	3
113429	1
113429	2
113429	3
11343	1
11343	10
11343	11
11343	12
11343	13
11343	14
11343	15
11343	2
11343	3
11343	4
11343	5
11343	6
11343	7
11343	8
11343	9
113431	1
113431	2
113432	1
